REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2023-10-01 00:30:00,893.13,-16.125,TRADE
TAS1,2023-10-01 01:00:00,903.7766666666666,-0.205,TRADE
TAS1,2023-10-01 01:30:00,889.5450000000001,-28.55,TRADE
TAS1,2023-10-01 02:00:00,913.7283333333334,-35.375,TRADE
TAS1,2023-10-01 02:30:00,915.8033333333333,-22.09,TRADE
TAS1,2023-10-01 03:00:00,904.2583333333333,-47.0,TRADE
TAS1,2023-10-01 03:30:00,915.6133333333333,-47.0,TRADE
TAS1,2023-10-01 04:00:00,935.985,-47.0,TRADE
TAS1,2023-10-01 04:30:00,946.9216666666666,-12.02,TRADE
TAS1,2023-10-01 05:00:00,954.7533333333334,0.785,TRADE
TAS1,2023-10-01 05:30:00,950.9,-42.519999999999996,TRADE
TAS1,2023-10-01 06:00:00,955.0333333333333,-40.004999999999995,TRADE
TAS1,2023-10-01 06:30:00,943.5683333333333,-35.599999999999994,TRADE
TAS1,2023-10-01 07:00:00,966.6866666666666,-1.8499999999999999,TRADE
TAS1,2023-10-01 07:30:00,932.7266666666666,0.12,TRADE
TAS1,2023-10-01 08:00:00,943.3083333333334,0.12,TRADE
TAS1,2023-10-01 08:30:00,954.3316666666666,0.59,TRADE
TAS1,2023-10-01 09:00:00,965.8449999999999,0.06,TRADE
TAS1,2023-10-01 09:30:00,961.6116666666667,1.12,TRADE
TAS1,2023-10-01 10:00:00,942.105,-37.040000000000006,TRADE
TAS1,2023-10-01 10:30:00,976.2916666666666,2.62,TRADE
TAS1,2023-10-01 11:00:00,927.62,-27.715,TRADE
TAS1,2023-10-01 11:30:00,917.3533333333334,-47.0,TRADE
TAS1,2023-10-01 12:00:00,908.9116666666667,-47.0,TRADE
TAS1,2023-10-01 12:30:00,881.4699999999999,-47.0,TRADE
TAS1,2023-10-01 13:00:00,893.77,-47.0,TRADE
TAS1,2023-10-01 13:30:00,893.5483333333333,-47.0,TRADE
TAS1,2023-10-01 14:00:00,871.485,-47.0,TRADE
TAS1,2023-10-01 14:30:00,902.945,-43.54,TRADE
TAS1,2023-10-01 15:00:00,914.32,-27.91,TRADE
TAS1,2023-10-01 15:30:00,956.2800000000001,2.12,TRADE
TAS1,2023-10-01 16:00:00,985.38,1.87,TRADE
TAS1,2023-10-01 16:30:00,1025.4733333333334,1.12,TRADE
TAS1,2023-10-01 17:00:00,1042.4799999999998,6.835,TRADE
TAS1,2023-10-01 17:30:00,1086.1000000000001,19.295,TRADE
TAS1,2023-10-01 18:00:00,1085.2033333333331,50.825,TRADE
TAS1,2023-10-01 18:30:00,1131.6166666666666,48.405,TRADE
TAS1,2023-10-01 19:00:00,1152.4483333333335,11.76,TRADE
TAS1,2023-10-01 19:30:00,1150.5466666666666,11.715,TRADE
TAS1,2023-10-01 20:00:00,1145.8933333333332,11.52,TRADE
TAS1,2023-10-01 20:30:00,1134.2716666666668,12.495000000000001,TRADE
TAS1,2023-10-01 21:00:00,1105.3866666666665,24.93,TRADE
TAS1,2023-10-01 21:30:00,1071.6083333333333,46.285,TRADE
TAS1,2023-10-01 22:00:00,1044.7450000000001,46.94,TRADE
TAS1,2023-10-01 22:30:00,1026.8,45.83,TRADE
TAS1,2023-10-01 23:00:00,1021.5633333333334,46.455,TRADE
TAS1,2023-10-01 23:30:00,1006.285,50.900000000000006,TRADE
TAS1,2023-10-02 00:00:00,994.3366666666667,53.325,TRADE
TAS1,2023-10-02 00:30:00,972.3616666666667,47.644999999999996,TRADE
TAS1,2023-10-02 01:00:00,971.4633333333333,36.745000000000005,TRADE
TAS1,2023-10-02 01:30:00,975.285,37.099999999999994,TRADE
TAS1,2023-10-02 02:00:00,979.555,38.144999999999996,TRADE
TAS1,2023-10-02 02:30:00,978.3216666666667,36.01,TRADE
TAS1,2023-10-02 03:00:00,970.2733333333332,34.760000000000005,TRADE
TAS1,2023-10-02 03:30:00,983.8216666666667,35.34,TRADE
TAS1,2023-10-02 04:00:00,990.7533333333334,35.385000000000005,TRADE
TAS1,2023-10-02 04:30:00,1023.3716666666666,41.18000000000001,TRADE
TAS1,2023-10-02 05:00:00,1057.4566666666667,49.08,TRADE
TAS1,2023-10-02 05:30:00,1129.2283333333332,50.445,TRADE
TAS1,2023-10-02 06:00:00,1200.9633333333334,50.89,TRADE
TAS1,2023-10-02 06:30:00,1258.3216666666667,52.77,TRADE
TAS1,2023-10-02 07:00:00,1270.0249999999999,36.055,TRADE
TAS1,2023-10-02 07:30:00,1243.32,28.945,TRADE
TAS1,2023-10-02 08:00:00,1208.2516666666668,8.66,TRADE
TAS1,2023-10-02 08:30:00,1151.4816666666666,12.08,TRADE
TAS1,2023-10-02 09:00:00,1078.6466666666668,0.6200000000000001,TRADE
TAS1,2023-10-02 09:30:00,1003.2066666666666,31.560000000000002,TRADE
TAS1,2023-10-02 10:00:00,989.9083333333333,11.05,TRADE
TAS1,2023-10-02 10:30:00,983.07,-4.225,TRADE
TAS1,2023-10-02 11:00:00,952.1999999999999,11.32,TRADE
TAS1,2023-10-02 11:30:00,928.985,11.3,TRADE
