Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,066194,2019,01,01,33.2,1,Y
IDCJAC0010,066194,2019,01,02,28.9,1,Y
IDCJAC0010,066194,2019,01,03,27.8,1,Y
IDCJAC0010,066194,2019,01,04,33.0,1,Y
IDCJAC0010,066194,2019,01,05,38.5,1,Y
IDCJAC0010,066194,2019,01,06,21.6,1,Y
IDCJAC0010,066194,2019,01,07,25.5,1,Y
IDCJAC0010,066194,2019,01,08,29.1,1,Y
IDCJAC0010,066194,2019,01,09,30.2,1,Y
IDCJAC0010,066194,2019,01,10,23.1,1,Y
IDCJAC0010,066194,2019,01,11,28.1,1,Y
IDCJAC0010,066194,2019,01,12,33.2,1,Y
IDCJAC0010,066194,2019,01,13,26.8,1,Y
IDCJAC0010,066194,2019,01,14,29.0,1,Y
IDCJAC0010,066194,2019,01,15,30.4,1,Y
IDCJAC0010,066194,2019,01,16,32.1,1,Y
IDCJAC0010,066194,2019,01,17,33.5,1,Y
IDCJAC0010,066194,2019,01,18,35.3,1,Y
IDCJAC0010,066194,2019,01,19,27.0,1,Y
IDCJAC0010,066194,2019,01,20,25.5,1,Y
IDCJAC0010,066194,2019,01,21,26.8,1,Y
IDCJAC0010,066194,2019,01,22,32.2,1,Y
IDCJAC0010,066194,2019,01,23,29.6,1,Y
IDCJAC0010,066194,2019,01,24,27.3,1,Y
IDCJAC0010,066194,2019,01,25,33.2,1,Y
IDCJAC0010,066194,2019,01,26,33.7,1,Y
IDCJAC0010,066194,2019,01,27,35.7,1,Y
IDCJAC0010,066194,2019,01,28,28.1,1,Y
IDCJAC0010,066194,2019,01,29,31.0,1,Y
IDCJAC0010,066194,2019,01,30,31.6,1,Y
IDCJAC0010,066194,2019,01,31,38.9,1,Y
IDCJAC0010,066194,2019,02,01,21.6,1,Y
IDCJAC0010,066194,2019,02,02,26.4,1,Y
IDCJAC0010,066194,2019,02,03,30.3,1,Y
IDCJAC0010,066194,2019,02,04,32.3,1,Y
IDCJAC0010,066194,2019,02,05,27.4,1,Y
IDCJAC0010,066194,2019,02,06,29.6,1,Y
IDCJAC0010,066194,2019,02,07,29.8,1,Y
IDCJAC0010,066194,2019,02,08,33.1,1,Y
IDCJAC0010,066194,2019,02,09,32.4,1,Y
IDCJAC0010,066194,2019,02,10,23.6,1,Y
IDCJAC0010,066194,2019,02,11,28.2,1,Y
IDCJAC0010,066194,2019,02,12,36.2,1,Y
IDCJAC0010,066194,2019,02,13,24.9,1,Y
IDCJAC0010,066194,2019,02,14,25.9,1,Y
IDCJAC0010,066194,2019,02,15,27.2,1,Y
IDCJAC0010,066194,2019,02,16,27.5,1,Y
IDCJAC0010,066194,2019,02,17,30.5,1,Y
IDCJAC0010,066194,2019,02,18,31.3,1,Y
IDCJAC0010,066194,2019,02,19,29.6,1,Y
IDCJAC0010,066194,2019,02,20,22.6,1,Y
IDCJAC0010,066194,2019,02,21,23.6,1,Y
IDCJAC0010,066194,2019,02,22,23.2,1,Y
IDCJAC0010,066194,2019,02,23,22.8,1,Y
IDCJAC0010,066194,2019,02,24,24.7,1,Y
IDCJAC0010,066194,2019,02,25,25.3,1,Y
IDCJAC0010,066194,2019,02,26,27.9,1,Y
IDCJAC0010,066194,2019,02,27,26.0,1,Y
IDCJAC0010,066194,2019,02,28,28.8,1,Y
IDCJAC0010,066194,2019,03,01,28.5,1,Y
IDCJAC0010,066194,2019,03,02,28.3,1,Y
IDCJAC0010,066194,2019,03,03,29.0,1,Y
IDCJAC0010,066194,2019,03,04,30.1,1,Y
IDCJAC0010,066194,2019,03,05,29.7,1,Y
IDCJAC0010,066194,2019,03,06,35.8,1,Y
IDCJAC0010,066194,2019,03,07,23.2,1,Y
IDCJAC0010,066194,2019,03,08,27.9,1,Y
IDCJAC0010,066194,2019,03,09,25.3,1,Y
IDCJAC0010,066194,2019,03,10,30.0,1,Y
IDCJAC0010,066194,2019,03,11,27.0,1,Y
IDCJAC0010,066194,2019,03,12,35.2,1,Y
IDCJAC0010,066194,2019,03,13,22.5,1,Y
IDCJAC0010,066194,2019,03,14,27.2,1,Y
IDCJAC0010,066194,2019,03,15,23.3,1,Y
IDCJAC0010,066194,2019,03,16,24.2,1,Y
IDCJAC0010,066194,2019,03,17,20.3,1,Y
IDCJAC0010,066194,2019,03,18,22.2,1,Y
IDCJAC0010,066194,2019,03,19,25.3,1,Y
IDCJAC0010,066194,2019,03,20,25.9,1,Y
IDCJAC0010,066194,2019,03,21,26.3,1,Y
IDCJAC0010,066194,2019,03,22,25.6,1,Y
IDCJAC0010,066194,2019,03,23,28.6,1,Y
IDCJAC0010,066194,2019,03,24,31.4,1,Y
IDCJAC0010,066194,2019,03,25,26.3,1,Y
IDCJAC0010,066194,2019,03,26,25.5,1,Y
IDCJAC0010,066194,2019,03,27,22.2,1,Y
IDCJAC0010,066194,2019,03,28,26.1,1,Y
IDCJAC0010,066194,2019,03,29,27.4,1,Y
IDCJAC0010,066194,2019,03,30,26.3,1,Y
IDCJAC0010,066194,2019,03,31,21.9,1,Y
IDCJAC0010,066194,2019,04,01,21.0,1,Y
IDCJAC0010,066194,2019,04,02,22.4,1,Y
IDCJAC0010,066194,2019,04,03,26.4,1,Y
IDCJAC0010,066194,2019,04,04,23.2,1,Y
IDCJAC0010,066194,2019,04,05,21.8,1,Y
IDCJAC0010,066194,2019,04,06,29.3,1,Y
