REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2021/10/01 00:05:00,1067.92,16.23,TRADE
TAS1,2021/10/01 00:10:00,1069.43,16.23,TRADE
TAS1,2021/10/01 00:15:00,1064.68,8.07,TRADE
TAS1,2021/10/01 00:20:00,1079.01,8.07,TRADE
TAS1,2021/10/01 00:25:00,1069.78,8.05,TRADE
TAS1,2021/10/01 00:30:00,1060.16,-0.78,TRADE
TAS1,2021/10/01 00:35:00,1051.91,-0.01,TRADE
TAS1,2021/10/01 00:40:00,1064.74,-0.01,TRADE
TAS1,2021/10/01 00:45:00,1052.4,0.01,TRADE
TAS1,2021/10/01 00:50:00,1065.49,-0.01,TRADE
TAS1,2021/10/01 00:55:00,1058.99,8.15,TRADE
TAS1,2021/10/01 01:00:00,1064.84,8.15,TRADE
TAS1,2021/10/01 01:05:00,1069.41,8.21,TRADE
TAS1,2021/10/01 01:10:00,1066.12,8.18,TRADE
TAS1,2021/10/01 01:15:00,1051.66,0.01,TRADE
TAS1,2021/10/01 01:20:00,1040.74,8.17,TRADE
TAS1,2021/10/01 01:25:00,1045.59,8.18,TRADE
TAS1,2021/10/01 01:30:00,1035.2,0.01,TRADE
TAS1,2021/10/01 01:35:00,1055.32,8.38,TRADE
TAS1,2021/10/01 01:40:00,1049.31,8.38,TRADE
TAS1,2021/10/01 01:45:00,1044.61,8.35,TRADE
TAS1,2021/10/01 01:50:00,1050.96,8.38,TRADE
TAS1,2021/10/01 01:55:00,1046.47,0.01,TRADE
TAS1,2021/10/01 02:00:00,1046.69,-0.79,TRADE
TAS1,2021/10/01 02:05:00,1044.3,-0.79,TRADE
TAS1,2021/10/01 02:10:00,1033.11,8.38,TRADE
TAS1,2021/10/01 02:15:00,1009.49,-0.81,TRADE
TAS1,2021/10/01 02:20:00,1002.46,-0.84,TRADE
TAS1,2021/10/01 02:25:00,1001.8,-0.79,TRADE
TAS1,2021/10/01 02:30:00,997.13,-0.01,TRADE
TAS1,2021/10/01 02:35:00,987.16,-0.73,TRADE
TAS1,2021/10/01 02:40:00,1002.58,-0.84,TRADE
TAS1,2021/10/01 02:45:00,1012.77,-0.81,TRADE
