REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2021/04/01 00:30:00,1009.48,33.03,TRADE
TAS1,2021/04/01 01:00:00,1003.22,31.21,TRADE
TAS1,2021/04/01 01:30:00,988.25,29.68,TRADE
TAS1,2021/04/01 02:00:00,982.9,29.10,TRADE
TAS1,2021/04/01 02:30:00,977.31,29.80,TRADE
TAS1,2021/04/01 03:00:00,979.31,28.10,TRADE
TAS1,2021/04/01 03:30:00,956.88,28.53,TRADE
TAS1,2021/04/01 04:00:00,977.73,30.56,TRADE
TAS1,2021/04/01 04:30:00,1011.68,32.09,TRADE
TAS1,2021/04/01 05:00:00,1049.7,32.13,TRADE
TAS1,2021/04/01 05:30:00,1093.17,30.52,TRADE
TAS1,2021/04/01 06:00:00,1152.8,32.28,TRADE
TAS1,2021/04/01 06:30:00,1188.23,31.70,TRADE
TAS1,2021/04/01 07:00:00,1209.87,19.84,TRADE
TAS1,2021/04/01 07:30:00,1187.96,13.73,TRADE
TAS1,2021/04/01 08:00:00,1153.37,27.83,TRADE
TAS1,2021/04/01 08:30:00,1114.65,26.67,TRADE
TAS1,2021/04/01 09:00:00,1074.2,23.72,TRADE
TAS1,2021/04/01 09:30:00,1052.1,26.80,TRADE
TAS1,2021/04/01 10:00:00,1028.74,23.26,TRADE
TAS1,2021/04/01 10:30:00,1023.68,20.06,TRADE
TAS1,2021/04/01 11:00:00,1053.36,18.80,TRADE
TAS1,2021/04/01 11:30:00,1066.39,19.97,TRADE
TAS1,2021/04/01 12:00:00,1048.1,12.82,TRADE
TAS1,2021/04/01 12:30:00,1044.57,13.97,TRADE
TAS1,2021/04/01 13:00:00,1003.63,24.85,TRADE
TAS1,2021/04/01 13:30:00,979.17,32.08,TRADE
TAS1,2021/04/01 14:00:00,977.83,30.53,TRADE
TAS1,2021/04/01 14:30:00,982.43,31.06,TRADE
TAS1,2021/04/01 15:00:00,1017.03,32.33,TRADE
TAS1,2021/04/01 15:30:00,1040.22,35.50,TRADE
TAS1,2021/04/01 16:00:00,1060.73,35.57,TRADE
TAS1,2021/04/01 16:30:00,1127.56,34.10,TRADE
TAS1,2021/04/01 17:00:00,1161.61,42.64,TRADE
TAS1,2021/04/01 17:30:00,1168.59,36.10,TRADE
TAS1,2021/04/01 18:00:00,1181.76,45.42,TRADE
TAS1,2021/04/01 18:30:00,1187.03,25.57,TRADE
TAS1,2021/04/01 19:00:00,1173.99,31.05,TRADE
TAS1,2021/04/01 19:30:00,1162.33,37.01,TRADE
TAS1,2021/04/01 20:00:00,1151.58,32,TRADE
TAS1,2021/04/01 20:30:00,1131.63,32.22,TRADE
TAS1,2021/04/01 21:00:00,1116.09,37.75,TRADE
TAS1,2021/04/01 21:30:00,1072.96,32.35,TRADE
TAS1,2021/04/01 22:00:00,1063.67,36.16,TRADE
TAS1,2021/04/01 22:30:00,1049.33,31.13,TRADE
TAS1,2021/04/01 23:00:00,1020.09,29.68,TRADE
TAS1,2021/04/01 23:30:00,1005.1,31.13,TRADE
TAS1,2021/04/02 00:00:00,988.43,31.34,TRADE
TAS1,2021/04/02 00:30:00,988.85,29.19,TRADE
TAS1,2021/04/02 01:00:00,981.76,30.06,TRADE
TAS1,2021/04/02 01:30:00,962.56,29.14,TRADE
TAS1,2021/04/02 02:00:00,957.25,33.58,TRADE
TAS1,2021/04/02 02:30:00,956.75,29.39,TRADE
TAS1,2021/04/02 03:00:00,956.95,30.66,TRADE
TAS1,2021/04/02 03:30:00,960.43,30.62,TRADE
TAS1,2021/04/02 04:00:00,970.78,30.33,TRADE
TAS1,2021/04/02 04:30:00,964.36,28.79,TRADE
TAS1,2021/04/02 05:00:00,977.4,29.05,TRADE
TAS1,2021/04/02 05:30:00,1000.02,27.26,TRADE
TAS1,2021/04/02 06:00:00,1013.05,27.13,TRADE
TAS1,2021/04/02 06:30:00,1038.38,26.62,TRADE
TAS1,2021/04/02 07:00:00,1063.29,26.86,TRADE
TAS1,2021/04/02 07:30:00,1090.05,26.60,TRADE
TAS1,2021/04/02 08:00:00,1110.98,25.05,TRADE
TAS1,2021/04/02 08:30:00,1122.78,25.47,TRADE
TAS1,2021/04/02 09:00:00,1145.86,30.38,TRADE
TAS1,2021/04/02 09:30:00,1148.73,28.38,TRADE
TAS1,2021/04/02 10:00:00,1103.71,25.73,TRADE
TAS1,2021/04/02 10:30:00,1119.41,26.35,TRADE
TAS1,2021/04/02 11:00:00,1079.91,25.59,TRADE
TAS1,2021/04/02 11:30:00,1047.62,25.36,TRADE
TAS1,2021/04/02 12:00:00,1038.97,25.42,TRADE
TAS1,2021/04/02 12:30:00,1029.72,25.36,TRADE
TAS1,2021/04/02 13:00:00,1024.22,25.34,TRADE
