Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2016,01,01,26.5,1,N
IDCJAC0010,66037,2016,01,02,25.3,1,N
IDCJAC0010,66037,2016,01,03,24.3,1,N
IDCJAC0010,66037,2016,01,04,25.4,1,N
IDCJAC0010,66037,2016,01,05,21.0,1,N
IDCJAC0010,66037,2016,01,06,19.2,1,N
IDCJAC0010,66037,2016,01,07,22.3,1,N
IDCJAC0010,66037,2016,01,08,25.8,1,N
IDCJAC0010,66037,2016,01,09,26.0,1,N
IDCJAC0010,66037,2016,01,10,28.8,1,N
IDCJAC0010,66037,2016,01,11,34.6,1,N
IDCJAC0010,66037,2016,01,12,33.6,1,N
IDCJAC0010,66037,2016,01,13,31.1,1,N
IDCJAC0010,66037,2016,01,14,40.6,1,N
IDCJAC0010,66037,2016,01,15,20.4,1,N
IDCJAC0010,66037,2016,01,16,22.9,1,N
IDCJAC0010,66037,2016,01,17,25.1,1,N
IDCJAC0010,66037,2016,01,18,27.6,1,N
IDCJAC0010,66037,2016,01,19,33.3,1,N
IDCJAC0010,66037,2016,01,20,40.3,1,N
IDCJAC0010,66037,2016,01,21,37.8,1,N
IDCJAC0010,66037,2016,01,22,26.9,1,N
IDCJAC0010,66037,2016,01,23,24.7,1,N
IDCJAC0010,66037,2016,01,24,25.3,1,N
IDCJAC0010,66037,2016,01,25,25.0,1,N
IDCJAC0010,66037,2016,01,26,27.5,1,N
IDCJAC0010,66037,2016,01,27,26.4,1,N
IDCJAC0010,66037,2016,01,28,29.4,1,N
IDCJAC0010,66037,2016,01,29,29.9,1,N
IDCJAC0010,66037,2016,01,30,26.3,1,N
IDCJAC0010,66037,2016,01,31,31.8,1,N
IDCJAC0010,66037,2016,02,01,24.8,1,N
IDCJAC0010,66037,2016,02,02,26.1,1,N
IDCJAC0010,66037,2016,02,03,31.0,1,N
IDCJAC0010,66037,2016,02,04,23.7,1,N
IDCJAC0010,66037,2016,02,05,23.9,1,N
IDCJAC0010,66037,2016,02,06,26.7,1,N
IDCJAC0010,66037,2016,02,07,26.5,1,N
IDCJAC0010,66037,2016,02,08,27.1,1,N
IDCJAC0010,66037,2016,02,09,26.7,1,N
IDCJAC0010,66037,2016,02,10,30.0,1,N
IDCJAC0010,66037,2016,02,11,27.9,1,N
IDCJAC0010,66037,2016,02,12,29.2,1,N
IDCJAC0010,66037,2016,02,13,30.6,1,N
IDCJAC0010,66037,2016,02,14,36.9,1,N
IDCJAC0010,66037,2016,02,15,27.3,1,N
IDCJAC0010,66037,2016,02,16,26.5,1,N
IDCJAC0010,66037,2016,02,17,24.0,1,N
IDCJAC0010,66037,2016,02,18,26.7,1,N
IDCJAC0010,66037,2016,02,19,31.9,1,N
IDCJAC0010,66037,2016,02,20,27.9,1,N
IDCJAC0010,66037,2016,02,21,26.7,1,N
IDCJAC0010,66037,2016,02,22,31.1,1,N
IDCJAC0010,66037,2016,02,23,31.1,1,N
IDCJAC0010,66037,2016,02,24,32.0,1,N
IDCJAC0010,66037,2016,02,25,37.8,1,N
IDCJAC0010,66037,2016,02,26,27.5,1,N
IDCJAC0010,66037,2016,02,27,28.5,1,N
IDCJAC0010,66037,2016,02,28,27.9,1,N
IDCJAC0010,66037,2016,02,29,24.9,1,N
IDCJAC0010,66037,2016,03,01,30.2,1,N
IDCJAC0010,66037,2016,03,02,30.6,1,N
IDCJAC0010,66037,2016,03,03,31.0,1,N
IDCJAC0010,66037,2016,03,04,30.4,1,N
IDCJAC0010,66037,2016,03,05,30.0,1,N
IDCJAC0010,66037,2016,03,06,29.9,1,N
IDCJAC0010,66037,2016,03,07,30.4,1,N
IDCJAC0010,66037,2016,03,08,29.8,1,N
IDCJAC0010,66037,2016,03,09,31.7,1,N
IDCJAC0010,66037,2016,03,10,25.3,1,N
IDCJAC0010,66037,2016,03,11,29.5,1,N
IDCJAC0010,66037,2016,03,12,30.9,1,N
IDCJAC0010,66037,2016,03,13,29.6,1,N
IDCJAC0010,66037,2016,03,14,29.9,1,N
IDCJAC0010,66037,2016,03,15,23.9,1,N
IDCJAC0010,66037,2016,03,16,24.0,1,N
IDCJAC0010,66037,2016,03,17,27.0,1,N
IDCJAC0010,66037,2016,03,18,29.1,1,N
IDCJAC0010,66037,2016,03,19,21.6,1,N
IDCJAC0010,66037,2016,03,20,21.0,1,N
IDCJAC0010,66037,2016,03,21,20.3,1,N
IDCJAC0010,66037,2016,03,22,21.3,1,N
IDCJAC0010,66037,2016,03,23,25.0,1,N
IDCJAC0010,66037,2016,03,24,29.4,1,N
IDCJAC0010,66037,2016,03,25,25.4,1,N
IDCJAC0010,66037,2016,03,26,26.3,1,N
IDCJAC0010,66037,2016,03,27,25.5,1,N
IDCJAC0010,66037,2016,03,28,24.4,1,N
IDCJAC0010,66037,2016,03,29,22.0,1,N
IDCJAC0010,66037,2016,03,30,27.8,1,N
IDCJAC0010,66037,2016,03,31,23.0,1,N
IDCJAC0010,66037,2016,04,01,27.1,1,N
IDCJAC0010,66037,2016,04,02,30.4,1,N
IDCJAC0010,66037,2016,04,03,24.3,1,N
IDCJAC0010,66037,2016,04,04,24.3,1,N
IDCJAC0010,66037,2016,04,05,27.3,1,N
IDCJAC0010,66037,2016,04,06,34.7,1,N
IDCJAC0010,66037,2016,04,07,20.5,1,N
IDCJAC0010,66037,2016,04,08,21.7,1,N
IDCJAC0010,66037,2016,04,09,23.2,1,N
IDCJAC0010,66037,2016,04,10,28.0,1,N
IDCJAC0010,66037,2016,04,11,24.1,1,N
IDCJAC0010,66037,2016,04,12,21.5,1,N
IDCJAC0010,66037,2016,04,13,23.5,1,N
IDCJAC0010,66037,2016,04,14,24.2,1,N
IDCJAC0010,66037,2016,04,15,26.3,1,N
IDCJAC0010,66037,2016,04,16,27.1,1,N
IDCJAC0010,66037,2016,04,17,21.7,1,N
IDCJAC0010,66037,2016,04,18,22.1,1,N
IDCJAC0010,66037,2016,04,19,22.8,1,N
IDCJAC0010,66037,2016,04,20,25.0,1,N
IDCJAC0010,66037,2016,04,21,27.0,1,N
IDCJAC0010,66037,2016,04,22,23.4,1,N
IDCJAC0010,66037,2016,04,23,21.0,1,N
IDCJAC0010,66037,2016,04,24,22.0,1,N
IDCJAC0010,66037,2016,04,25,21.9,1,N
IDCJAC0010,66037,2016,04,26,23.2,1,N
IDCJAC0010,66037,2016,04,27,25.3,1,N
IDCJAC0010,66037,2016,04,28,27.2,1,N
IDCJAC0010,66037,2016,04,29,26.5,1,N
IDCJAC0010,66037,2016,04,30,26.9,1,N
IDCJAC0010,66037,2016,05,01,28.1,1,N
IDCJAC0010,66037,2016,05,02,23.8,1,N
IDCJAC0010,66037,2016,05,03,26.9,1,N
IDCJAC0010,66037,2016,05,04,25.8,1,N
IDCJAC0010,66037,2016,05,05,24.5,1,N
IDCJAC0010,66037,2016,05,06,25.1,1,N
IDCJAC0010,66037,2016,05,07,24.5,1,N
IDCJAC0010,66037,2016,05,08,21.8,1,N
IDCJAC0010,66037,2016,05,09,23.4,1,N
IDCJAC0010,66037,2016,05,10,25.2,1,N
IDCJAC0010,66037,2016,05,11,23.7,1,N
IDCJAC0010,66037,2016,05,12,25.0,1,N
IDCJAC0010,66037,2016,05,13,26.1,1,N
IDCJAC0010,66037,2016,05,14,26.4,1,N
IDCJAC0010,66037,2016,05,15,26.0,1,N
IDCJAC0010,66037,2016,05,16,24.5,1,N
IDCJAC0010,66037,2016,05,17,28.9,1,N
IDCJAC0010,66037,2016,05,18,22.4,1,N
IDCJAC0010,66037,2016,05,19,23.8,1,N
IDCJAC0010,66037,2016,05,20,22.6,1,N
IDCJAC0010,66037,2016,05,21,21.2,1,N
IDCJAC0010,66037,2016,05,22,23.7,1,N
IDCJAC0010,66037,2016,05,23,28.3,1,N
IDCJAC0010,66037,2016,05,24,22.3,1,N
IDCJAC0010,66037,2016,05,25,21.7,1,N
IDCJAC0010,66037,2016,05,26,21.8,1,N
IDCJAC0010,66037,2016,05,27,18.6,1,N
IDCJAC0010,66037,2016,05,28,15.2,1,N
IDCJAC0010,66037,2016,05,29,18.9,1,N
IDCJAC0010,66037,2016,05,30,18.0,1,N
IDCJAC0010,66037,2016,05,31,16.5,1,N
IDCJAC0010,66037,2016,06,01,16.8,1,N
IDCJAC0010,66037,2016,06,02,18.0,1,N
IDCJAC0010,66037,2016,06,03,18.8,1,N
IDCJAC0010,66037,2016,06,04,21.7,1,N
IDCJAC0010,66037,2016,06,05,20.2,1,N
IDCJAC0010,66037,2016,06,06,18.2,1,N
IDCJAC0010,66037,2016,06,07,19.4,1,N
IDCJAC0010,66037,2016,06,08,21.7,1,N
IDCJAC0010,66037,2016,06,09,23.1,1,N
IDCJAC0010,66037,2016,06,10,22.4,1,N
IDCJAC0010,66037,2016,06,11,20.3,1,N
IDCJAC0010,66037,2016,06,12,18.2,1,N
IDCJAC0010,66037,2016,06,13,19.6,1,N
IDCJAC0010,66037,2016,06,14,22.2,1,N
IDCJAC0010,66037,2016,06,15,20.6,1,N
IDCJAC0010,66037,2016,06,16,22.5,1,N
IDCJAC0010,66037,2016,06,17,20.5,1,N
IDCJAC0010,66037,2016,06,18,20.8,1,N
IDCJAC0010,66037,2016,06,19,20.4,1,N
IDCJAC0010,66037,2016,06,20,20.9,1,N
IDCJAC0010,66037,2016,06,21,19.3,1,N
IDCJAC0010,66037,2016,06,22,20.9,1,N
IDCJAC0010,66037,2016,06,23,19.5,1,N
IDCJAC0010,66037,2016,06,24,17.6,1,N
IDCJAC0010,66037,2016,06,25,13.6,1,N
IDCJAC0010,66037,2016,06,26,16.1,1,N
IDCJAC0010,66037,2016,06,27,11.6,1,N
IDCJAC0010,66037,2016,06,28,15.4,1,N
IDCJAC0010,66037,2016,06,29,18.1,1,N
IDCJAC0010,66037,2016,06,30,17.8,1,N
IDCJAC0010,66037,2016,07,01,16.4,1,N
IDCJAC0010,66037,2016,07,02,18.3,1,N
IDCJAC0010,66037,2016,07,03,18.0,1,N
IDCJAC0010,66037,2016,07,04,15.8,1,N
IDCJAC0010,66037,2016,07,05,19.1,1,N
IDCJAC0010,66037,2016,07,06,18.4,1,N
IDCJAC0010,66037,2016,07,07,17.2,1,N
IDCJAC0010,66037,2016,07,08,17.6,1,N
IDCJAC0010,66037,2016,07,09,16.7,1,N
IDCJAC0010,66037,2016,07,10,19.0,1,N
IDCJAC0010,66037,2016,07,11,19.6,1,N
IDCJAC0010,66037,2016,07,12,21.4,1,N
IDCJAC0010,66037,2016,07,13,14.5,1,N
IDCJAC0010,66037,2016,07,14,17.3,1,N
IDCJAC0010,66037,2016,07,15,17.1,1,N
IDCJAC0010,66037,2016,07,16,17.4,1,N
IDCJAC0010,66037,2016,07,17,20.1,1,N
IDCJAC0010,66037,2016,07,18,25.3,1,N
IDCJAC0010,66037,2016,07,19,25.7,1,N
IDCJAC0010,66037,2016,07,20,16.8,1,N
IDCJAC0010,66037,2016,07,21,19.8,1,N
IDCJAC0010,66037,2016,07,22,27.0,1,N
IDCJAC0010,66037,2016,07,23,18.7,1,N
IDCJAC0010,66037,2016,07,24,15.3,1,N
IDCJAC0010,66037,2016,07,25,18.8,1,N
IDCJAC0010,66037,2016,07,26,18.7,1,N
IDCJAC0010,66037,2016,07,27,19.6,1,N
IDCJAC0010,66037,2016,07,28,20.4,1,N
IDCJAC0010,66037,2016,07,29,19.7,1,N
IDCJAC0010,66037,2016,07,30,18.4,1,N
IDCJAC0010,66037,2016,07,31,21.0,1,N
IDCJAC0010,66037,2016,08,01,18.6,1,N
IDCJAC0010,66037,2016,08,02,15.2,1,N
IDCJAC0010,66037,2016,08,03,15.0,1,N
IDCJAC0010,66037,2016,08,04,17.2,1,N
IDCJAC0010,66037,2016,08,05,14.5,1,N
IDCJAC0010,66037,2016,08,06,15.4,1,N
IDCJAC0010,66037,2016,08,07,16.7,1,N
IDCJAC0010,66037,2016,08,08,18.1,1,N
IDCJAC0010,66037,2016,08,09,19.9,1,N
IDCJAC0010,66037,2016,08,10,26.7,1,N
IDCJAC0010,66037,2016,08,11,20.3,1,N
IDCJAC0010,66037,2016,08,12,19.8,1,N
IDCJAC0010,66037,2016,08,13,20.6,1,N
IDCJAC0010,66037,2016,08,14,18.4,1,N
IDCJAC0010,66037,2016,08,15,21.4,1,N
IDCJAC0010,66037,2016,08,16,21.7,1,N
IDCJAC0010,66037,2016,08,17,24.1,1,N
IDCJAC0010,66037,2016,08,18,23.7,1,N
IDCJAC0010,66037,2016,08,19,24.7,1,N
IDCJAC0010,66037,2016,08,20,18.4,1,Y
IDCJAC0010,66037,2016,08,21,20.7,1,N
IDCJAC0010,66037,2016,08,22,15.6,1,N
IDCJAC0010,66037,2016,08,23,16.1,1,N
IDCJAC0010,66037,2016,08,24,14.5,1,N
IDCJAC0010,66037,2016,08,25,17.1,1,N
IDCJAC0010,66037,2016,08,26,15.4,1,N
IDCJAC0010,66037,2016,08,27,20.4,1,N
IDCJAC0010,66037,2016,08,28,19.3,1,N
IDCJAC0010,66037,2016,08,29,20.5,1,N
IDCJAC0010,66037,2016,08,30,21.5,1,N
IDCJAC0010,66037,2016,08,31,24.8,1,N
IDCJAC0010,66037,2016,09,01,23.2,1,N
IDCJAC0010,66037,2016,09,02,19.1,1,N
