Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,066194,2025,01,01,29.2,1,N
IDCJAC0010,066194,2025,01,02,22.9,1,N
IDCJAC0010,066194,2025,01,03,25.1,1,N
IDCJAC0010,066194,2025,01,04,28.0,1,N
IDCJAC0010,066194,2025,01,05,31.2,1,N
IDCJAC0010,066194,2025,01,06,33.6,1,N
IDCJAC0010,066194,2025,01,07,22.4,1,N
IDCJAC0010,066194,2025,01,08,20.2,1,N
IDCJAC0010,066194,2025,01,09,23.6,1,N
IDCJAC0010,066194,2025,01,10,26.4,1,N
IDCJAC0010,066194,2025,01,11,26.7,1,N
IDCJAC0010,066194,2025,01,12,27.5,1,N
IDCJAC0010,066194,2025,01,13,30.6,1,N
IDCJAC0010,066194,2025,01,14,29.6,1,N
IDCJAC0010,066194,2025,01,15,30.9,1,N
IDCJAC0010,066194,2025,01,16,21.6,1,N
IDCJAC0010,066194,2025,01,17,21.3,1,N
IDCJAC0010,066194,2025,01,18,23.9,1,N
IDCJAC0010,066194,2025,01,19,22.9,1,N
IDCJAC0010,066194,2025,01,20,23.7,1,N
IDCJAC0010,066194,2025,01,21,26.2,1,N
IDCJAC0010,066194,2025,01,22,35.7,1,N
IDCJAC0010,066194,2025,01,23,23.7,1,N
IDCJAC0010,066194,2025,01,24,24.6,1,N
IDCJAC0010,066194,2025,01,25,26.2,1,N
IDCJAC0010,066194,2025,01,26,26.8,1,N
IDCJAC0010,066194,2025,01,27,30.9,1,N
IDCJAC0010,066194,2025,01,28,40.7,1,N
IDCJAC0010,066194,2025,01,29,24.3,1,N
IDCJAC0010,066194,2025,01,30,24.3,1,N
IDCJAC0010,066194,2025,01,31,25.1,1,N
IDCJAC0010,066194,2025,02,01,26.9,1,Y
IDCJAC0010,066194,2025,02,02,27.6,1,Y
IDCJAC0010,066194,2025,02,03,28.8,1,Y
IDCJAC0010,066194,2025,02,04,29.8,1,Y
IDCJAC0010,066194,2025,02,05,31.0,1,Y
IDCJAC0010,066194,2025,02,06,27.3,1,Y
IDCJAC0010,066194,2025,02,07,29.9,1,Y
IDCJAC0010,066194,2025,02,08,29.3,1,Y
IDCJAC0010,066194,2025,02,09,27.4,1,Y
IDCJAC0010,066194,2025,02,10,24.9,1,Y
IDCJAC0010,066194,2025,02,11,26.4,1,Y
IDCJAC0010,066194,2025,02,12,26.8,1,Y
IDCJAC0010,066194,2025,02,13,28.3,1,Y
IDCJAC0010,066194,2025,02,14,26.2,1,Y
IDCJAC0010,066194,2025,02,15,25.5,1,Y
IDCJAC0010,066194,2025,02,16,20.9,1,Y
IDCJAC0010,066194,2025,02,17,22.2,1,Y
IDCJAC0010,066194,2025,02,18,26.5,1,Y
IDCJAC0010,066194,2025,02,19,26.1,1,Y
IDCJAC0010,066194,2025,02,20,22.5,1,Y
IDCJAC0010,066194,2025,02,21,23.7,1,Y
IDCJAC0010,066194,2025,02,22,27.4,1,Y
IDCJAC0010,066194,2025,02,23,28.1,1,Y
IDCJAC0010,066194,2025,02,24,26.3,1,Y
IDCJAC0010,066194,2025,02,25,22.9,1,Y
IDCJAC0010,066194,2025,02,26,27.4,1,Y
