Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2024,01,01,26.0,1,N
IDCJAC0010,66037,2024,01,02,29.0,1,N
IDCJAC0010,66037,2024,01,03,29.6,1,N
IDCJAC0010,66037,2024,01,04,24.9,1,N
IDCJAC0010,66037,2024,01,05,24.5,1,N
IDCJAC0010,66037,2024,01,06,26.8,1,N
IDCJAC0010,66037,2024,01,07,28.7,1,N
IDCJAC0010,66037,2024,01,08,28.9,1,N
IDCJAC0010,66037,2024,01,09,25.6,1,N
IDCJAC0010,66037,2024,01,10,29.5,1,N
IDCJAC0010,66037,2024,01,11,28.4,1,N
IDCJAC0010,66037,2024,01,12,29.7,1,N
IDCJAC0010,66037,2024,01,13,31.3,1,N
IDCJAC0010,66037,2024,01,14,26.6,1,N
IDCJAC0010,66037,2024,01,15,25.6,1,N
IDCJAC0010,66037,2024,01,16,25.8,1,N
IDCJAC0010,66037,2024,01,17,28.7,1,N
IDCJAC0010,66037,2024,01,18,28.1,1,N
IDCJAC0010,66037,2024,01,19,27.9,1,N
IDCJAC0010,66037,2024,01,20,28.0,1,N
IDCJAC0010,66037,2024,01,21,39.7,1,N
IDCJAC0010,66037,2024,01,22,24.2,1,N
IDCJAC0010,66037,2024,01,23,25.9,1,N
IDCJAC0010,66037,2024,01,24,30.1,1,N
IDCJAC0010,66037,2024,01,25,31.8,1,N
IDCJAC0010,66037,2024,01,26,40.6,1,N
IDCJAC0010,66037,2024,01,27,25.0,1,N
IDCJAC0010,66037,2024,01,28,27.7,1,N
IDCJAC0010,66037,2024,01,29,30.7,1,N
IDCJAC0010,66037,2024,01,30,24.4,1,N
IDCJAC0010,66037,2024,01,31,25.4,1,N
IDCJAC0010,66037,2024,02,01,31.1,1,N
IDCJAC0010,66037,2024,02,02,29.4,1,N
IDCJAC0010,66037,2024,02,03,28.7,1,N
IDCJAC0010,66037,2024,02,04,32.6,1,N
IDCJAC0010,66037,2024,02,05,30.7,1,N
IDCJAC0010,66037,2024,02,06,23.6,1,N
IDCJAC0010,66037,2024,02,07,23.5,1,N
IDCJAC0010,66037,2024,02,08,25.7,1,N
IDCJAC0010,66037,2024,02,09,23.3,1,N
IDCJAC0010,66037,2024,02,10,25.8,1,N
IDCJAC0010,66037,2024,02,11,25.5,1,N
IDCJAC0010,66037,2024,02,12,29.9,1,N
IDCJAC0010,66037,2024,02,13,31.7,1,N
IDCJAC0010,66037,2024,02,14,30.5,1,N
IDCJAC0010,66037,2024,02,15,22.1,1,N
IDCJAC0010,66037,2024,02,16,28.7,1,N
IDCJAC0010,66037,2024,02,17,30.6,1,N
IDCJAC0010,66037,2024,02,18,29.2,1,N
IDCJAC0010,66037,2024,02,19,25.9,1,N
IDCJAC0010,66037,2024,02,20,22.6,1,N
IDCJAC0010,66037,2024,02,21,25.3,1,N
IDCJAC0010,66037,2024,02,22,30.9,1,N
IDCJAC0010,66037,2024,02,23,38.6,1,N
IDCJAC0010,66037,2024,02,24,21.8,1,N
IDCJAC0010,66037,2024,02,25,27.6,1,N
IDCJAC0010,66037,2024,02,26,27.6,1,N
IDCJAC0010,66037,2024,02,27,26.7,1,N
IDCJAC0010,66037,2024,02,28,29.6,1,N
IDCJAC0010,66037,2024,02,29,34.9,1,N
IDCJAC0010,66037,2024,03,01,29.0,1,N
IDCJAC0010,66037,2024,03,02,24.3,1,N
IDCJAC0010,66037,2024,03,03,33.6,1,N
IDCJAC0010,66037,2024,03,04,22.9,1,N
IDCJAC0010,66037,2024,03,05,26.8,1,N
IDCJAC0010,66037,2024,03,06,29.3,1,N
IDCJAC0010,66037,2024,03,07,25.5,1,N
IDCJAC0010,66037,2024,03,08,29.5,1,N
IDCJAC0010,66037,2024,03,09,30.4,1,N
IDCJAC0010,66037,2024,03,10,30.6,1,N
IDCJAC0010,66037,2024,03,11,29.7,1,N
IDCJAC0010,66037,2024,03,12,33.8,1,N
IDCJAC0010,66037,2024,03,13,29.6,1,N
IDCJAC0010,66037,2024,03,14,31.3,1,N
IDCJAC0010,66037,2024,03,15,25.5,1,N
IDCJAC0010,66037,2024,03,16,25.5,1,N
IDCJAC0010,66037,2024,03,17,22.2,1,N
IDCJAC0010,66037,2024,03,18,26.2,1,N
IDCJAC0010,66037,2024,03,19,28.6,1,N
IDCJAC0010,66037,2024,03,20,25.6,1,N
IDCJAC0010,66037,2024,03,21,20.8,1,N
IDCJAC0010,66037,2024,03,22,24.7,1,N
IDCJAC0010,66037,2024,03,23,24.2,1,N
IDCJAC0010,66037,2024,03,24,25.6,1,N
IDCJAC0010,66037,2024,03,25,30.7,1,N
IDCJAC0010,66037,2024,03,26,27.5,1,N
IDCJAC0010,66037,2024,03,27,25.2,1,N
IDCJAC0010,66037,2024,03,28,25.0,1,N
IDCJAC0010,66037,2024,03,29,25.5,1,N
IDCJAC0010,66037,2024,03,30,29.2,1,N
IDCJAC0010,66037,2024,03,31,27.7,1,N
IDCJAC0010,66037,2024,04,01,29.2,1,N
IDCJAC0010,66037,2024,04,02,27.7,1,N
IDCJAC0010,66037,2024,04,03,24.5,1,N
IDCJAC0010,66037,2024,04,04,22.3,1,N
IDCJAC0010,66037,2024,04,05,21.2,1,N
IDCJAC0010,66037,2024,04,06,29.6,1,N
IDCJAC0010,66037,2024,04,07,28.1,1,N
IDCJAC0010,66037,2024,04,08,23.2,1,N
IDCJAC0010,66037,2024,04,09,21.3,1,N
IDCJAC0010,66037,2024,04,10,19.8,1,N
IDCJAC0010,66037,2024,04,11,20.3,1,N
IDCJAC0010,66037,2024,04,12,23.3,1,N
IDCJAC0010,66037,2024,04,13,22.8,1,N
IDCJAC0010,66037,2024,04,14,25.1,1,N
IDCJAC0010,66037,2024,04,15,23.8,1,N
IDCJAC0010,66037,2024,04,16,23.6,1,N
IDCJAC0010,66037,2024,04,17,21.4,1,N
IDCJAC0010,66037,2024,04,18,23.0,1,N
IDCJAC0010,66037,2024,04,19,20.6,1,N
IDCJAC0010,66037,2024,04,20,19.6,1,N
IDCJAC0010,66037,2024,04,21,20.6,1,N
IDCJAC0010,66037,2024,04,22,22.8,1,N
IDCJAC0010,66037,2024,04,23,25.9,1,N
IDCJAC0010,66037,2024,04,24,26.6,1,N
IDCJAC0010,66037,2024,04,25,20.5,1,N
IDCJAC0010,66037,2024,04,26,19.3,1,N
IDCJAC0010,66037,2024,04,27,21.3,1,N
IDCJAC0010,66037,2024,04,28,24.7,1,N
IDCJAC0010,66037,2024,04,29,28.2,1,N
IDCJAC0010,66037,2024,04,30,20.0,1,N
IDCJAC0010,66037,2024,05,01,18.2,1,N
IDCJAC0010,66037,2024,05,02,18.9,1,N
IDCJAC0010,66037,2024,05,03,17.1,1,N
IDCJAC0010,66037,2024,05,04,19.0,1,N
IDCJAC0010,66037,2024,05,05,20.8,1,N
IDCJAC0010,66037,2024,05,06,22.0,1,N
IDCJAC0010,66037,2024,05,07,19.4,1,N
IDCJAC0010,66037,2024,05,08,19.9,1,N
IDCJAC0010,66037,2024,05,09,19.8,1,N
IDCJAC0010,66037,2024,05,10,19.8,1,N
IDCJAC0010,66037,2024,05,11,17.9,1,N
IDCJAC0010,66037,2024,05,12,19.4,1,N
IDCJAC0010,66037,2024,05,13,20.1,1,N
IDCJAC0010,66037,2024,05,14,21.8,1,N
IDCJAC0010,66037,2024,05,15,23.0,1,N
IDCJAC0010,66037,2024,05,16,20.6,1,N
IDCJAC0010,66037,2024,05,17,23.9,1,N
IDCJAC0010,66037,2024,05,18,15.4,1,N
IDCJAC0010,66037,2024,05,19,17.6,1,N
IDCJAC0010,66037,2024,05,20,17.4,1,N
IDCJAC0010,66037,2024,05,21,17.6,1,N
IDCJAC0010,66037,2024,05,22,19.1,1,N
IDCJAC0010,66037,2024,05,23,19.3,1,N
IDCJAC0010,66037,2024,05,24,19.3,1,N
IDCJAC0010,66037,2024,05,25,20.0,1,N
IDCJAC0010,66037,2024,05,26,20.9,1,N
IDCJAC0010,66037,2024,05,27,19.5,1,N
IDCJAC0010,66037,2024,05,28,22.5,1,N
IDCJAC0010,66037,2024,05,29,22.5,1,N
IDCJAC0010,66037,2024,05,30,24.7,1,N
IDCJAC0010,66037,2024,05,31,22.4,1,N
IDCJAC0010,66037,2024,06,01,18.1,1,N
IDCJAC0010,66037,2024,06,02,16.8,1,N
IDCJAC0010,66037,2024,06,03,19.4,1,N
IDCJAC0010,66037,2024,06,04,17.8,1,N
IDCJAC0010,66037,2024,06,05,15.5,1,N
IDCJAC0010,66037,2024,06,06,16.6,1,N
IDCJAC0010,66037,2024,06,07,17.9,1,N
IDCJAC0010,66037,2024,06,08,20.3,1,N
IDCJAC0010,66037,2024,06,09,20.1,1,N
IDCJAC0010,66037,2024,06,10,17.4,1,N
IDCJAC0010,66037,2024,06,11,17.4,1,N
IDCJAC0010,66037,2024,06,12,18.9,1,N
IDCJAC0010,66037,2024,06,13,16.4,1,N
IDCJAC0010,66037,2024,06,14,15.7,1,N
IDCJAC0010,66037,2024,06,15,14.0,1,N
IDCJAC0010,66037,2024,06,16,15.9,1,N
IDCJAC0010,66037,2024,06,17,16.1,1,N
IDCJAC0010,66037,2024,06,18,16.2,1,N
IDCJAC0010,66037,2024,06,19,16.9,1,N
IDCJAC0010,66037,2024,06,20,17.7,1,N
IDCJAC0010,66037,2024,06,21,16.7,1,N
IDCJAC0010,66037,2024,06,22,13.5,1,N
IDCJAC0010,66037,2024,06,23,15.5,1,N
IDCJAC0010,66037,2024,06,24,18.0,1,N
IDCJAC0010,66037,2024,06,25,19.9,1,N
IDCJAC0010,66037,2024,06,26,22.4,1,N
IDCJAC0010,66037,2024,06,27,20.3,1,N
IDCJAC0010,66037,2024,06,28,19.3,1,N
IDCJAC0010,66037,2024,06,29,20.3,1,N
IDCJAC0010,66037,2024,06,30,14.6,1,N
IDCJAC0010,66037,2024,07,01,14.5,1,N
IDCJAC0010,66037,2024,07,02,15.3,1,N
IDCJAC0010,66037,2024,07,03,15.9,1,N
IDCJAC0010,66037,2024,07,04,17.7,1,N
IDCJAC0010,66037,2024,07,05,17.3,1,N
IDCJAC0010,66037,2024,07,06,17.0,1,N
IDCJAC0010,66037,2024,07,07,15.5,1,N
IDCJAC0010,66037,2024,07,08,17.6,1,N
IDCJAC0010,66037,2024,07,09,20.2,1,N
IDCJAC0010,66037,2024,07,10,20.4,1,N
IDCJAC0010,66037,2024,07,11,18.2,1,N
IDCJAC0010,66037,2024,07,12,19.2,1,N
IDCJAC0010,66037,2024,07,13,16.8,1,N
IDCJAC0010,66037,2024,07,14,17.5,1,N
IDCJAC0010,66037,2024,07,15,15.8,1,N
IDCJAC0010,66037,2024,07,16,16.2,1,N
IDCJAC0010,66037,2024,07,17,18.3,1,N
IDCJAC0010,66037,2024,07,18,18.7,1,N
IDCJAC0010,66037,2024,07,19,16.5,1,N
IDCJAC0010,66037,2024,07,20,17.9,1,N
IDCJAC0010,66037,2024,07,21,18.1,1,N
IDCJAC0010,66037,2024,07,22,19.9,1,N
IDCJAC0010,66037,2024,07,23,20.0,1,N
IDCJAC0010,66037,2024,07,24,20.6,1,N
IDCJAC0010,66037,2024,07,25,23.5,1,N
IDCJAC0010,66037,2024,07,26,20.2,1,N
IDCJAC0010,66037,2024,07,27,17.3,1,N
IDCJAC0010,66037,2024,07,28,14.3,1,N
IDCJAC0010,66037,2024,07,29,14.1,1,N
IDCJAC0010,66037,2024,07,30,14.4,1,N
IDCJAC0010,66037,2024,07,31,14.7,1,N
IDCJAC0010,66037,2024,08,01,14.7,1,N
IDCJAC0010,66037,2024,08,02,15.3,1,N
IDCJAC0010,66037,2024,08,03,19.4,1,N
IDCJAC0010,66037,2024,08,04,16.7,1,N
IDCJAC0010,66037,2024,08,05,16.6,1,N
IDCJAC0010,66037,2024,08,06,16.2,1,N
IDCJAC0010,66037,2024,08,07,17.2,1,N
IDCJAC0010,66037,2024,08,08,19.7,1,N
IDCJAC0010,66037,2024,08,09,21.6,1,N
IDCJAC0010,66037,2024,08,10,18.3,1,N
IDCJAC0010,66037,2024,08,11,18.8,1,N
IDCJAC0010,66037,2024,08,12,17.0,1,N
IDCJAC0010,66037,2024,08,13,19.9,1,N
IDCJAC0010,66037,2024,08,14,18.7,1,N
IDCJAC0010,66037,2024,08,15,17.9,1,N
IDCJAC0010,66037,2024,08,16,22.6,1,N
IDCJAC0010,66037,2024,08,17,21.8,1,N
IDCJAC0010,66037,2024,08,18,16.8,1,N
IDCJAC0010,66037,2024,08,19,17.0,1,N
IDCJAC0010,66037,2024,08,20,22.4,1,N
IDCJAC0010,66037,2024,08,21,27.3,1,N
IDCJAC0010,66037,2024,08,22,23.5,1,N
IDCJAC0010,66037,2024,08,23,23.1,1,N
IDCJAC0010,66037,2024,08,24,28.1,1,N
IDCJAC0010,66037,2024,08,25,23.8,1,N
IDCJAC0010,66037,2024,08,26,25.4,1,N
IDCJAC0010,66037,2024,08,27,25.4,1,N
IDCJAC0010,66037,2024,08,28,29.6,1,N
IDCJAC0010,66037,2024,08,29,25.2,1,N
IDCJAC0010,66037,2024,08,30,31.6,1,N
IDCJAC0010,66037,2024,08,31,25.9,1,N
IDCJAC0010,66037,2024,09,01,28.1,1,N
IDCJAC0010,66037,2024,09,02,26.2,1,N
IDCJAC0010,66037,2024,09,03,18.0,1,N
IDCJAC0010,66037,2024,09,04,22.3,1,N
IDCJAC0010,66037,2024,09,05,28.8,1,N
IDCJAC0010,66037,2024,09,06,31.5,1,N
IDCJAC0010,66037,2024,09,07,23.1,1,N
IDCJAC0010,66037,2024,09,08,21.5,1,N
IDCJAC0010,66037,2024,09,09,25.8,1,N
IDCJAC0010,66037,2024,09,10,21.3,1,N
IDCJAC0010,66037,2024,09,11,25.1,1,N
IDCJAC0010,66037,2024,09,12,18.5,1,N
IDCJAC0010,66037,2024,09,13,17.9,1,N
IDCJAC0010,66037,2024,09,14,23.2,1,N
IDCJAC0010,66037,2024,09,15,15.3,1,N
IDCJAC0010,66037,2024,09,16,18.3,1,N
IDCJAC0010,66037,2024,09,17,21.8,1,N
IDCJAC0010,66037,2024,09,18,27.7,1,N
IDCJAC0010,66037,2024,09,19,28.1,1,N
IDCJAC0010,66037,2024,09,20,26.4,1,N
