Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2017,01,01,27.2,1,N
IDCJAC0010,66037,2017,01,02,24.9,1,N
IDCJAC0010,66037,2017,01,03,24.1,1,N
IDCJAC0010,66037,2017,01,04,26.0,1,N
IDCJAC0010,66037,2017,01,05,25.5,1,N
IDCJAC0010,66037,2017,01,06,27.1,1,N
IDCJAC0010,66037,2017,01,07,27.9,1,N
IDCJAC0010,66037,2017,01,08,29.9,1,N
IDCJAC0010,66037,2017,01,09,29.9,1,N
IDCJAC0010,66037,2017,01,10,35.3,1,N
IDCJAC0010,66037,2017,01,11,38.8,1,N
IDCJAC0010,66037,2017,01,12,29.0,1,N
IDCJAC0010,66037,2017,01,13,32.8,1,N
IDCJAC0010,66037,2017,01,14,30.0,1,N
IDCJAC0010,66037,2017,01,15,27.3,1,N
IDCJAC0010,66037,2017,01,16,30.0,1,N
IDCJAC0010,66037,2017,01,17,37.7,1,N
IDCJAC0010,66037,2017,01,18,37.7,1,N
IDCJAC0010,66037,2017,01,19,25.0,1,N
IDCJAC0010,66037,2017,01,20,31.4,1,N
IDCJAC0010,66037,2017,01,21,25.3,1,N
IDCJAC0010,66037,2017,01,22,27.2,1,N
IDCJAC0010,66037,2017,01,23,35.2,1,N
IDCJAC0010,66037,2017,01,24,38.5,1,N
IDCJAC0010,66037,2017,01,25,24.1,1,N
IDCJAC0010,66037,2017,01,26,23.5,1,N
IDCJAC0010,66037,2017,01,27,26.6,1,N
IDCJAC0010,66037,2017,01,28,31.9,1,N
IDCJAC0010,66037,2017,01,29,28.7,1,N
IDCJAC0010,66037,2017,01,30,36.4,1,N
IDCJAC0010,66037,2017,01,31,39.6,1,N
IDCJAC0010,66037,2017,02,01,23.8,1,N
IDCJAC0010,66037,2017,02,02,25.2,1,N
IDCJAC0010,66037,2017,02,03,28.4,1,N
IDCJAC0010,66037,2017,02,04,32.3,1,N
IDCJAC0010,66037,2017,02,05,38.6,1,N
IDCJAC0010,66037,2017,02,06,28.9,1,N
IDCJAC0010,66037,2017,02,07,25.7,1,N
IDCJAC0010,66037,2017,02,08,28.0,1,N
IDCJAC0010,66037,2017,02,09,32.2,1,N
IDCJAC0010,66037,2017,02,10,42.9,1,N
IDCJAC0010,66037,2017,02,11,39.0,1,N
IDCJAC0010,66037,2017,02,12,28.4,1,N
IDCJAC0010,66037,2017,02,13,25.9,1,N
IDCJAC0010,66037,2017,02,14,22.8,1,N
IDCJAC0010,66037,2017,02,15,27.7,1,N
IDCJAC0010,66037,2017,02,16,33.1,1,N
IDCJAC0010,66037,2017,02,17,32.6,1,N
IDCJAC0010,66037,2017,02,18,28.4,1,N
IDCJAC0010,66037,2017,02,19,26.0,1,N
IDCJAC0010,66037,2017,02,20,29.3,1,N
IDCJAC0010,66037,2017,02,21,27.0,1,N
IDCJAC0010,66037,2017,02,22,30.1,1,N
IDCJAC0010,66037,2017,02,23,30.1,1,N
IDCJAC0010,66037,2017,02,24,26.0,1,N
IDCJAC0010,66037,2017,02,25,22.1,1,N
IDCJAC0010,66037,2017,02,26,23.8,1,N
IDCJAC0010,66037,2017,02,27,26.6,1,N
IDCJAC0010,66037,2017,02,28,27.7,1,N
IDCJAC0010,66037,2017,03,01,24.9,1,N
IDCJAC0010,66037,2017,03,02,26.2,1,N
IDCJAC0010,66037,2017,03,03,25.1,1,N
IDCJAC0010,66037,2017,03,04,24.2,1,N
IDCJAC0010,66037,2017,03,05,23.1,1,N
IDCJAC0010,66037,2017,03,06,23.6,1,N
IDCJAC0010,66037,2017,03,07,22.2,1,N
IDCJAC0010,66037,2017,03,08,23.9,1,N
IDCJAC0010,66037,2017,03,09,23.9,1,N
IDCJAC0010,66037,2017,03,10,23.5,1,N
IDCJAC0010,66037,2017,03,11,24.7,1,N
IDCJAC0010,66037,2017,03,12,28.8,1,N
IDCJAC0010,66037,2017,03,13,28.4,1,N
IDCJAC0010,66037,2017,03,14,27.1,1,N
IDCJAC0010,66037,2017,03,15,27.1,1,N
IDCJAC0010,66037,2017,03,16,27.3,1,N
IDCJAC0010,66037,2017,03,17,23.2,1,Y
IDCJAC0010,66037,2017,03,18,25.2,1,Y
IDCJAC0010,66037,2017,03,19,27.6,1,Y
IDCJAC0010,66037,2017,03,20,29.2,1,N
IDCJAC0010,66037,2017,03,21,29.2,1,N
IDCJAC0010,66037,2017,03,22,31.9,1,N
IDCJAC0010,66037,2017,03,23,22.6,1,N
IDCJAC0010,66037,2017,03,24,23.2,1,N
IDCJAC0010,66037,2017,03,25,26.5,1,N
IDCJAC0010,66037,2017,03,26,27.8,1,N
IDCJAC0010,66037,2017,03,27,28.7,1,N
IDCJAC0010,66037,2017,03,28,24.3,1,N
IDCJAC0010,66037,2017,03,29,30.7,1,N
IDCJAC0010,66037,2017,03,30,28.5,1,N
IDCJAC0010,66037,2017,03,31,20.8,1,N
IDCJAC0010,66037,2017,04,01,24.8,1,N
IDCJAC0010,66037,2017,04,02,21.0,1,N
IDCJAC0010,66037,2017,04,03,21.9,1,N
IDCJAC0010,66037,2017,04,04,22.5,1,N
IDCJAC0010,66037,2017,04,05,23.1,1,N
IDCJAC0010,66037,2017,04,06,23.5,1,N
IDCJAC0010,66037,2017,04,07,24.2,1,N
IDCJAC0010,66037,2017,04,08,26.0,1,N
IDCJAC0010,66037,2017,04,09,29.4,1,N
IDCJAC0010,66037,2017,04,10,19.4,1,N
IDCJAC0010,66037,2017,04,11,21.9,1,N
IDCJAC0010,66037,2017,04,12,20.7,1,N
IDCJAC0010,66037,2017,04,13,21.2,1,N
IDCJAC0010,66037,2017,04,14,23.0,1,N
