Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,066194,2018,02,11,20.8,1,Y
IDCJAC0011,066194,2018,02,12,19.2,1,Y
IDCJAC0011,066194,2018,02,13,21.4,1,Y
IDCJAC0011,066194,2018,02,14,21.4,1,Y
IDCJAC0011,066194,2018,02,15,21.2,1,Y
IDCJAC0011,066194,2018,02,16,16.1,1,Y
IDCJAC0011,066194,2018,02,17,20.1,1,Y
IDCJAC0011,066194,2018,02,18,19.4,1,Y
IDCJAC0011,066194,2018,02,19,23.1,1,Y
IDCJAC0011,066194,2018,02,20,19.5,1,Y
IDCJAC0011,066194,2018,02,21,17.0,1,Y
IDCJAC0011,066194,2018,02,22,16.8,1,Y
IDCJAC0011,066194,2018,02,23,15.7,1,Y
IDCJAC0011,066194,2018,02,24,19.3,1,Y
IDCJAC0011,066194,2018,02,25,21.6,1,Y
IDCJAC0011,066194,2018,02,26,16.8,1,Y
IDCJAC0011,066194,2018,02,27,14.4,1,Y
IDCJAC0011,066194,2018,02,28,12.9,1,Y
IDCJAC0011,066194,2018,03,01,20.5,1,N
IDCJAC0011,066194,2018,03,02,18.8,1,N
IDCJAC0011,066194,2018,03,03,18.1,1,N
IDCJAC0011,066194,2018,03,04,19.4,1,N
IDCJAC0011,066194,2018,03,05,20.6,1,N
IDCJAC0011,066194,2018,03,06,18.0,1,N
IDCJAC0011,066194,2018,03,07,17.1,1,N
IDCJAC0011,066194,2018,03,08,15.2,1,N
IDCJAC0011,066194,2018,03,09,19.4,1,N
IDCJAC0011,066194,2018,03,10,18.6,1,N
IDCJAC0011,066194,2018,03,11,14.3,1,N
IDCJAC0011,066194,2018,03,12,14.3,1,N
IDCJAC0011,066194,2018,03,13,19.1,1,N
IDCJAC0011,066194,2018,03,14,18.3,1,N
IDCJAC0011,066194,2018,03,15,18.2,1,N
IDCJAC0011,066194,2018,03,16,21.3,1,N
IDCJAC0011,066194,2018,03,17,18.8,1,N
IDCJAC0011,066194,2018,03,18,16.9,1,N
IDCJAC0011,066194,2018,03,19,19.7,1,N
IDCJAC0011,066194,2018,03,20,15.0,1,N
IDCJAC0011,066194,2018,03,21,18.7,1,N
IDCJAC0011,066194,2018,03,22,17.5,1,N
IDCJAC0011,066194,2018,03,23,17.4,1,Y
IDCJAC0011,066194,2018,03,24,15.0,1,N
IDCJAC0011,066194,2018,03,25,17.4,1,N
IDCJAC0011,066194,2018,03,26,18.5,1,N
IDCJAC0011,066194,2018,03,27,10.5,1,N
IDCJAC0011,066194,2018,03,28,14.1,1,N
IDCJAC0011,066194,2018,03,29,16.0,1,N
IDCJAC0011,066194,2018,03,30,17.1,1,N
IDCJAC0011,066194,2018,03,31,20.7,1,N
IDCJAC0011,066194,2018,04,01,16.0,1,N
IDCJAC0011,066194,2018,04,02,17.6,1,N
IDCJAC0011,066194,2018,04,03,20.8,1,N
IDCJAC0011,066194,2018,04,04,18.1,1,N
IDCJAC0011,066194,2018,04,05,15.4,1,N
IDCJAC0011,066194,2018,04,06,15.9,1,N
IDCJAC0011,066194,2018,04,07,16.5,1,N
IDCJAC0011,066194,2018,04,08,17.1,1,N
IDCJAC0011,066194,2018,04,09,16.0,1,N
IDCJAC0011,066194,2018,04,10,17.7,1,N
IDCJAC0011,066194,2018,04,11,15.6,1,N
IDCJAC0011,066194,2018,04,12,15.7,1,N
IDCJAC0011,066194,2018,04,13,21.0,1,N
IDCJAC0011,066194,2018,04,14,20.8,1,N
IDCJAC0011,066194,2018,04,15,17.2,1,N
IDCJAC0011,066194,2018,04,16,12.6,1,Y
IDCJAC0011,066194,2018,04,17,14.5,1,N
IDCJAC0011,066194,2018,04,18,16.3,1,N
IDCJAC0011,066194,2018,04,19,11.7,1,N
IDCJAC0011,066194,2018,04,20,13.0,1,N
IDCJAC0011,066194,2018,04,21,13.3,1,N
IDCJAC0011,066194,2018,04,22,11.6,1,N
IDCJAC0011,066194,2018,04,23,12.4,1,N
IDCJAC0011,066194,2018,04,24,12.8,1,N
IDCJAC0011,066194,2018,04,25,13.0,1,N
IDCJAC0011,066194,2018,04,26,14.7,1,N
IDCJAC0011,066194,2018,04,27,16.6,1,N
IDCJAC0011,066194,2018,04,28,14.1,1,N
IDCJAC0011,066194,2018,04,29,12.3,1,N
IDCJAC0011,066194,2018,04,30,10.9,1,N
IDCJAC0011,066194,2018,05,01,9.7,1,N
IDCJAC0011,066194,2018,05,02,9.7,1,N
IDCJAC0011,066194,2018,05,03,10.1,1,N
IDCJAC0011,066194,2018,05,04,15.4,1,N
IDCJAC0011,066194,2018,05,05,6.2,1,N
IDCJAC0011,066194,2018,05,06,5.9,1,N
IDCJAC0011,066194,2018,05,07,7.9,1,N
IDCJAC0011,066194,2018,05,08,8.9,1,N
IDCJAC0011,066194,2018,05,09,9.1,1,N
IDCJAC0011,066194,2018,05,10,9.3,1,N
IDCJAC0011,066194,2018,05,11,8.9,1,N
IDCJAC0011,066194,2018,05,12,10.5,1,N
IDCJAC0011,066194,2018,05,13,13.0,1,N
IDCJAC0011,066194,2018,05,14,13.4,1,N
IDCJAC0011,066194,2018,05,15,9.3,1,N
IDCJAC0011,066194,2018,05,16,8.8,1,N
IDCJAC0011,066194,2018,05,17,6.4,1,N
IDCJAC0011,066194,2018,05,18,4.7,1,N
IDCJAC0011,066194,2018,05,19,5.5,1,N
IDCJAC0011,066194,2018,05,20,5.8,1,N
IDCJAC0011,066194,2018,05,21,5.9,1,N
IDCJAC0011,066194,2018,05,22,6.0,1,Y
IDCJAC0011,066194,2018,05,23,9.5,1,N
IDCJAC0011,066194,2018,05,24,6.8,1,N
IDCJAC0011,066194,2018,05,25,12.0,1,N
IDCJAC0011,066194,2018,05,26,7.1,1,N
IDCJAC0011,066194,2018,05,27,6.3,1,N
IDCJAC0011,066194,2018,05,28,8.1,1,N
IDCJAC0011,066194,2018,05,29,8.2,1,N
IDCJAC0011,066194,2018,05,30,12.1,1,N
IDCJAC0011,066194,2018,05,31,4.1,1,N
IDCJAC0011,066194,2018,06,01,11.0,1,Y
IDCJAC0011,066194,2018,06,02,10.1,1,Y
IDCJAC0011,066194,2018,06,03,11.4,1,Y
IDCJAC0011,066194,2018,06,04,7.6,1,Y
IDCJAC0011,066194,2018,06,05,9.4,1,Y
IDCJAC0011,066194,2018,06,06,10.4,1,Y
IDCJAC0011,066194,2018,06,07,6.9,1,Y
IDCJAC0011,066194,2018,06,08,7.3,1,Y
IDCJAC0011,066194,2018,06,09,10.6,1,Y
IDCJAC0011,066194,2018,06,10,8.9,1,Y
IDCJAC0011,066194,2018,06,11,8.9,1,Y
IDCJAC0011,066194,2018,06,12,5.1,1,Y
IDCJAC0011,066194,2018,06,13,5.6,1,Y
IDCJAC0011,066194,2018,06,14,4.3,1,Y
IDCJAC0011,066194,2018,06,15,5.4,1,Y
IDCJAC0011,066194,2018,06,16,3.6,1,Y
IDCJAC0011,066194,2018,06,17,5.9,1,Y
IDCJAC0011,066194,2018,06,18,10.0,1,Y
IDCJAC0011,066194,2018,06,19,8.8,1,Y
IDCJAC0011,066194,2018,06,20,10.2,1,Y
IDCJAC0011,066194,2018,06,21,10.7,1,Y
IDCJAC0011,066194,2018,06,22,4.8,1,Y
IDCJAC0011,066194,2018,06,23,3.7,1,Y
IDCJAC0011,066194,2018,06,24,3.4,1,Y
IDCJAC0011,066194,2018,06,25,4.1,1,Y
IDCJAC0011,066194,2018,06,26,3.1,1,Y
IDCJAC0011,066194,2018,06,27,6.7,1,Y
IDCJAC0011,066194,2018,06,28,10.4,1,Y
IDCJAC0011,066194,2018,06,29,5.6,1,Y
IDCJAC0011,066194,2018,06,30,2.5,1,Y
IDCJAC0011,066194,2018,07,01,3.0,1,Y
IDCJAC0011,066194,2018,07,02,8.2,1,Y
IDCJAC0011,066194,2018,07,03,6.1,1,Y
IDCJAC0011,066194,2018,07,04,5.1,1,Y
IDCJAC0011,066194,2018,07,05,7.7,1,Y
IDCJAC0011,066194,2018,07,06,12.1,1,Y
IDCJAC0011,066194,2018,07,07,3.4,1,Y
IDCJAC0011,066194,2018,07,08,7.6,1,Y
IDCJAC0011,066194,2018,07,09,6.1,1,Y
IDCJAC0011,066194,2018,07,10,5.3,1,Y
IDCJAC0011,066194,2018,07,11,3.5,1,Y
IDCJAC0011,066194,2018,07,12,3.2,1,Y
IDCJAC0011,066194,2018,07,13,2.7,1,Y
IDCJAC0011,066194,2018,07,14,5.2,1,Y
IDCJAC0011,066194,2018,07,15,0.8,1,Y
IDCJAC0011,066194,2018,07,16,-1.6,1,Y
IDCJAC0011,066194,2018,07,17,1.4,1,Y
IDCJAC0011,066194,2018,07,18,4.8,1,Y
IDCJAC0011,066194,2018,07,19,0.1,1,Y
IDCJAC0011,066194,2018,07,20,3.3,1,Y
IDCJAC0011,066194,2018,07,21,5.6,1,Y
IDCJAC0011,066194,2018,07,22,1.5,1,Y
IDCJAC0011,066194,2018,07,23,0.3,1,Y
IDCJAC0011,066194,2018,07,24,5.7,1,Y
IDCJAC0011,066194,2018,07,25,3.3,1,Y
IDCJAC0011,066194,2018,07,26,3.4,1,Y
IDCJAC0011,066194,2018,07,27,2.0,1,Y
IDCJAC0011,066194,2018,07,28,3.5,1,Y
IDCJAC0011,066194,2018,07,29,11.3,1,Y
IDCJAC0011,066194,2018,07,30,5.2,1,Y
IDCJAC0011,066194,2018,07,31,1.8,1,Y
IDCJAC0011,066194,2018,08,01,3.8,1,Y
IDCJAC0011,066194,2018,08,02,4.7,1,Y
IDCJAC0011,066194,2018,08,03,4.6,1,Y
IDCJAC0011,066194,2018,08,04,8.1,1,Y
IDCJAC0011,066194,2018,08,05,1.9,1,Y
IDCJAC0011,066194,2018,08,06,5.7,1,Y
IDCJAC0011,066194,2018,08,07,10.3,1,Y
IDCJAC0011,066194,2018,08,08,2.3,1,Y
IDCJAC0011,066194,2018,08,09,2.8,1,Y
IDCJAC0011,066194,2018,08,10,4.1,1,Y
IDCJAC0011,066194,2018,08,11,10.5,1,Y
IDCJAC0011,066194,2018,08,12,6.7,1,Y
IDCJAC0011,066194,2018,08,13,6.3,1,Y
IDCJAC0011,066194,2018,08,14,4.8,1,Y
IDCJAC0011,066194,2018,08,15,5.3,1,Y
IDCJAC0011,066194,2018,08,16,7.0,1,Y
IDCJAC0011,066194,2018,08,17,2.3,1,Y
IDCJAC0011,066194,2018,08,18,1.4,1,Y
IDCJAC0011,066194,2018,08,19,5.2,1,Y
IDCJAC0011,066194,2018,08,20,6.8,1,Y
IDCJAC0011,066194,2018,08,21,3.5,1,Y
IDCJAC0011,066194,2018,08,22,4.7,1,Y
IDCJAC0011,066194,2018,08,23,3.0,1,Y
IDCJAC0011,066194,2018,08,24,7.6,1,Y
IDCJAC0011,066194,2018,08,25,6.7,1,Y
IDCJAC0011,066194,2018,08,26,8.0,1,Y
IDCJAC0011,066194,2018,08,27,10.5,1,Y
IDCJAC0011,066194,2018,08,28,7.9,1,Y
IDCJAC0011,066194,2018,08,29,1.4,1,Y
IDCJAC0011,066194,2018,08,30,2.0,1,Y
IDCJAC0011,066194,2018,08,31,5.1,1,Y
IDCJAC0011,066194,2018,09,01,5.1,1,Y
IDCJAC0011,066194,2018,09,02,4.9,1,Y
IDCJAC0011,066194,2018,09,03,5.7,1,Y
IDCJAC0011,066194,2018,09,04,6.4,1,Y
IDCJAC0011,066194,2018,09,05,5.1,1,Y
IDCJAC0011,066194,2018,09,06,6.6,1,Y
IDCJAC0011,066194,2018,09,07,13.0,1,Y
IDCJAC0011,066194,2018,09,08,8.2,1,Y
IDCJAC0011,066194,2018,09,09,4.9,1,Y
IDCJAC0011,066194,2018,09,10,7.2,1,Y
IDCJAC0011,066194,2018,09,11,10.1,1,Y
IDCJAC0011,066194,2018,09,12,9.1,1,Y
IDCJAC0011,066194,2018,09,13,11.0,1,Y
IDCJAC0011,066194,2018,09,14,12.5,1,Y
IDCJAC0011,066194,2018,09,15,8.0,1,Y
IDCJAC0011,066194,2018,09,16,9.5,1,Y
IDCJAC0011,066194,2018,09,17,5.2,1,Y
IDCJAC0011,066194,2018,09,18,5.1,1,Y
IDCJAC0011,066194,2018,09,19,7.7,1,Y
IDCJAC0011,066194,2018,09,20,10.7,1,Y
IDCJAC0011,066194,2018,09,21,4.5,1,Y
IDCJAC0011,066194,2018,09,22,6.7,1,Y
IDCJAC0011,066194,2018,09,23,9.6,1,Y
IDCJAC0011,066194,2018,09,24,11.9,1,Y
IDCJAC0011,066194,2018,09,25,7.6,1,Y
IDCJAC0011,066194,2018,09,26,9.8,1,Y
IDCJAC0011,066194,2018,09,27,5.5,1,Y
IDCJAC0011,066194,2018,09,28,7.4,1,Y
IDCJAC0011,066194,2018,09,29,11.1,1,Y
IDCJAC0011,066194,2018,09,30,7.1,1,Y
IDCJAC0011,066194,2018,10,01,7.5,1,Y
IDCJAC0011,066194,2018,10,02,7.9,1,Y
IDCJAC0011,066194,2018,10,03,9.5,1,Y
IDCJAC0011,066194,2018,10,04,15.8,1,Y
IDCJAC0011,066194,2018,10,05,13.7,1,Y
IDCJAC0011,066194,2018,10,06,12.8,1,Y
IDCJAC0011,066194,2018,10,07,11.1,1,Y
IDCJAC0011,066194,2018,10,08,12.9,1,Y
IDCJAC0011,066194,2018,10,09,10.2,1,Y
IDCJAC0011,066194,2018,10,10,16.2,1,Y
IDCJAC0011,066194,2018,10,11,12.5,1,Y
IDCJAC0011,066194,2018,10,12,11.7,1,Y
IDCJAC0011,066194,2018,10,13,10.7,1,Y
IDCJAC0011,066194,2018,10,14,14.9,1,Y
IDCJAC0011,066194,2018,10,15,13.8,1,Y
IDCJAC0011,066194,2018,10,16,14.5,1,Y
IDCJAC0011,066194,2018,10,17,17.8,1,Y
IDCJAC0011,066194,2018,10,18,16.6,1,Y
IDCJAC0011,066194,2018,10,19,15.8,1,Y
IDCJAC0011,066194,2018,10,20,16.5,1,Y
IDCJAC0011,066194,2018,10,21,15.2,1,Y
IDCJAC0011,066194,2018,10,22,15.5,1,Y
IDCJAC0011,066194,2018,10,23,13.3,1,Y
IDCJAC0011,066194,2018,10,24,16.1,1,Y
IDCJAC0011,066194,2018,10,25,15.1,1,Y
IDCJAC0011,066194,2018,10,26,12.2,1,Y
IDCJAC0011,066194,2018,10,27,12.8,1,Y
IDCJAC0011,066194,2018,10,28,16.2,1,Y
IDCJAC0011,066194,2018,10,29,15.3,1,Y
IDCJAC0011,066194,2018,10,30,10.9,1,Y
IDCJAC0011,066194,2018,10,31,12.7,1,Y
IDCJAC0011,066194,2018,11,01,17.5,1,Y
IDCJAC0011,066194,2018,11,02,18.8,1,Y
IDCJAC0011,066194,2018,11,03,19.0,1,Y
IDCJAC0011,066194,2018,11,04,16.2,1,Y
IDCJAC0011,066194,2018,11,05,15.8,1,Y
IDCJAC0011,066194,2018,11,06,19.1,1,Y
IDCJAC0011,066194,2018,11,07,19.7,1,Y
IDCJAC0011,066194,2018,11,08,11.8,1,Y
IDCJAC0011,066194,2018,11,09,8.8,1,Y
IDCJAC0011,066194,2018,11,10,11.2,1,Y
IDCJAC0011,066194,2018,11,11,10.7,1,Y
IDCJAC0011,066194,2018,11,12,12.3,1,Y
IDCJAC0011,066194,2018,11,13,13.7,1,Y
IDCJAC0011,066194,2018,11,14,16.4,1,Y
IDCJAC0011,066194,2018,11,15,14.4,1,Y
IDCJAC0011,066194,2018,11,16,16.2,1,Y
IDCJAC0011,066194,2018,11,17,11.6,1,Y
IDCJAC0011,066194,2018,11,18,15.7,1,Y
IDCJAC0011,066194,2018,11,19,10.6,1,Y
IDCJAC0011,066194,2018,11,20,12.6,1,Y
IDCJAC0011,066194,2018,11,21,20.4,1,Y
IDCJAC0011,066194,2018,11,22,16.0,1,Y
IDCJAC0011,066194,2018,11,23,13.9,1,Y
IDCJAC0011,066194,2018,11,24,15.2,1,Y
IDCJAC0011,066194,2018,11,25,10.7,1,Y
IDCJAC0011,066194,2018,11,26,15.0,1,Y
IDCJAC0011,066194,2018,11,27,15.4,1,Y
IDCJAC0011,066194,2018,11,28,17.6,1,Y
IDCJAC0011,066194,2018,11,29,15.2,1,Y
IDCJAC0011,066194,2018,11,30,13.1,1,Y
IDCJAC0011,066194,2018,12,01,15.6,1,N
IDCJAC0011,066194,2018,12,02,14.7,1,N
IDCJAC0011,066194,2018,12,03,14.1,1,N
IDCJAC0011,066194,2018,12,04,18.0,1,N
IDCJAC0011,066194,2018,12,05,16.3,1,N
IDCJAC0011,066194,2018,12,06,17.2,1,N
IDCJAC0011,066194,2018,12,07,13.7,1,N
IDCJAC0011,066194,2018,12,08,14.2,1,N
IDCJAC0011,066194,2018,12,09,16.5,1,N
IDCJAC0011,066194,2018,12,10,20.8,1,N
IDCJAC0011,066194,2018,12,11,20.0,1,N
IDCJAC0011,066194,2018,12,12,16.8,1,N
IDCJAC0011,066194,2018,12,13,19.3,1,Y
IDCJAC0011,066194,2018,12,14,18.4,1,N
IDCJAC0011,066194,2018,12,15,20.5,1,N
IDCJAC0011,066194,2018,12,16,20.6,1,N
IDCJAC0011,066194,2018,12,17,19.0,1,N
IDCJAC0011,066194,2018,12,18,21.6,1,N
IDCJAC0011,066194,2018,12,19,20.3,1,N
IDCJAC0011,066194,2018,12,20,18.0,1,N
IDCJAC0011,066194,2018,12,21,20.5,1,N
IDCJAC0011,066194,2018,12,22,16.3,1,N
IDCJAC0011,066194,2018,12,23,14.7,1,N
IDCJAC0011,066194,2018,12,24,11.8,1,N
IDCJAC0011,066194,2018,12,25,15.7,1,N
IDCJAC0011,066194,2018,12,26,17.0,1,N
IDCJAC0011,066194,2018,12,27,17.4,1,N
IDCJAC0011,066194,2018,12,28,18.7,1,N
IDCJAC0011,066194,2018,12,29,18.3,1,N
IDCJAC0011,066194,2018,12,30,19.1,1,N
IDCJAC0011,066194,2018,12,31,19.8,1,N
