REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2021/12/01 00:05:00,969.65,73.88,TRADE
TAS1,2021/12/01 00:10:00,968.97,67.48,TRADE
TAS1,2021/12/01 00:15:00,971.82,67.54,TRADE
TAS1,2021/12/01 00:20:00,966.37,59.02,TRADE
TAS1,2021/12/01 00:25:00,970.33,59.50,TRADE
TAS1,2021/12/01 00:30:00,976.22,59.65,TRADE
TAS1,2021/12/01 00:35:00,964.55,62.86,TRADE
TAS1,2021/12/01 00:40:00,975.19,90.10,TRADE
TAS1,2021/12/01 00:45:00,972.59,76.94,TRADE
TAS1,2021/12/01 00:50:00,967.71,65.11,TRADE
TAS1,2021/12/01 00:55:00,970.5,64.42,TRADE
TAS1,2021/12/01 01:00:00,971.26,63.02,TRADE
TAS1,2021/12/01 01:05:00,970.64,63.02,TRADE
TAS1,2021/12/01 01:10:00,916.11,51.09,TRADE
TAS1,2021/12/01 01:15:00,839.97,42.66,TRADE
TAS1,2021/12/01 01:20:00,874.29,50.69,TRADE
TAS1,2021/12/01 01:25:00,905.64,51.09,TRADE
TAS1,2021/12/01 01:30:00,941.8,51.09,TRADE
TAS1,2021/12/01 01:35:00,946.93,59.22,TRADE
TAS1,2021/12/01 01:40:00,942.37,56.91,TRADE
TAS1,2021/12/01 01:45:00,938.8,56.93,TRADE
TAS1,2021/12/01 01:50:00,944.65,54.42,TRADE
TAS1,2021/12/01 01:55:00,938.06,52.97,TRADE
TAS1,2021/12/01 02:00:00,938.9,51.09,TRADE
TAS1,2021/12/01 02:05:00,934.78,54.42,TRADE
TAS1,2021/12/01 02:10:00,943.3,51.09,TRADE
TAS1,2021/12/01 02:15:00,938.78,51.09,TRADE
TAS1,2021/12/01 02:20:00,943.47,54.03,TRADE
TAS1,2021/12/01 02:25:00,963.31,51.09,TRADE
TAS1,2021/12/01 02:30:00,955.86,51.09,TRADE
TAS1,2021/12/01 02:35:00,948.49,51.09,TRADE
TAS1,2021/12/01 02:40:00,927.88,51.09,TRADE
TAS1,2021/12/01 02:45:00,930.9,51.09,TRADE
TAS1,2021/12/01 02:50:00,925.48,51.09,TRADE
TAS1,2021/12/01 02:55:00,926.93,50.93,TRADE
TAS1,2021/12/01 03:00:00,923.81,51.09,TRADE
TAS1,2021/12/01 03:05:00,926.82,51.09,TRADE
TAS1,2021/12/01 03:10:00,943.09,51.09,TRADE
TAS1,2021/12/01 03:15:00,948.82,51.09,TRADE
TAS1,2021/12/01 03:20:00,949.23,51.09,TRADE
TAS1,2021/12/01 03:25:00,944.32,51.09,TRADE
TAS1,2021/12/01 03:30:00,947.11,51.09,TRADE
TAS1,2021/12/01 03:35:00,938.56,51.09,TRADE
TAS1,2021/12/01 03:40:00,943.54,51.09,TRADE
TAS1,2021/12/01 03:45:00,948.42,51.09,TRADE
TAS1,2021/12/01 03:50:00,950.48,51.09,TRADE
TAS1,2021/12/01 03:55:00,956.26,51.09,TRADE
TAS1,2021/12/01 04:00:00,970.37,51.09,TRADE
TAS1,2021/12/01 04:05:00,962.21,53.65,TRADE
TAS1,2021/12/01 04:10:00,970.3,53.65,TRADE
TAS1,2021/12/01 04:15:00,978.84,53.65,TRADE
TAS1,2021/12/01 04:20:00,967.41,53.65,TRADE
TAS1,2021/12/01 04:25:00,970.45,53.65,TRADE
TAS1,2021/12/01 04:30:00,973.91,53.65,TRADE
TAS1,2021/12/01 04:35:00,973.22,53.65,TRADE
TAS1,2021/12/01 04:40:00,968.73,53.65,TRADE
TAS1,2021/12/01 04:45:00,980.96,53.65,TRADE
TAS1,2021/12/01 04:50:00,983.7,53.65,TRADE
TAS1,2021/12/01 04:55:00,985.38,53.65,TRADE
TAS1,2021/12/01 05:00:00,989.67,53.65,TRADE
TAS1,2021/12/01 05:05:00,998.2,53.65,TRADE
TAS1,2021/12/01 05:10:00,1019.81,53.65,TRADE
TAS1,2021/12/01 05:15:00,1025.93,53.65,TRADE
TAS1,2021/12/01 05:20:00,1039.14,53.65,TRADE
TAS1,2021/12/01 05:25:00,1032.97,53.65,TRADE
TAS1,2021/12/01 05:30:00,1046.28,53.65,TRADE
TAS1,2021/12/01 05:35:00,1060.01,53.65,TRADE
TAS1,2021/12/01 05:40:00,1089.17,53.65,TRADE
TAS1,2021/12/01 05:45:00,1092.46,54.18,TRADE
TAS1,2021/12/01 05:50:00,1103.91,53.65,TRADE
TAS1,2021/12/01 05:55:00,1098.68,54.15,TRADE
TAS1,2021/12/01 06:00:00,1102.62,54.31,TRADE
TAS1,2021/12/01 06:05:00,1104.38,56.12,TRADE
TAS1,2021/12/01 06:10:00,1129.96,61.81,TRADE
TAS1,2021/12/01 06:15:00,1133.15,53.65,TRADE
TAS1,2021/12/01 06:20:00,1139.92,53.65,TRADE
TAS1,2021/12/01 06:25:00,1141.64,53.65,TRADE
TAS1,2021/12/01 06:30:00,1137.71,53.65,TRADE
TAS1,2021/12/01 06:35:00,1123.98,53.65,TRADE
TAS1,2021/12/01 06:40:00,1136.48,449.47,TRADE
TAS1,2021/12/01 06:45:00,1137.98,53.65,TRADE
TAS1,2021/12/01 06:50:00,1146.1,53.65,TRADE
TAS1,2021/12/01 06:55:00,1142.36,53.65,TRADE
TAS1,2021/12/01 07:00:00,1130.35,78.74,TRADE
TAS1,2021/12/01 07:05:00,1128.41,78.74,TRADE
TAS1,2021/12/01 07:10:00,1107.24,53.65,TRADE
TAS1,2021/12/01 07:15:00,1098.18,28.39,TRADE
TAS1,2021/12/01 07:20:00,1073.11,32.48,TRADE
TAS1,2021/12/01 07:25:00,1073.96,34.96,TRADE
TAS1,2021/12/01 07:30:00,1073.48,27.69,TRADE
TAS1,2021/12/01 07:35:00,1091.06,37.56,TRADE
TAS1,2021/12/01 07:40:00,1080.84,37.94,TRADE
TAS1,2021/12/01 07:45:00,1086.32,38.65,TRADE
TAS1,2021/12/01 07:50:00,1084.7,39.33,TRADE
TAS1,2021/12/01 07:55:00,1081.11,51.62,TRADE
TAS1,2021/12/01 08:00:00,1079.91,53.65,TRADE
