REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2021/06/01 00:30:00,1203.91,25.90,TRADE
TAS1,2021/06/01 01:00:00,1188.75,26,TRADE
TAS1,2021/06/01 01:30:00,1169.9,48.23,TRADE
TAS1,2021/06/01 02:00:00,1175.16,28.93,TRADE
TAS1,2021/06/01 02:30:00,1171.94,29.12,TRADE
TAS1,2021/06/01 03:00:00,1170.36,32.97,TRADE
TAS1,2021/06/01 03:30:00,1176.75,35.86,TRADE
TAS1,2021/06/01 04:00:00,1170.28,34.90,TRADE
TAS1,2021/06/01 04:30:00,1175.56,55.36,TRADE
TAS1,2021/06/01 05:00:00,1146.59,41.46,TRADE
TAS1,2021/06/01 05:30:00,1195.65,54.93,TRADE
TAS1,2021/06/01 06:00:00,1249.26,49.38,TRADE
TAS1,2021/06/01 06:30:00,1332.36,28.41,TRADE
TAS1,2021/06/01 07:00:00,1409.29,6.16,TRADE
TAS1,2021/06/01 07:30:00,1504.86,21.21,TRADE
TAS1,2021/06/01 08:00:00,1553.54,37.25,TRADE
TAS1,2021/06/01 08:30:00,1603.78,81.37,TRADE
TAS1,2021/06/01 09:00:00,1575.34,76.19,TRADE
TAS1,2021/06/01 09:30:00,1557.87,80.27,TRADE
TAS1,2021/06/01 10:00:00,1501.8,46.47,TRADE
TAS1,2021/06/01 10:30:00,1512.02,54.59,TRADE
TAS1,2021/06/01 11:00:00,1490.6,52.96,TRADE
TAS1,2021/06/01 11:30:00,1455.83,48.71,TRADE
TAS1,2021/06/01 12:00:00,1439.34,61.13,TRADE
TAS1,2021/06/01 12:30:00,1399.32,56.06,TRADE
TAS1,2021/06/01 13:00:00,1386.48,55.96,TRADE
TAS1,2021/06/01 13:30:00,1422.14,59.77,TRADE
TAS1,2021/06/01 14:00:00,1390.67,55.67,TRADE
TAS1,2021/06/01 14:30:00,1392.27,41.72,TRADE
TAS1,2021/06/01 15:00:00,1390.35,25.91,TRADE
TAS1,2021/06/01 15:30:00,1414.12,16.89,TRADE
TAS1,2021/06/01 16:00:00,1397.06,11.36,TRADE
TAS1,2021/06/01 16:30:00,1417.2,11.36,TRADE
TAS1,2021/06/01 17:00:00,1461.01,10.90,TRADE
TAS1,2021/06/01 17:30:00,1509.55,4.78,TRADE
TAS1,2021/06/01 18:00:00,1529.14,-0.71,TRADE
TAS1,2021/06/01 18:30:00,1516,-10.39,TRADE
TAS1,2021/06/01 19:00:00,1484.51,5.58,TRADE
TAS1,2021/06/01 19:30:00,1478.39,159.37,TRADE
TAS1,2021/06/01 20:00:00,1467.13,98.72,TRADE
TAS1,2021/06/01 20:30:00,1448.97,55.69,TRADE
TAS1,2021/06/01 21:00:00,1404.09,45.54,TRADE
TAS1,2021/06/01 21:30:00,1357.78,28.21,TRADE
TAS1,2021/06/01 22:00:00,1310.5,22.78,TRADE
TAS1,2021/06/01 22:30:00,1274.33,32.31,TRADE
TAS1,2021/06/01 23:00:00,1252.45,20.58,TRADE
TAS1,2021/06/01 23:30:00,1221.1,21.30,TRADE
TAS1,2021/06/02 00:00:00,1183.51,36.03,TRADE
TAS1,2021/06/02 00:30:00,1168.19,23.64,TRADE
TAS1,2021/06/02 01:00:00,1158.21,22.30,TRADE
TAS1,2021/06/02 01:30:00,1143.4,22.14,TRADE
TAS1,2021/06/02 02:00:00,1134.83,22.20,TRADE
TAS1,2021/06/02 02:30:00,1130.71,21.48,TRADE
TAS1,2021/06/02 03:00:00,1127.02,21.03,TRADE
TAS1,2021/06/02 03:30:00,1126.42,24.78,TRADE
TAS1,2021/06/02 04:00:00,1102.36,22.07,TRADE
TAS1,2021/06/02 04:30:00,1129.45,25.97,TRADE
TAS1,2021/06/02 05:00:00,1156.25,26.42,TRADE
TAS1,2021/06/02 05:30:00,1199.71,30.83,TRADE
TAS1,2021/06/02 06:00:00,1241.77,23.04,TRADE
TAS1,2021/06/02 06:30:00,1330.24,23.18,TRADE
TAS1,2021/06/02 07:00:00,1395.09,54.05,TRADE
TAS1,2021/06/02 07:30:00,1495.58,200.83,TRADE
TAS1,2021/06/02 08:00:00,1513.23,155.75,TRADE
TAS1,2021/06/02 08:30:00,1520.86,62.36,TRADE
TAS1,2021/06/02 09:00:00,1507.32,73.57,TRADE
TAS1,2021/06/02 09:30:00,1478.18,57.11,TRADE
TAS1,2021/06/02 10:00:00,1422.89,66.32,TRADE
TAS1,2021/06/02 10:30:00,1399.37,60.08,TRADE
TAS1,2021/06/02 11:00:00,1351.88,54.71,TRADE
TAS1,2021/06/02 11:30:00,1298.48,42.22,TRADE
TAS1,2021/06/02 12:00:00,1294.5,39.94,TRADE
TAS1,2021/06/02 12:30:00,1275.53,53.78,TRADE
TAS1,2021/06/02 13:00:00,1273.61,55.43,TRADE
TAS1,2021/06/02 13:30:00,1272.34,57.59,TRADE
TAS1,2021/06/02 14:00:00,1273.04,43.24,TRADE
TAS1,2021/06/02 14:30:00,1264.75,49.46,TRADE
TAS1,2021/06/02 15:00:00,1262.43,55.64,TRADE
TAS1,2021/06/02 15:30:00,1278.99,55.36,TRADE
TAS1,2021/06/02 16:00:00,1316.62,90.94,TRADE
TAS1,2021/06/02 16:30:00,1378.67,55.36,TRADE
TAS1,2021/06/02 17:00:00,1408.61,45.77,TRADE
TAS1,2021/06/02 17:30:00,1458.72,30.34,TRADE
