Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,066194,2022,01,01,27.3,1,Y
IDCJAC0010,066194,2022,01,02,28.6,1,Y
IDCJAC0010,066194,2022,01,03,27.3,1,Y
IDCJAC0010,066194,2022,01,04,27.1,1,Y
IDCJAC0010,066194,2022,01,05,25.8,1,Y
IDCJAC0010,066194,2022,01,06,27.2,1,Y
IDCJAC0010,066194,2022,01,07,26.8,1,Y
IDCJAC0010,066194,2022,01,08,32.1,1,Y
IDCJAC0010,066194,2022,01,09,25.4,1,Y
IDCJAC0010,066194,2022,01,10,28.0,1,Y
IDCJAC0010,066194,2022,01,11,28.3,1,Y
IDCJAC0010,066194,2022,01,12,26.8,1,Y
IDCJAC0010,066194,2022,01,13,24.5,1,Y
IDCJAC0010,066194,2022,01,14,28.3,1,Y
IDCJAC0010,066194,2022,01,15,30.3,1,Y
IDCJAC0010,066194,2022,01,16,27.6,1,Y
IDCJAC0010,066194,2022,01,17,30.7,1,Y
IDCJAC0010,066194,2022,01,18,23.9,1,Y
IDCJAC0010,066194,2022,01,19,23.9,1,Y
IDCJAC0010,066194,2022,01,20,23.6,1,Y
IDCJAC0010,066194,2022,01,21,24.7,1,Y
IDCJAC0010,066194,2022,01,22,24.6,1,Y
IDCJAC0010,066194,2022,01,23,24.5,1,Y
IDCJAC0010,066194,2022,01,24,25.8,1,Y
IDCJAC0010,066194,2022,01,25,26.1,1,Y
IDCJAC0010,066194,2022,01,26,26.5,1,Y
IDCJAC0010,066194,2022,01,27,27.4,1,Y
IDCJAC0010,066194,2022,01,28,28.6,1,Y
IDCJAC0010,066194,2022,01,29,28.9,1,Y
IDCJAC0010,066194,2022,01,30,28.9,1,Y
IDCJAC0010,066194,2022,01,31,30.0,1,Y
IDCJAC0010,066194,2022,02,01,36.1,1,Y
IDCJAC0010,066194,2022,02,02,21.5,1,Y
IDCJAC0010,066194,2022,02,03,23.9,1,Y
IDCJAC0010,066194,2022,02,04,23.4,1,Y
IDCJAC0010,066194,2022,02,05,24.2,1,Y
IDCJAC0010,066194,2022,02,06,24.3,1,Y
