Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,66037,2024,03,01,21.3,1,N
IDCJAC0011,66037,2024,03,02,22.6,1,N
IDCJAC0011,66037,2024,03,03,18.9,1,N
IDCJAC0011,66037,2024,03,04,20.3,1,N
IDCJAC0011,66037,2024,03,05,17.3,1,N
IDCJAC0011,66037,2024,03,06,18.8,1,N
IDCJAC0011,66037,2024,03,07,21.4,1,N
IDCJAC0011,66037,2024,03,08,21.1,1,N
IDCJAC0011,66037,2024,03,09,20.5,1,N
IDCJAC0011,66037,2024,03,10,20.2,1,N
IDCJAC0011,66037,2024,03,11,20.4,1,N
IDCJAC0011,66037,2024,03,12,19.9,1,N
IDCJAC0011,66037,2024,03,13,21.5,1,N
IDCJAC0011,66037,2024,03,14,20.8,1,N
IDCJAC0011,66037,2024,03,15,18.6,1,N
IDCJAC0011,66037,2024,03,16,17.1,1,N
IDCJAC0011,66037,2024,03,17,17.6,1,N
IDCJAC0011,66037,2024,03,18,18.1,1,N
IDCJAC0011,66037,2024,03,19,19.5,1,N
IDCJAC0011,66037,2024,03,20,21.7,1,N
IDCJAC0011,66037,2024,03,21,14.2,1,N
IDCJAC0011,66037,2024,03,22,15.9,1,N
IDCJAC0011,66037,2024,03,23,16.2,1,N
IDCJAC0011,66037,2024,03,24,18.1,1,N
IDCJAC0011,66037,2024,03,25,17.5,1,N
IDCJAC0011,66037,2024,03,26,18.4,1,N
IDCJAC0011,66037,2024,03,27,19.8,1,N
IDCJAC0011,66037,2024,03,28,19.9,1,N
IDCJAC0011,66037,2024,03,29,18.9,1,N
IDCJAC0011,66037,2024,03,30,16.6,1,N
IDCJAC0011,66037,2024,03,31,17.3,1,N
IDCJAC0011,66037,2024,04,01,18.5,1,N
IDCJAC0011,66037,2024,04,02,20.3,1,N
IDCJAC0011,66037,2024,04,03,16.6,1,N
IDCJAC0011,66037,2024,04,04,18.8,1,N
IDCJAC0011,66037,2024,04,05,18.3,1,N
IDCJAC0011,66037,2024,04,06,17.0,1,N
IDCJAC0011,66037,2024,04,07,16.7,1,N
IDCJAC0011,66037,2024,04,08,16.9,1,N
IDCJAC0011,66037,2024,04,09,16.2,1,N
IDCJAC0011,66037,2024,04,10,12.0,1,N
IDCJAC0011,66037,2024,04,11,12.4,1,N
IDCJAC0011,66037,2024,04,12,13.3,1,N
IDCJAC0011,66037,2024,04,13,14.4,1,N
IDCJAC0011,66037,2024,04,14,15.8,1,N
IDCJAC0011,66037,2024,04,15,16.1,1,N
IDCJAC0011,66037,2024,04,16,14.7,1,N
IDCJAC0011,66037,2024,04,17,16.9,1,N
IDCJAC0011,66037,2024,04,18,16.7,1,N
IDCJAC0011,66037,2024,04,19,12.7,1,N
IDCJAC0011,66037,2024,04,20,15.1,1,N
IDCJAC0011,66037,2024,04,21,15.8,1,N
IDCJAC0011,66037,2024,04,22,13.9,1,N
IDCJAC0011,66037,2024,04,23,13.9,1,N
IDCJAC0011,66037,2024,04,24,17.2,1,N
IDCJAC0011,66037,2024,04,25,12.5,1,N
IDCJAC0011,66037,2024,04,26,11.6,1,N
IDCJAC0011,66037,2024,04,27,11.9,1,N
IDCJAC0011,66037,2024,04,28,13.3,1,N
IDCJAC0011,66037,2024,04,29,14.3,1,N
IDCJAC0011,66037,2024,04,30,17.5,1,N
IDCJAC0011,66037,2024,05,01,13.1,1,N
IDCJAC0011,66037,2024,05,02,13.4,1,N
IDCJAC0011,66037,2024,05,03,13.7,1,N
IDCJAC0011,66037,2024,05,04,13.5,1,N
IDCJAC0011,66037,2024,05,05,13.9,1,N
IDCJAC0011,66037,2024,05,06,14.5,1,N
IDCJAC0011,66037,2024,05,07,13.4,1,N
IDCJAC0011,66037,2024,05,08,14.7,1,N
IDCJAC0011,66037,2024,05,09,14.6,1,N
IDCJAC0011,66037,2024,05,10,14.8,1,N
IDCJAC0011,66037,2024,05,11,15.4,1,N
IDCJAC0011,66037,2024,05,12,14.2,1,N
IDCJAC0011,66037,2024,05,13,14.6,1,N
IDCJAC0011,66037,2024,05,14,12.7,1,N
IDCJAC0011,66037,2024,05,15,13.7,1,N
IDCJAC0011,66037,2024,05,16,12.9,1,N
IDCJAC0011,66037,2024,05,17,13.5,1,N
IDCJAC0011,66037,2024,05,18,12.9,1,N
IDCJAC0011,66037,2024,05,19,8.5,1,N
IDCJAC0011,66037,2024,05,20,8.9,1,N
IDCJAC0011,66037,2024,05,21,13.6,1,N
IDCJAC0011,66037,2024,05,22,9.1,1,N
IDCJAC0011,66037,2024,05,23,8.9,1,N
IDCJAC0011,66037,2024,05,24,9.7,1,N
IDCJAC0011,66037,2024,05,25,10.9,1,N
IDCJAC0011,66037,2024,05,26,10.6,1,N
IDCJAC0011,66037,2024,05,27,10.3,1,N
IDCJAC0011,66037,2024,05,28,9.5,1,N
IDCJAC0011,66037,2024,05,29,9.5,1,N
IDCJAC0011,66037,2024,05,30,10.6,1,N
IDCJAC0011,66037,2024,05,31,14.3,1,N
IDCJAC0011,66037,2024,06,01,13.8,1,N
IDCJAC0011,66037,2024,06,02,11.7,1,N
IDCJAC0011,66037,2024,06,03,10.5,1,N
IDCJAC0011,66037,2024,06,04,9.6,1,N
IDCJAC0011,66037,2024,06,05,10.7,1,N
IDCJAC0011,66037,2024,06,06,10.9,1,N
IDCJAC0011,66037,2024,06,07,12.9,1,N
IDCJAC0011,66037,2024,06,08,11.5,1,N
IDCJAC0011,66037,2024,06,09,10.4,1,N
IDCJAC0011,66037,2024,06,10,9.4,1,N
IDCJAC0011,66037,2024,06,11,7.9,1,N
IDCJAC0011,66037,2024,06,12,10.9,1,N
IDCJAC0011,66037,2024,06,13,8.6,1,N
IDCJAC0011,66037,2024,06,14,9.6,1,N
IDCJAC0011,66037,2024,06,15,11.1,1,N
IDCJAC0011,66037,2024,06,16,7.4,1,N
IDCJAC0011,66037,2024,06,17,8.4,1,N
IDCJAC0011,66037,2024,06,18,8.1,1,N
IDCJAC0011,66037,2024,06,19,6.7,1,N
IDCJAC0011,66037,2024,06,20,5.3,1,N
IDCJAC0011,66037,2024,06,21,8.2,1,N
IDCJAC0011,66037,2024,06,22,8.9,1,N
IDCJAC0011,66037,2024,06,23,9.8,1,N
IDCJAC0011,66037,2024,06,24,6.9,1,N
IDCJAC0011,66037,2024,06,25,6.7,1,N
IDCJAC0011,66037,2024,06,26,8.5,1,N
IDCJAC0011,66037,2024,06,27,9.5,1,N
IDCJAC0011,66037,2024,06,28,8.6,1,N
IDCJAC0011,66037,2024,06,29,6.8,1,N
IDCJAC0011,66037,2024,06,30,9.4,1,N
IDCJAC0011,66037,2024,07,01,6.1,1,N
IDCJAC0011,66037,2024,07,02,8.8,1,N
IDCJAC0011,66037,2024,07,03,10.6,1,N
IDCJAC0011,66037,2024,07,04,11.3,1,N
IDCJAC0011,66037,2024,07,05,12.4,1,N
IDCJAC0011,66037,2024,07,06,12.2,1,N
IDCJAC0011,66037,2024,07,07,10.8,1,N
IDCJAC0011,66037,2024,07,08,12.4,1,N
IDCJAC0011,66037,2024,07,09,13.2,1,N
IDCJAC0011,66037,2024,07,10,9.1,1,N
IDCJAC0011,66037,2024,07,11,9.0,1,N
IDCJAC0011,66037,2024,07,12,8.8,1,N
IDCJAC0011,66037,2024,07,13,11.1,1,N
IDCJAC0011,66037,2024,07,14,6.6,1,N
IDCJAC0011,66037,2024,07,15,7.1,1,N
IDCJAC0011,66037,2024,07,16,8.8,1,N
IDCJAC0011,66037,2024,07,17,10.2,1,N
IDCJAC0011,66037,2024,07,18,9.1,1,N
IDCJAC0011,66037,2024,07,19,6.8,1,N
IDCJAC0011,66037,2024,07,20,10.3,1,N
IDCJAC0011,66037,2024,07,21,10.7,1,N
IDCJAC0011,66037,2024,07,22,7.8,1,N
IDCJAC0011,66037,2024,07,23,7.7,1,N
IDCJAC0011,66037,2024,07,24,8.4,1,N
IDCJAC0011,66037,2024,07,25,10.6,1,N
IDCJAC0011,66037,2024,07,26,12.3,1,N
IDCJAC0011,66037,2024,07,27,8.0,1,N
IDCJAC0011,66037,2024,07,28,9.1,1,N
IDCJAC0011,66037,2024,07,29,7.3,1,N
IDCJAC0011,66037,2024,07,30,7.3,1,N
IDCJAC0011,66037,2024,07,31,9.0,1,N
IDCJAC0011,66037,2024,08,01,8.8,1,N
IDCJAC0011,66037,2024,08,02,8.5,1,N
IDCJAC0011,66037,2024,08,03,7.3,1,N
IDCJAC0011,66037,2024,08,04,6.8,1,N
IDCJAC0011,66037,2024,08,05,9.6,1,N
IDCJAC0011,66037,2024,08,06,9.0,1,N
IDCJAC0011,66037,2024,08,07,7.2,1,N
IDCJAC0011,66037,2024,08,08,7.1,1,N
IDCJAC0011,66037,2024,08,09,10.2,1,N
IDCJAC0011,66037,2024,08,10,9.9,1,N
IDCJAC0011,66037,2024,08,11,9.3,1,N
IDCJAC0011,66037,2024,08,12,11.4,1,N
IDCJAC0011,66037,2024,08,13,12.9,1,N
IDCJAC0011,66037,2024,08,14,15.1,1,N
IDCJAC0011,66037,2024,08,15,14.2,1,N
IDCJAC0011,66037,2024,08,16,13.4,1,N
IDCJAC0011,66037,2024,08,17,13.3,1,N
IDCJAC0011,66037,2024,08,18,11.2,1,N
IDCJAC0011,66037,2024,08,19,12.4,1,N
IDCJAC0011,66037,2024,08,20,10.2,1,N
IDCJAC0011,66037,2024,08,21,15.6,1,N
IDCJAC0011,66037,2024,08,22,14.6,1,N
IDCJAC0011,66037,2024,08,23,10.9,1,N
IDCJAC0011,66037,2024,08,24,13.8,1,N
IDCJAC0011,66037,2024,08,25,16.2,1,N
IDCJAC0011,66037,2024,08,26,16.5,1,N
IDCJAC0011,66037,2024,08,27,11.7,1,N
IDCJAC0011,66037,2024,08,28,16.6,1,N
IDCJAC0011,66037,2024,08,29,14.5,1,N
IDCJAC0011,66037,2024,08,30,15.1,1,N
IDCJAC0011,66037,2024,08,31,16.2,1,N
IDCJAC0011,66037,2024,09,01,11.1,1,N
IDCJAC0011,66037,2024,09,02,15.1,1,N
IDCJAC0011,66037,2024,09,03,10.5,1,N
IDCJAC0011,66037,2024,09,04,8.7,1,N
IDCJAC0011,66037,2024,09,05,11.3,1,N
IDCJAC0011,66037,2024,09,06,15.3,1,N
IDCJAC0011,66037,2024,09,07,17.9,1,N
IDCJAC0011,66037,2024,09,08,15.8,1,N
IDCJAC0011,66037,2024,09,09,11.6,1,N
IDCJAC0011,66037,2024,09,10,12.5,1,N
IDCJAC0011,66037,2024,09,11,12.2,1,N
IDCJAC0011,66037,2024,09,12,15.9,1,N
IDCJAC0011,66037,2024,09,13,10.9,1,N
IDCJAC0011,66037,2024,09,14,9.8,1,N
IDCJAC0011,66037,2024,09,15,7.8,1,N
IDCJAC0011,66037,2024,09,16,7.1,1,N
IDCJAC0011,66037,2024,09,17,9.4,1,N
IDCJAC0011,66037,2024,09,18,9.0,1,N
IDCJAC0011,66037,2024,09,19,14.3,1,N
IDCJAC0011,66037,2024,09,20,12.5,1,N
IDCJAC0011,66037,2024,09,21,13.5,1,N
IDCJAC0011,66037,2024,09,22,12.4,1,N
IDCJAC0011,66037,2024,09,23,12.1,1,N
IDCJAC0011,66037,2024,09,24,15.5,1,N
IDCJAC0011,66037,2024,09,25,16.4,1,N
IDCJAC0011,66037,2024,09,26,11.5,1,N
IDCJAC0011,66037,2024,09,27,11.3,1,N
IDCJAC0011,66037,2024,09,28,12.5,1,N
IDCJAC0011,66037,2024,09,29,12.7,1,N
IDCJAC0011,66037,2024,09,30,15.2,1,N
IDCJAC0011,66037,2024,10,01,11.2,1,N
IDCJAC0011,66037,2024,10,02,16.0,1,N
IDCJAC0011,66037,2024,10,03,13.8,1,N
IDCJAC0011,66037,2024,10,04,11.5,1,N
IDCJAC0011,66037,2024,10,05,16.3,1,N
IDCJAC0011,66037,2024,10,06,15.2,1,N
IDCJAC0011,66037,2024,10,07,14.9,1,N
IDCJAC0011,66037,2024,10,08,13.9,1,N
IDCJAC0011,66037,2024,10,09,13.4,1,N
IDCJAC0011,66037,2024,10,10,12.7,1,N
IDCJAC0011,66037,2024,10,11,16.4,1,N
IDCJAC0011,66037,2024,10,12,15.1,1,N
IDCJAC0011,66037,2024,10,13,12.2,1,N
IDCJAC0011,66037,2024,10,14,14.5,1,N
IDCJAC0011,66037,2024,10,15,13.9,1,N
IDCJAC0011,66037,2024,10,16,13.3,1,N
IDCJAC0011,66037,2024,10,17,11.8,1,N
IDCJAC0011,66037,2024,10,18,17.0,1,N
IDCJAC0011,66037,2024,10,19,16.6,1,N
IDCJAC0011,66037,2024,10,20,17.2,1,N
IDCJAC0011,66037,2024,10,21,15.9,1,N
IDCJAC0011,66037,2024,10,22,12.7,1,N
IDCJAC0011,66037,2024,10,23,14.7,1,N
IDCJAC0011,66037,2024,10,24,17.8,1,N
IDCJAC0011,66037,2024,10,25,12.3,1,N
IDCJAC0011,66037,2024,10,26,12.7,1,N
IDCJAC0011,66037,2024,10,27,11.8,1,N
IDCJAC0011,66037,2024,10,28,15.7,1,N
IDCJAC0011,66037,2024,10,29,16.1,1,N
IDCJAC0011,66037,2024,10,30,16.9,1,N
IDCJAC0011,66037,2024,10,31,16.5,1,N
IDCJAC0011,66037,2024,11,01,16.4,1,N
IDCJAC0011,66037,2024,11,02,16.3,1,N
IDCJAC0011,66037,2024,11,03,16.2,1,N
IDCJAC0011,66037,2024,11,04,17.8,1,N
IDCJAC0011,66037,2024,11,05,17.7,1,N
IDCJAC0011,66037,2024,11,06,17.9,1,N
IDCJAC0011,66037,2024,11,07,21.0,1,N
IDCJAC0011,66037,2024,11,08,15.3,1,N
IDCJAC0011,66037,2024,11,09,18.0,1,N
IDCJAC0011,66037,2024,11,10,,,
IDCJAC0011,66037,2024,11,11,17.6,1,N
IDCJAC0011,66037,2024,11,12,17.6,1,N
IDCJAC0011,66037,2024,11,13,17.7,1,N
IDCJAC0011,66037,2024,11,14,,,
IDCJAC0011,66037,2024,11,15,17.0,1,N
IDCJAC0011,66037,2024,11,16,17.9,1,N
IDCJAC0011,66037,2024,11,17,20.2,1,N
IDCJAC0011,66037,2024,11,18,18.3,1,N
IDCJAC0011,66037,2024,11,19,16.9,1,N
IDCJAC0011,66037,2024,11,20,16.7,1,N
IDCJAC0011,66037,2024,11,21,17.9,1,N
IDCJAC0011,66037,2024,11,22,17.0,1,N
IDCJAC0011,66037,2024,11,23,18.2,1,N
IDCJAC0011,66037,2024,11,24,18.7,1,N
IDCJAC0011,66037,2024,11,25,19.9,1,N
IDCJAC0011,66037,2024,11,26,19.6,1,N
IDCJAC0011,66037,2024,11,27,19.4,1,N
IDCJAC0011,66037,2024,11,28,23.0,1,N
IDCJAC0011,66037,2024,11,29,19.7,1,N
IDCJAC0011,66037,2024,11,30,19.4,1,N
IDCJAC0011,66037,2024,12,01,19.4,1,N
IDCJAC0011,66037,2024,12,02,17.1,1,N
IDCJAC0011,66037,2024,12,03,20.8,1,N
IDCJAC0011,66037,2024,12,04,20.3,1,N
IDCJAC0011,66037,2024,12,05,19.2,1,N
IDCJAC0011,66037,2024,12,06,21.1,1,N
IDCJAC0011,66037,2024,12,07,21.3,1,N
IDCJAC0011,66037,2024,12,08,20.8,1,N
IDCJAC0011,66037,2024,12,09,17.9,1,N
IDCJAC0011,66037,2024,12,10,18.9,1,N
IDCJAC0011,66037,2024,12,11,19.8,1,N
IDCJAC0011,66037,2024,12,12,18.1,1,N
IDCJAC0011,66037,2024,12,13,20.5,1,N
IDCJAC0011,66037,2024,12,14,20.4,1,N
IDCJAC0011,66037,2024,12,15,21.1,1,N
IDCJAC0011,66037,2024,12,16,21.8,1,N
IDCJAC0011,66037,2024,12,17,21.2,1,N
IDCJAC0011,66037,2024,12,18,17.4,1,N
IDCJAC0011,66037,2024,12,19,17.3,1,N
IDCJAC0011,66037,2024,12,20,17.5,1,N
IDCJAC0011,66037,2024,12,21,18.1,1,N
IDCJAC0011,66037,2024,12,22,20.2,1,N
IDCJAC0011,66037,2024,12,23,21.5,1,N
IDCJAC0011,66037,2024,12,24,16.2,1,N
IDCJAC0011,66037,2024,12,25,16.4,1,N
IDCJAC0011,66037,2024,12,26,19.7,1,N
IDCJAC0011,66037,2024,12,27,21.8,1,N
IDCJAC0011,66037,2024,12,28,18.9,1,N
IDCJAC0011,66037,2024,12,29,18.0,1,N
IDCJAC0011,66037,2024,12,30,19.8,1,N
IDCJAC0011,66037,2024,12,31,20.3,1,N
