REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2023/04/01 00:05:00,5997.59,135.05,TRADE
QLD1,2023/04/01 00:10:00,5982.13,153.01,TRADE
QLD1,2023/04/01 00:15:00,5907.79,136.55,TRADE
QLD1,2023/04/01 00:20:00,5946.29,145.98,TRADE
QLD1,2023/04/01 00:25:00,5891.15,135.64,TRADE
QLD1,2023/04/01 00:30:00,5919.53,135.77,TRADE
QLD1,2023/04/01 00:35:00,5894.49,150.85,TRADE
QLD1,2023/04/01 00:40:00,5883.99,166.64,TRADE
QLD1,2023/04/01 00:45:00,5843.67,161.34,TRADE
QLD1,2023/04/01 00:50:00,5836.74,153.52,TRADE
QLD1,2023/04/01 00:55:00,5826.31,139.90,TRADE
QLD1,2023/04/01 01:00:00,5815.04,133.40,TRADE
QLD1,2023/04/01 01:05:00,5859.92,132.53,TRADE
QLD1,2023/04/01 01:10:00,5835.39,133.53,TRADE
QLD1,2023/04/01 01:15:00,5823.02,136.47,TRADE
QLD1,2023/04/01 01:20:00,5823.82,134.40,TRADE
QLD1,2023/04/01 01:25:00,5818.67,134.37,TRADE
QLD1,2023/04/01 01:30:00,5744.29,128.26,TRADE
QLD1,2023/04/01 01:35:00,5837.42,172.14,TRADE
QLD1,2023/04/01 01:40:00,5791.6,169.27,TRADE
QLD1,2023/04/01 01:45:00,5694.3,145.76,TRADE
QLD1,2023/04/01 01:50:00,5801.16,166.52,TRADE
QLD1,2023/04/01 01:55:00,5673.92,161.90,TRADE
QLD1,2023/04/01 02:00:00,5694.96,170.50,TRADE
QLD1,2023/04/01 02:05:00,5698.3,194.17,TRADE
QLD1,2023/04/01 02:10:00,5713.94,227.11,TRADE
QLD1,2023/04/01 02:15:00,5642.65,185.69,TRADE
QLD1,2023/04/01 02:20:00,5686.36,174.93,TRADE
QLD1,2023/04/01 02:25:00,5666.95,183.54,TRADE
QLD1,2023/04/01 02:30:00,5686.4,186.62,TRADE
QLD1,2023/04/01 02:35:00,5665.83,155.21,TRADE
QLD1,2023/04/01 02:40:00,5704.66,163,TRADE
QLD1,2023/04/01 02:45:00,5637.59,125.75,TRADE
QLD1,2023/04/01 02:50:00,5654.64,153.78,TRADE
QLD1,2023/04/01 02:55:00,5640.12,192.40,TRADE
QLD1,2023/04/01 03:00:00,5627.15,159.06,TRADE
QLD1,2023/04/01 03:05:00,5615.51,194.48,TRADE
QLD1,2023/04/01 03:10:00,5605,165.06,TRADE
QLD1,2023/04/01 03:15:00,5605.36,191.58,TRADE
QLD1,2023/04/01 03:20:00,5644.94,193.02,TRADE
QLD1,2023/04/01 03:25:00,5613.6,168.94,TRADE
QLD1,2023/04/01 03:30:00,5641.1,155.52,TRADE
QLD1,2023/04/01 03:35:00,5601.5,143.18,TRADE
QLD1,2023/04/01 03:40:00,5598.7,152.26,TRADE
QLD1,2023/04/01 03:45:00,5549.61,151.15,TRADE
QLD1,2023/04/01 03:50:00,5548.22,145.82,TRADE
QLD1,2023/04/01 03:55:00,5548.8,144.11,TRADE
QLD1,2023/04/01 04:00:00,5636.22,174.22,TRADE
QLD1,2023/04/01 04:05:00,5567,172.86,TRADE
QLD1,2023/04/01 04:10:00,5640.89,168.18,TRADE
QLD1,2023/04/01 04:15:00,5597.93,146.46,TRADE
QLD1,2023/04/01 04:20:00,5594.42,130.95,TRADE
QLD1,2023/04/01 04:25:00,5615.67,153.41,TRADE
QLD1,2023/04/01 04:30:00,5620.91,167.98,TRADE
QLD1,2023/04/01 04:35:00,5630.93,157.05,TRADE
QLD1,2023/04/01 04:40:00,5679.63,182.88,TRADE
QLD1,2023/04/01 04:45:00,5623.13,153.98,TRADE
QLD1,2023/04/01 04:50:00,5590.99,156.57,TRADE
QLD1,2023/04/01 04:55:00,5647.26,178.60,TRADE
