REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2021/02/01 00:30:00,4229.34,31.01,TRADE
VIC1,2021/02/01 01:00:00,4136.28,31.22,TRADE
VIC1,2021/02/01 01:30:00,4059.99,29.92,TRADE
VIC1,2021/02/01 02:00:00,3930.28,32.29,TRADE
VIC1,2021/02/01 02:30:00,3867.32,29.54,TRADE
VIC1,2021/02/01 03:00:00,3830.63,29,TRADE
VIC1,2021/02/01 03:30:00,3864.19,29.65,TRADE
VIC1,2021/02/01 04:00:00,3878.87,28.59,TRADE
VIC1,2021/02/01 04:30:00,4027.63,34.25,TRADE
VIC1,2021/02/01 05:00:00,4220.49,34.98,TRADE
VIC1,2021/02/01 05:30:00,4511.21,37.24,TRADE
VIC1,2021/02/01 06:00:00,4778.56,42.17,TRADE
VIC1,2021/02/01 06:30:00,5079.65,56.88,TRADE
VIC1,2021/02/01 07:00:00,5228.29,46.06,TRADE
VIC1,2021/02/01 07:30:00,5198.12,35.60,TRADE
VIC1,2021/02/01 08:00:00,5090.05,35.94,TRADE
VIC1,2021/02/01 08:30:00,5103.86,35.81,TRADE
VIC1,2021/02/01 09:00:00,5113.95,35.60,TRADE
VIC1,2021/02/01 09:30:00,5087.72,37.23,TRADE
VIC1,2021/02/01 10:00:00,5074.39,34.76,TRADE
VIC1,2021/02/01 10:30:00,5157.15,34.98,TRADE
VIC1,2021/02/01 11:00:00,5139.09,34.18,TRADE
VIC1,2021/02/01 11:30:00,5082.99,33.73,TRADE
VIC1,2021/02/01 12:00:00,5023.16,31.06,TRADE
VIC1,2021/02/01 12:30:00,4882.38,30.11,TRADE
VIC1,2021/02/01 13:00:00,4844.18,29.95,TRADE
VIC1,2021/02/01 13:30:00,4893.99,31.30,TRADE
VIC1,2021/02/01 14:00:00,4831.82,21.26,TRADE
VIC1,2021/02/01 14:30:00,4736.83,17.37,TRADE
VIC1,2021/02/01 15:00:00,4635.23,1.74,TRADE
VIC1,2021/02/01 15:30:00,4758.94,-9.98,TRADE
VIC1,2021/02/01 16:00:00,4764.64,4.63,TRADE
VIC1,2021/02/01 16:30:00,4732.64,-13.43,TRADE
VIC1,2021/02/01 17:00:00,4716.5,-9.71,TRADE
VIC1,2021/02/01 17:30:00,4739.58,-3.03,TRADE
VIC1,2021/02/01 18:00:00,4836.72,-1.60,TRADE
VIC1,2021/02/01 18:30:00,4850.73,3.71,TRADE
VIC1,2021/02/01 19:00:00,4983.07,22.28,TRADE
VIC1,2021/02/01 19:30:00,4975.53,26.86,TRADE
VIC1,2021/02/01 20:00:00,4988.59,33.53,TRADE
VIC1,2021/02/01 20:30:00,4930.1,32.22,TRADE
VIC1,2021/02/01 21:00:00,4781.92,32.01,TRADE
VIC1,2021/02/01 21:30:00,4614.85,30.82,TRADE
VIC1,2021/02/01 22:00:00,4451.28,28.97,TRADE
VIC1,2021/02/01 22:30:00,4332.77,31.14,TRADE
VIC1,2021/02/01 23:00:00,4296.38,29.34,TRADE
VIC1,2021/02/01 23:30:00,4530.28,32.47,TRADE
VIC1,2021/02/02 00:00:00,4470.53,33.09,TRADE
VIC1,2021/02/02 00:30:00,4342.2,32.04,TRADE
VIC1,2021/02/02 01:00:00,4181.87,23.39,TRADE
VIC1,2021/02/02 01:30:00,4045.91,11.43,TRADE
VIC1,2021/02/02 02:00:00,3880.53,8.97,TRADE
VIC1,2021/02/02 02:30:00,3822.98,8.95,TRADE
VIC1,2021/02/02 03:00:00,3779.4,8.95,TRADE
VIC1,2021/02/02 03:30:00,3736.33,8.95,TRADE
VIC1,2021/02/02 04:00:00,3774.7,8.95,TRADE
VIC1,2021/02/02 04:30:00,3903.51,8.95,TRADE
VIC1,2021/02/02 05:00:00,4034.57,9.27,TRADE
VIC1,2021/02/02 05:30:00,4420.59,10.36,TRADE
VIC1,2021/02/02 06:00:00,4715.45,31.99,TRADE
VIC1,2021/02/02 06:30:00,5017.85,34.67,TRADE
VIC1,2021/02/02 07:00:00,5133.34,35.12,TRADE
VIC1,2021/02/02 07:30:00,4979.2,22.49,TRADE
VIC1,2021/02/02 08:00:00,4734.94,8.88,TRADE
VIC1,2021/02/02 08:30:00,4663.23,4.70,TRADE
VIC1,2021/02/02 09:00:00,4617.57,-8.31,TRADE
VIC1,2021/02/02 09:30:00,4538.78,-0.67,TRADE
VIC1,2021/02/02 10:00:00,4395.85,-12.86,TRADE
VIC1,2021/02/02 10:30:00,4306.82,-26.21,TRADE
VIC1,2021/02/02 11:00:00,4270.07,-16.61,TRADE
VIC1,2021/02/02 11:30:00,4242.24,-12.48,TRADE
VIC1,2021/02/02 12:00:00,4249.4,-18.33,TRADE
