Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,66037,2022,05,16,13.9,1,N
IDCJAC0011,66037,2022,05,17,12.5,1,N
IDCJAC0011,66037,2022,05,18,9.7,1,N
IDCJAC0011,66037,2022,05,19,9.3,1,N
IDCJAC0011,66037,2022,05,20,10.3,1,N
IDCJAC0011,66037,2022,05,21,10.9,1,N
IDCJAC0011,66037,2022,05,22,13.0,1,N
IDCJAC0011,66037,2022,05,23,12.2,1,N
IDCJAC0011,66037,2022,05,24,13.0,1,N
IDCJAC0011,66037,2022,05,25,11.1,1,N
IDCJAC0011,66037,2022,05,26,11.9,1,N
IDCJAC0011,66037,2022,05,27,12.0,1,N
IDCJAC0011,66037,2022,05,28,12.4,1,N
IDCJAC0011,66037,2022,05,29,10.0,1,N
IDCJAC0011,66037,2022,05,30,8.2,1,N
IDCJAC0011,66037,2022,05,31,9.8,1,N
IDCJAC0011,66037,2022,06,01,8.9,1,Y
IDCJAC0011,66037,2022,06,02,8.1,1,Y
IDCJAC0011,66037,2022,06,03,7.3,1,Y
IDCJAC0011,66037,2022,06,04,9.0,1,Y
IDCJAC0011,66037,2022,06,05,9.1,1,Y
IDCJAC0011,66037,2022,06,06,10.9,1,Y
IDCJAC0011,66037,2022,06,07,8.3,1,Y
IDCJAC0011,66037,2022,06,08,7.7,1,Y
IDCJAC0011,66037,2022,06,09,5.9,1,Y
IDCJAC0011,66037,2022,06,10,8.0,1,Y
IDCJAC0011,66037,2022,06,11,8.2,1,Y
IDCJAC0011,66037,2022,06,12,9.4,1,Y
IDCJAC0011,66037,2022,06,13,7.3,1,Y
IDCJAC0011,66037,2022,06,14,5.7,1,Y
IDCJAC0011,66037,2022,06,15,5.9,1,Y
IDCJAC0011,66037,2022,06,16,8.6,1,Y
IDCJAC0011,66037,2022,06,17,10.0,1,Y
IDCJAC0011,66037,2022,06,18,10.6,1,Y
IDCJAC0011,66037,2022,06,19,9.2,1,Y
IDCJAC0011,66037,2022,06,20,11.5,1,Y
IDCJAC0011,66037,2022,06,21,8.7,1,Y
IDCJAC0011,66037,2022,06,22,9.0,1,Y
IDCJAC0011,66037,2022,06,23,7.9,1,Y
IDCJAC0011,66037,2022,06,24,8.8,1,Y
IDCJAC0011,66037,2022,06,25,9.6,1,Y
IDCJAC0011,66037,2022,06,26,7.8,1,Y
IDCJAC0011,66037,2022,06,27,10.4,1,Y
IDCJAC0011,66037,2022,06,28,7.3,1,Y
IDCJAC0011,66037,2022,06,29,8.1,1,Y
IDCJAC0011,66037,2022,06,30,10.8,1,Y
IDCJAC0011,66037,2022,07,01,10.3,1,N
IDCJAC0011,66037,2022,07,02,11.1,1,N
IDCJAC0011,66037,2022,07,03,12.3,1,N
IDCJAC0011,66037,2022,07,04,13.7,1,N
IDCJAC0011,66037,2022,07,05,13.7,1,N
IDCJAC0011,66037,2022,07,06,13.7,1,N
IDCJAC0011,66037,2022,07,07,13.6,1,N
IDCJAC0011,66037,2022,07,08,7.5,1,N
IDCJAC0011,66037,2022,07,09,8.5,1,N
IDCJAC0011,66037,2022,07,10,9.3,1,N
IDCJAC0011,66037,2022,07,11,9.7,1,N
IDCJAC0011,66037,2022,07,12,7.8,1,N
IDCJAC0011,66037,2022,07,13,8.9,1,N
IDCJAC0011,66037,2022,07,14,9.1,1,N
IDCJAC0011,66037,2022,07,15,5.8,1,N
IDCJAC0011,66037,2022,07,16,4.9,1,N
IDCJAC0011,66037,2022,07,17,7.6,1,N
IDCJAC0011,66037,2022,07,18,9.5,1,N
IDCJAC0011,66037,2022,07,19,8.1,1,N
IDCJAC0011,66037,2022,07,20,9.2,1,N
IDCJAC0011,66037,2022,07,21,10.6,1,N
IDCJAC0011,66037,2022,07,22,12.3,1,N
IDCJAC0011,66037,2022,07,23,11.2,1,N
IDCJAC0011,66037,2022,07,24,9.6,1,N
IDCJAC0011,66037,2022,07,25,8.5,1,N
IDCJAC0011,66037,2022,07,26,11.4,1,N
IDCJAC0011,66037,2022,07,27,8.6,1,N
IDCJAC0011,66037,2022,07,28,8.9,1,N
IDCJAC0011,66037,2022,07,29,10.0,1,N
IDCJAC0011,66037,2022,07,30,5.1,1,N
IDCJAC0011,66037,2022,07,31,6.1,1,N
IDCJAC0011,66037,2022,08,01,8.9,1,N
IDCJAC0011,66037,2022,08,02,7.8,1,N
IDCJAC0011,66037,2022,08,03,11.1,1,N
IDCJAC0011,66037,2022,08,04,15.7,1,N
IDCJAC0011,66037,2022,08,05,15.1,1,N
IDCJAC0011,66037,2022,08,06,12.2,1,N
IDCJAC0011,66037,2022,08,07,10.1,1,N
IDCJAC0011,66037,2022,08,08,8.2,1,N
IDCJAC0011,66037,2022,08,09,8.3,1,N
IDCJAC0011,66037,2022,08,10,8.7,1,N
IDCJAC0011,66037,2022,08,11,9.2,1,N
IDCJAC0011,66037,2022,08,12,12.2,1,N
IDCJAC0011,66037,2022,08,13,11.0,1,N
IDCJAC0011,66037,2022,08,14,10.4,1,N
IDCJAC0011,66037,2022,08,15,9.5,1,N
IDCJAC0011,66037,2022,08,16,8.4,1,N
IDCJAC0011,66037,2022,08,17,8.7,1,N
IDCJAC0011,66037,2022,08,18,8.4,1,N
IDCJAC0011,66037,2022,08,19,12.4,1,N
IDCJAC0011,66037,2022,08,20,9.0,1,N
IDCJAC0011,66037,2022,08,21,10.9,1,N
IDCJAC0011,66037,2022,08,22,8.2,1,N
IDCJAC0011,66037,2022,08,23,13.7,1,N
IDCJAC0011,66037,2022,08,24,7.0,1,N
IDCJAC0011,66037,2022,08,25,7.9,1,N
IDCJAC0011,66037,2022,08,26,9.5,1,N
IDCJAC0011,66037,2022,08,27,10.6,1,N
IDCJAC0011,66037,2022,08,28,9.4,1,N
IDCJAC0011,66037,2022,08,29,12.2,1,N
IDCJAC0011,66037,2022,08,30,13.6,1,N
IDCJAC0011,66037,2022,08,31,12.4,1,N
IDCJAC0011,66037,2022,09,01,13.6,1,N
IDCJAC0011,66037,2022,09,02,13.5,1,N
IDCJAC0011,66037,2022,09,03,10.5,1,N
IDCJAC0011,66037,2022,09,04,10.8,1,N
IDCJAC0011,66037,2022,09,05,8.7,1,N
IDCJAC0011,66037,2022,09,06,8.7,1,N
IDCJAC0011,66037,2022,09,07,9.7,1,N
IDCJAC0011,66037,2022,09,08,13.2,1,N
IDCJAC0011,66037,2022,09,09,14.8,1,N
IDCJAC0011,66037,2022,09,10,12.9,1,N
IDCJAC0011,66037,2022,09,11,11.7,1,N
IDCJAC0011,66037,2022,09,12,9.7,1,N
IDCJAC0011,66037,2022,09,13,11.0,1,N
IDCJAC0011,66037,2022,09,14,8.0,1,N
IDCJAC0011,66037,2022,09,15,11.8,1,N
IDCJAC0011,66037,2022,09,16,12.0,1,N
IDCJAC0011,66037,2022,09,17,15.3,1,N
IDCJAC0011,66037,2022,09,18,12.1,1,N
IDCJAC0011,66037,2022,09,19,10.9,1,N
IDCJAC0011,66037,2022,09,20,9.7,1,N
IDCJAC0011,66037,2022,09,21,16.2,1,N
IDCJAC0011,66037,2022,09,22,15.3,1,N
IDCJAC0011,66037,2022,09,23,14.5,1,N
IDCJAC0011,66037,2022,09,24,16.0,1,N
IDCJAC0011,66037,2022,09,25,11.0,1,N
IDCJAC0011,66037,2022,09,26,11.6,1,N
IDCJAC0011,66037,2022,09,27,13.6,1,N
IDCJAC0011,66037,2022,09,28,13.6,1,N
IDCJAC0011,66037,2022,09,29,12.5,1,N
IDCJAC0011,66037,2022,09,30,13.6,1,N
IDCJAC0011,66037,2022,10,01,13.9,1,N
IDCJAC0011,66037,2022,10,02,10.7,1,N
IDCJAC0011,66037,2022,10,03,10.0,1,N
IDCJAC0011,66037,2022,10,04,11.2,1,N
IDCJAC0011,66037,2022,10,05,14.8,1,N
IDCJAC0011,66037,2022,10,06,13.4,1,N
IDCJAC0011,66037,2022,10,07,15.1,1,N
IDCJAC0011,66037,2022,10,08,15.8,1,N
IDCJAC0011,66037,2022,10,09,10.2,1,N
IDCJAC0011,66037,2022,10,10,11.0,1,N
IDCJAC0011,66037,2022,10,11,12.9,1,N
IDCJAC0011,66037,2022,10,12,13.3,1,N
IDCJAC0011,66037,2022,10,13,15.4,1,N
IDCJAC0011,66037,2022,10,14,17.3,1,N
IDCJAC0011,66037,2022,10,15,12.8,1,N
IDCJAC0011,66037,2022,10,16,15.0,1,N
IDCJAC0011,66037,2022,10,17,14.0,1,N
IDCJAC0011,66037,2022,10,18,13.5,1,N
IDCJAC0011,66037,2022,10,19,16.2,1,N
IDCJAC0011,66037,2022,10,20,17.8,1,N
IDCJAC0011,66037,2022,10,21,18.9,1,N
IDCJAC0011,66037,2022,10,22,18.3,1,N
IDCJAC0011,66037,2022,10,23,17.9,1,N
IDCJAC0011,66037,2022,10,24,15.8,1,N
IDCJAC0011,66037,2022,10,25,17.2,1,N
IDCJAC0011,66037,2022,10,26,16.9,1,N
IDCJAC0011,66037,2022,10,27,18.1,1,N
IDCJAC0011,66037,2022,10,28,16.6,1,N
IDCJAC0011,66037,2022,10,29,15.6,1,N
IDCJAC0011,66037,2022,10,30,13.6,1,N
IDCJAC0011,66037,2022,10,31,17.5,1,N
IDCJAC0011,66037,2022,11,01,18.6,1,N
IDCJAC0011,66037,2022,11,02,10.8,1,N
IDCJAC0011,66037,2022,11,03,11.5,1,N
IDCJAC0011,66037,2022,11,04,13.4,1,N
IDCJAC0011,66037,2022,11,05,13.9,1,N
IDCJAC0011,66037,2022,11,06,13.9,1,N
IDCJAC0011,66037,2022,11,07,15.0,1,N
IDCJAC0011,66037,2022,11,08,16.8,1,N
IDCJAC0011,66037,2022,11,09,15.7,1,N
IDCJAC0011,66037,2022,11,10,15.7,1,N
IDCJAC0011,66037,2022,11,11,15.4,1,N
IDCJAC0011,66037,2022,11,12,16.8,1,N
IDCJAC0011,66037,2022,11,13,18.0,1,N
IDCJAC0011,66037,2022,11,14,17.9,1,N
IDCJAC0011,66037,2022,11,15,15.7,1,N
IDCJAC0011,66037,2022,11,16,12.7,1,N
IDCJAC0011,66037,2022,11,17,10.3,1,N
IDCJAC0011,66037,2022,11,18,12.6,1,N
IDCJAC0011,66037,2022,11,19,13.8,1,N
IDCJAC0011,66037,2022,11,20,17.7,1,N
IDCJAC0011,66037,2022,11,21,17.7,1,N
IDCJAC0011,66037,2022,11,22,11.4,1,N
IDCJAC0011,66037,2022,11,23,14.5,1,N
IDCJAC0011,66037,2022,11,24,16.1,1,N
IDCJAC0011,66037,2022,11,25,17.5,1,N
IDCJAC0011,66037,2022,11,26,16.9,1,N
IDCJAC0011,66037,2022,11,27,17.5,1,N
IDCJAC0011,66037,2022,11,28,17.1,1,N
IDCJAC0011,66037,2022,11,29,15.5,1,N
IDCJAC0011,66037,2022,11,30,13.9,1,N
IDCJAC0011,66037,2022,12,01,17.5,1,N
IDCJAC0011,66037,2022,12,02,17.1,1,N
IDCJAC0011,66037,2022,12,03,14.8,1,N
IDCJAC0011,66037,2022,12,04,16.1,1,N
IDCJAC0011,66037,2022,12,05,17.4,1,N
IDCJAC0011,66037,2022,12,06,17.3,1,N
IDCJAC0011,66037,2022,12,07,17.0,1,N
IDCJAC0011,66037,2022,12,08,17.9,1,N
IDCJAC0011,66037,2022,12,09,15.2,1,N
IDCJAC0011,66037,2022,12,10,15.3,1,N
IDCJAC0011,66037,2022,12,11,15.5,1,N
IDCJAC0011,66037,2022,12,12,20.6,1,N
IDCJAC0011,66037,2022,12,13,15.6,1,N
IDCJAC0011,66037,2022,12,14,15.8,1,N
IDCJAC0011,66037,2022,12,15,13.0,1,N
IDCJAC0011,66037,2022,12,16,12.3,1,N
IDCJAC0011,66037,2022,12,17,14.4,1,N
IDCJAC0011,66037,2022,12,18,13.4,1,N
IDCJAC0011,66037,2022,12,19,14.3,1,N
IDCJAC0011,66037,2022,12,20,14.0,1,N
IDCJAC0011,66037,2022,12,21,14.9,1,N
IDCJAC0011,66037,2022,12,22,16.1,1,N
IDCJAC0011,66037,2022,12,23,16.7,1,N
IDCJAC0011,66037,2022,12,24,17.8,1,N
IDCJAC0011,66037,2022,12,25,18.9,1,N
IDCJAC0011,66037,2022,12,26,18.9,1,N
IDCJAC0011,66037,2022,12,27,18.9,1,N
IDCJAC0011,66037,2022,12,28,20.6,1,N
IDCJAC0011,66037,2022,12,29,19.4,1,N
IDCJAC0011,66037,2022,12,30,18.0,1,N
IDCJAC0011,66037,2022,12,31,17.9,1,N
