Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,066194,2023,03,03,16.8,1,Y
IDCJAC0011,066194,2023,03,04,17.7,1,Y
IDCJAC0011,066194,2023,03,05,16.1,1,Y
IDCJAC0011,066194,2023,03,06,18.5,1,Y
IDCJAC0011,066194,2023,03,07,20.5,1,Y
IDCJAC0011,066194,2023,03,08,12.3,1,Y
IDCJAC0011,066194,2023,03,09,12.6,1,Y
IDCJAC0011,066194,2023,03,10,12.9,1,Y
IDCJAC0011,066194,2023,03,11,15.3,1,Y
IDCJAC0011,066194,2023,03,12,21.6,1,Y
IDCJAC0011,066194,2023,03,13,19.0,1,Y
IDCJAC0011,066194,2023,03,14,18.7,1,Y
IDCJAC0011,066194,2023,03,15,16.6,1,Y
IDCJAC0011,066194,2023,03,16,16.6,1,Y
IDCJAC0011,066194,2023,03,17,17.2,1,Y
IDCJAC0011,066194,2023,03,18,17.2,1,Y
IDCJAC0011,066194,2023,03,19,17.4,1,Y
IDCJAC0011,066194,2023,03,20,20.9,1,Y
IDCJAC0011,066194,2023,03,21,17.9,1,Y
IDCJAC0011,066194,2023,03,22,16.9,1,Y
IDCJAC0011,066194,2023,03,23,16.8,1,Y
IDCJAC0011,066194,2023,03,24,15.7,1,Y
IDCJAC0011,066194,2023,03,25,17.5,1,Y
IDCJAC0011,066194,2023,03,26,16.3,1,Y
IDCJAC0011,066194,2023,03,27,17.7,1,Y
IDCJAC0011,066194,2023,03,28,17.5,1,Y
IDCJAC0011,066194,2023,03,29,19.0,1,Y
IDCJAC0011,066194,2023,03,30,11.6,1,Y
IDCJAC0011,066194,2023,03,31,11.6,1,Y
IDCJAC0011,066194,2023,04,01,11.0,1,N
IDCJAC0011,066194,2023,04,02,14.7,1,N
IDCJAC0011,066194,2023,04,03,14.6,1,N
IDCJAC0011,066194,2023,04,04,12.9,1,N
IDCJAC0011,066194,2023,04,05,12.6,1,N
IDCJAC0011,066194,2023,04,06,13.9,1,N
IDCJAC0011,066194,2023,04,07,11.5,1,N
IDCJAC0011,066194,2023,04,08,11.3,1,N
IDCJAC0011,066194,2023,04,09,13.8,1,N
IDCJAC0011,066194,2023,04,10,9.2,1,N
IDCJAC0011,066194,2023,04,11,8.0,1,N
IDCJAC0011,066194,2023,04,12,8.7,1,N
IDCJAC0011,066194,2023,04,13,12.2,1,N
IDCJAC0011,066194,2023,04,14,14.1,1,N
IDCJAC0011,066194,2023,04,15,10.7,1,N
IDCJAC0011,066194,2023,04,16,17.1,1,N
IDCJAC0011,066194,2023,04,17,11.5,1,N
IDCJAC0011,066194,2023,04,18,9.8,1,N
IDCJAC0011,066194,2023,04,19,10.4,1,N
IDCJAC0011,066194,2023,04,20,15.3,1,Y
IDCJAC0011,066194,2023,04,21,12.0,1,N
IDCJAC0011,066194,2023,04,22,11.7,1,N
IDCJAC0011,066194,2023,04,23,12.5,1,N
IDCJAC0011,066194,2023,04,24,13.8,1,N
IDCJAC0011,066194,2023,04,25,13.4,1,N
IDCJAC0011,066194,2023,04,26,11.1,1,N
IDCJAC0011,066194,2023,04,27,11.7,1,N
IDCJAC0011,066194,2023,04,28,10.7,1,N
IDCJAC0011,066194,2023,04,29,15.9,1,N
IDCJAC0011,066194,2023,04,30,13.9,1,N
IDCJAC0011,066194,2023,05,01,8.5,1,N
IDCJAC0011,066194,2023,05,02,7.4,1,N
IDCJAC0011,066194,2023,05,03,7.6,1,N
IDCJAC0011,066194,2023,05,04,7.6,1,N
IDCJAC0011,066194,2023,05,05,8.3,1,N
IDCJAC0011,066194,2023,05,06,6.2,1,N
IDCJAC0011,066194,2023,05,07,7.6,1,N
IDCJAC0011,066194,2023,05,08,6.9,1,N
IDCJAC0011,066194,2023,05,09,8.6,1,N
IDCJAC0011,066194,2023,05,10,8.3,1,N
IDCJAC0011,066194,2023,05,11,8.1,1,N
IDCJAC0011,066194,2023,05,12,7.0,1,N
IDCJAC0011,066194,2023,05,13,8.9,1,N
IDCJAC0011,066194,2023,05,14,10.3,1,N
IDCJAC0011,066194,2023,05,15,8.7,1,N
IDCJAC0011,066194,2023,05,16,7.6,1,N
IDCJAC0011,066194,2023,05,17,10.6,1,N
IDCJAC0011,066194,2023,05,18,8.4,1,N
IDCJAC0011,066194,2023,05,19,7.8,1,N
IDCJAC0011,066194,2023,05,20,3.5,1,N
IDCJAC0011,066194,2023,05,21,4.5,1,N
IDCJAC0011,066194,2023,05,22,5.3,1,N
IDCJAC0011,066194,2023,05,23,2.3,1,N
IDCJAC0011,066194,2023,05,24,3.7,1,N
IDCJAC0011,066194,2023,05,25,2.9,1,N
IDCJAC0011,066194,2023,05,26,9.6,1,N
IDCJAC0011,066194,2023,05,27,5.0,1,N
IDCJAC0011,066194,2023,05,28,2.8,1,N
IDCJAC0011,066194,2023,05,29,3.6,1,N
IDCJAC0011,066194,2023,05,30,4.2,1,N
IDCJAC0011,066194,2023,05,31,4.5,1,N
IDCJAC0011,066194,2023,06,01,9.5,1,Y
IDCJAC0011,066194,2023,06,02,8.8,1,Y
IDCJAC0011,066194,2023,06,03,11.4,1,Y
IDCJAC0011,066194,2023,06,04,14.6,1,Y
IDCJAC0011,066194,2023,06,05,12.4,1,Y
IDCJAC0011,066194,2023,06,06,11.7,1,Y
IDCJAC0011,066194,2023,06,07,7.7,1,Y
IDCJAC0011,066194,2023,06,08,7.8,1,Y
IDCJAC0011,066194,2023,06,09,3.5,1,Y
IDCJAC0011,066194,2023,06,10,3.9,1,Y
IDCJAC0011,066194,2023,06,11,2.4,1,Y
IDCJAC0011,066194,2023,06,12,3.4,1,Y
IDCJAC0011,066194,2023,06,13,6.4,1,Y
IDCJAC0011,066194,2023,06,14,6.0,1,Y
IDCJAC0011,066194,2023,06,15,2.9,1,Y
IDCJAC0011,066194,2023,06,16,3.5,1,Y
IDCJAC0011,066194,2023,06,17,3.3,1,Y
IDCJAC0011,066194,2023,06,18,1.4,1,Y
IDCJAC0011,066194,2023,06,19,0.0,1,Y
IDCJAC0011,066194,2023,06,20,1.2,1,Y
IDCJAC0011,066194,2023,06,21,3.1,1,Y
IDCJAC0011,066194,2023,06,22,3.8,1,Y
IDCJAC0011,066194,2023,06,23,8.9,1,Y
IDCJAC0011,066194,2023,06,24,3.5,1,Y
IDCJAC0011,066194,2023,06,25,3.6,1,Y
IDCJAC0011,066194,2023,06,26,7.5,1,Y
IDCJAC0011,066194,2023,06,27,4.7,1,Y
IDCJAC0011,066194,2023,06,28,9.7,1,Y
IDCJAC0011,066194,2023,06,29,5.2,1,Y
IDCJAC0011,066194,2023,06,30,5.3,1,Y
IDCJAC0011,066194,2023,07,01,2.3,1,N
IDCJAC0011,066194,2023,07,02,5.9,1,N
IDCJAC0011,066194,2023,07,03,7.1,1,N
IDCJAC0011,066194,2023,07,04,11.8,1,N
IDCJAC0011,066194,2023,07,05,11.0,1,N
IDCJAC0011,066194,2023,07,06,6.6,1,Y
IDCJAC0011,066194,2023,07,07,4.1,1,N
IDCJAC0011,066194,2023,07,08,3.1,1,N
IDCJAC0011,066194,2023,07,09,8.0,1,N
IDCJAC0011,066194,2023,07,10,5.4,1,N
IDCJAC0011,066194,2023,07,11,2.0,1,N
IDCJAC0011,066194,2023,07,12,2.8,1,N
IDCJAC0011,066194,2023,07,13,4.0,1,N
IDCJAC0011,066194,2023,07,14,2.3,1,N
IDCJAC0011,066194,2023,07,15,3.8,1,N
IDCJAC0011,066194,2023,07,16,9.0,1,N
IDCJAC0011,066194,2023,07,17,8.9,1,N
IDCJAC0011,066194,2023,07,18,5.9,1,N
IDCJAC0011,066194,2023,07,19,6.0,1,N
IDCJAC0011,066194,2023,07,20,2.3,1,N
IDCJAC0011,066194,2023,07,21,4.0,1,N
IDCJAC0011,066194,2023,07,22,5.3,1,N
IDCJAC0011,066194,2023,07,23,4.2,1,N
IDCJAC0011,066194,2023,07,24,9.3,1,N
IDCJAC0011,066194,2023,07,25,4.2,1,N
IDCJAC0011,066194,2023,07,26,3.9,1,N
IDCJAC0011,066194,2023,07,27,3.4,1,N
IDCJAC0011,066194,2023,07,28,3.8,1,Y
IDCJAC0011,066194,2023,07,29,8.8,1,N
IDCJAC0011,066194,2023,07,30,6.9,1,N
IDCJAC0011,066194,2023,07,31,5.2,1,N
IDCJAC0011,066194,2023,08,01,5.2,1,Y
IDCJAC0011,066194,2023,08,02,7.6,1,Y
IDCJAC0011,066194,2023,08,03,5.4,1,Y
IDCJAC0011,066194,2023,08,04,5.5,1,Y
IDCJAC0011,066194,2023,08,05,7.3,1,Y
IDCJAC0011,066194,2023,08,06,11.9,1,Y
IDCJAC0011,066194,2023,08,07,7.2,1,Y
IDCJAC0011,066194,2023,08,08,10.1,1,Y
IDCJAC0011,066194,2023,08,09,6.8,1,Y
IDCJAC0011,066194,2023,08,10,5.2,1,Y
IDCJAC0011,066194,2023,08,11,5.1,1,Y
IDCJAC0011,066194,2023,08,12,3.5,1,Y
IDCJAC0011,066194,2023,08,13,8.8,1,Y
IDCJAC0011,066194,2023,08,14,11.1,1,Y
IDCJAC0011,066194,2023,08,15,5.7,1,Y
IDCJAC0011,066194,2023,08,16,8.5,1,Y
IDCJAC0011,066194,2023,08,17,3.4,1,Y
IDCJAC0011,066194,2023,08,18,8.7,1,Y
IDCJAC0011,066194,2023,08,19,4.7,1,Y
IDCJAC0011,066194,2023,08,20,9.3,1,Y
IDCJAC0011,066194,2023,08,21,8.7,1,Y
IDCJAC0011,066194,2023,08,22,5.8,1,Y
IDCJAC0011,066194,2023,08,23,8.8,1,Y
IDCJAC0011,066194,2023,08,24,10.0,1,Y
IDCJAC0011,066194,2023,08,25,5.0,1,Y
IDCJAC0011,066194,2023,08,26,6.9,1,Y
IDCJAC0011,066194,2023,08,27,6.3,1,Y
IDCJAC0011,066194,2023,08,28,7.3,1,Y
IDCJAC0011,066194,2023,08,29,7.6,1,Y
IDCJAC0011,066194,2023,08,30,9.6,1,Y
IDCJAC0011,066194,2023,08,31,8.7,1,Y
IDCJAC0011,066194,2023,09,01,9.9,1,Y
IDCJAC0011,066194,2023,09,02,7.5,1,Y
IDCJAC0011,066194,2023,09,03,6.7,1,Y
IDCJAC0011,066194,2023,09,04,5.7,1,Y
IDCJAC0011,066194,2023,09,05,11.0,1,Y
IDCJAC0011,066194,2023,09,06,4.6,1,Y
IDCJAC0011,066194,2023,09,07,6.5,1,Y
IDCJAC0011,066194,2023,09,08,13.0,1,Y
IDCJAC0011,066194,2023,09,09,8.2,1,Y
IDCJAC0011,066194,2023,09,10,5.9,1,Y
IDCJAC0011,066194,2023,09,11,5.3,1,Y
IDCJAC0011,066194,2023,09,12,6.9,1,Y
IDCJAC0011,066194,2023,09,13,6.6,1,Y
IDCJAC0011,066194,2023,09,14,7.3,1,Y
IDCJAC0011,066194,2023,09,15,7.9,1,Y
IDCJAC0011,066194,2023,09,16,9.4,1,Y
IDCJAC0011,066194,2023,09,17,10.4,1,Y
IDCJAC0011,066194,2023,09,18,10.9,1,Y
IDCJAC0011,066194,2023,09,19,11.8,1,Y
IDCJAC0011,066194,2023,09,20,14.3,1,Y
IDCJAC0011,066194,2023,09,21,13.9,1,Y
IDCJAC0011,066194,2023,09,22,11.0,1,Y
IDCJAC0011,066194,2023,09,23,6.5,1,Y
IDCJAC0011,066194,2023,09,24,8.2,1,Y
IDCJAC0011,066194,2023,09,25,7.2,1,Y
IDCJAC0011,066194,2023,09,26,10.7,1,Y
IDCJAC0011,066194,2023,09,27,13.4,1,Y
IDCJAC0011,066194,2023,09,28,14.8,1,Y
IDCJAC0011,066194,2023,09,29,10.1,1,Y
IDCJAC0011,066194,2023,09,30,11.5,1,Y
IDCJAC0011,066194,2023,10,01,12.6,1,Y
IDCJAC0011,066194,2023,10,02,14.1,1,Y
IDCJAC0011,066194,2023,10,03,14.7,1,Y
IDCJAC0011,066194,2023,10,04,21.1,1,Y
IDCJAC0011,066194,2023,10,05,13.1,1,Y
IDCJAC0011,066194,2023,10,06,8.2,1,Y
IDCJAC0011,066194,2023,10,07,11.3,1,Y
IDCJAC0011,066194,2023,10,08,10.6,1,Y
IDCJAC0011,066194,2023,10,09,7.8,1,Y
IDCJAC0011,066194,2023,10,10,11.9,1,Y
IDCJAC0011,066194,2023,10,11,13.3,1,Y
IDCJAC0011,066194,2023,10,12,10.1,1,Y
IDCJAC0011,066194,2023,10,13,12.4,1,Y
IDCJAC0011,066194,2023,10,14,12.9,1,Y
IDCJAC0011,066194,2023,10,15,10.5,1,Y
IDCJAC0011,066194,2023,10,16,11.2,1,Y
IDCJAC0011,066194,2023,10,17,8.9,1,Y
IDCJAC0011,066194,2023,10,18,12.0,1,Y
IDCJAC0011,066194,2023,10,19,10.8,1,Y
IDCJAC0011,066194,2023,10,20,10.0,1,Y
IDCJAC0011,066194,2023,10,21,12.6,1,Y
IDCJAC0011,066194,2023,10,22,14.6,1,Y
IDCJAC0011,066194,2023,10,23,10.2,1,Y
IDCJAC0011,066194,2023,10,24,12.0,1,Y
IDCJAC0011,066194,2023,10,25,14.7,1,Y
IDCJAC0011,066194,2023,10,26,12.6,1,Y
IDCJAC0011,066194,2023,10,27,11.2,1,Y
IDCJAC0011,066194,2023,10,28,10.4,1,Y
IDCJAC0011,066194,2023,10,29,7.8,1,Y
IDCJAC0011,066194,2023,10,30,9.8,1,Y
IDCJAC0011,066194,2023,10,31,15.8,1,Y
IDCJAC0011,066194,2023,11,01,10.8,1,N
IDCJAC0011,066194,2023,11,02,13.5,1,N
IDCJAC0011,066194,2023,11,03,15.9,1,N
IDCJAC0011,066194,2023,11,04,16.5,1,N
IDCJAC0011,066194,2023,11,05,15.4,1,N
IDCJAC0011,066194,2023,11,06,14.4,1,N
IDCJAC0011,066194,2023,11,07,12.0,1,N
IDCJAC0011,066194,2023,11,08,12.8,1,N
IDCJAC0011,066194,2023,11,09,15.0,1,N
IDCJAC0011,066194,2023,11,10,14.6,1,N
IDCJAC0011,066194,2023,11,11,16.2,1,N
IDCJAC0011,066194,2023,11,12,18.2,1,N
IDCJAC0011,066194,2023,11,13,17.0,1,N
IDCJAC0011,066194,2023,11,14,14.0,1,N
IDCJAC0011,066194,2023,11,15,19.5,1,N
IDCJAC0011,066194,2023,11,16,18.8,1,Y
IDCJAC0011,066194,2023,11,17,16.2,1,N
IDCJAC0011,066194,2023,11,18,12.8,1,N
IDCJAC0011,066194,2023,11,19,12.4,1,N
IDCJAC0011,066194,2023,11,20,17.4,1,N
IDCJAC0011,066194,2023,11,21,18.5,1,N
IDCJAC0011,066194,2023,11,22,17.5,1,N
IDCJAC0011,066194,2023,11,23,18.8,1,N
IDCJAC0011,066194,2023,11,24,18.4,1,N
IDCJAC0011,066194,2023,11,25,18.4,1,N
IDCJAC0011,066194,2023,11,26,16.1,1,N
IDCJAC0011,066194,2023,11,27,17.0,1,N
IDCJAC0011,066194,2023,11,28,20.1,1,N
IDCJAC0011,066194,2023,11,29,19.6,1,N
IDCJAC0011,066194,2023,11,30,14.4,1,N
IDCJAC0011,066194,2023,12,01,15.6,1,N
IDCJAC0011,066194,2023,12,02,19.3,1,N
IDCJAC0011,066194,2023,12,03,14.1,1,N
IDCJAC0011,066194,2023,12,04,17.6,1,N
IDCJAC0011,066194,2023,12,05,14.9,1,N
IDCJAC0011,066194,2023,12,06,20.9,1,N
IDCJAC0011,066194,2023,12,07,16.6,1,N
IDCJAC0011,066194,2023,12,08,18.7,1,N
IDCJAC0011,066194,2023,12,09,21.3,1,N
IDCJAC0011,066194,2023,12,10,20.5,1,N
IDCJAC0011,066194,2023,12,11,21.6,1,N
IDCJAC0011,066194,2023,12,12,21.5,1,N
IDCJAC0011,066194,2023,12,13,18.5,1,N
IDCJAC0011,066194,2023,12,14,21.4,1,N
IDCJAC0011,066194,2023,12,15,21.1,1,Y
IDCJAC0011,066194,2023,12,16,17.1,1,N
IDCJAC0011,066194,2023,12,17,19.7,1,N
IDCJAC0011,066194,2023,12,18,17.3,1,N
IDCJAC0011,066194,2023,12,19,22.7,1,N
IDCJAC0011,066194,2023,12,20,17.8,1,N
IDCJAC0011,066194,2023,12,21,16.3,1,N
IDCJAC0011,066194,2023,12,22,15.8,1,N
IDCJAC0011,066194,2023,12,23,16.9,1,N
IDCJAC0011,066194,2023,12,24,19.1,1,N
IDCJAC0011,066194,2023,12,25,17.7,1,N
IDCJAC0011,066194,2023,12,26,21.1,1,N
IDCJAC0011,066194,2023,12,27,18.6,1,N
IDCJAC0011,066194,2023,12,28,15.0,1,N
IDCJAC0011,066194,2023,12,29,17.2,1,N
IDCJAC0011,066194,2023,12,30,16.0,1,N
IDCJAC0011,066194,2023,12,31,17.0,1,N
