Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2015,01,01,30.7,1,Y
IDCJAC0010,66037,2015,01,02,27.5,1,Y
IDCJAC0010,66037,2015,01,03,31.4,1,Y
IDCJAC0010,66037,2015,01,04,33.8,1,Y
IDCJAC0010,66037,2015,01,05,25.8,1,Y
IDCJAC0010,66037,2015,01,06,28.8,1,Y
IDCJAC0010,66037,2015,01,07,31.5,1,Y
IDCJAC0010,66037,2015,01,08,30.8,1,Y
IDCJAC0010,66037,2015,01,09,33.3,1,Y
IDCJAC0010,66037,2015,01,10,28.4,1,Y
IDCJAC0010,66037,2015,01,11,23.1,1,Y
IDCJAC0010,66037,2015,01,12,23.2,1,Y
IDCJAC0010,66037,2015,01,13,29.9,1,Y
IDCJAC0010,66037,2015,01,14,35.0,1,Y
IDCJAC0010,66037,2015,01,15,27.1,1,Y
IDCJAC0010,66037,2015,01,16,29.1,1,Y
IDCJAC0010,66037,2015,01,17,35.8,1,Y
IDCJAC0010,66037,2015,01,18,27.2,1,Y
IDCJAC0010,66037,2015,01,19,23.0,1,Y
IDCJAC0010,66037,2015,01,20,27.1,1,Y
IDCJAC0010,66037,2015,01,21,29.1,1,Y
IDCJAC0010,66037,2015,01,22,29.3,1,Y
IDCJAC0010,66037,2015,01,23,31.7,1,Y
IDCJAC0010,66037,2015,01,24,31.6,1,Y
IDCJAC0010,66037,2015,01,25,36.6,1,Y
IDCJAC0010,66037,2015,01,26,21.1,1,Y
IDCJAC0010,66037,2015,01,27,20.6,1,Y
IDCJAC0010,66037,2015,01,28,21.5,1,Y
IDCJAC0010,66037,2015,01,29,21.7,1,Y
IDCJAC0010,66037,2015,01,30,25.2,1,Y
IDCJAC0010,66037,2015,01,31,25.6,1,Y
IDCJAC0010,66037,2015,02,01,25.2,1,Y
IDCJAC0010,66037,2015,02,02,22.7,1,Y
IDCJAC0010,66037,2015,02,03,24.0,1,Y
IDCJAC0010,66037,2015,02,04,23.5,1,Y
IDCJAC0010,66037,2015,02,05,24.0,1,Y
IDCJAC0010,66037,2015,02,06,25.8,1,Y
IDCJAC0010,66037,2015,02,07,27.7,1,Y
IDCJAC0010,66037,2015,02,08,33.1,1,Y
IDCJAC0010,66037,2015,02,09,27.1,1,Y
IDCJAC0010,66037,2015,02,10,28.8,1,Y
IDCJAC0010,66037,2015,02,11,30.7,1,Y
IDCJAC0010,66037,2015,02,12,30.2,1,Y
IDCJAC0010,66037,2015,02,13,27.0,1,Y
IDCJAC0010,66037,2015,02,14,29.5,1,Y
IDCJAC0010,66037,2015,02,15,29.1,1,Y
IDCJAC0010,66037,2015,02,16,29.8,1,Y
IDCJAC0010,66037,2015,02,17,29.8,1,Y
IDCJAC0010,66037,2015,02,18,30.0,1,Y
IDCJAC0010,66037,2015,02,19,27.5,1,Y
IDCJAC0010,66037,2015,02,20,27.4,1,Y
IDCJAC0010,66037,2015,02,21,24.7,1,Y
