Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2020,09,20,24.6,1,N
IDCJAC0010,66037,2020,09,21,29.9,1,N
IDCJAC0010,66037,2020,09,22,28.4,1,N
IDCJAC0010,66037,2020,09,23,25.4,1,N
IDCJAC0010,66037,2020,09,24,23.3,1,N
IDCJAC0010,66037,2020,09,25,25.2,1,N
IDCJAC0010,66037,2020,09,26,18.7,1,N
IDCJAC0010,66037,2020,09,27,18.1,1,N
IDCJAC0010,66037,2020,09,28,20.2,1,N
IDCJAC0010,66037,2020,09,29,19.4,1,N
IDCJAC0010,66037,2020,09,30,21.5,1,N
IDCJAC0010,66037,2020,10,01,25.7,1,N
IDCJAC0010,66037,2020,10,02,27.8,1,N
IDCJAC0010,66037,2020,10,03,29.5,1,N
IDCJAC0010,66037,2020,10,04,29.8,1,N
IDCJAC0010,66037,2020,10,05,34.8,1,N
IDCJAC0010,66037,2020,10,06,18.9,1,N
IDCJAC0010,66037,2020,10,07,22.2,1,N
IDCJAC0010,66037,2020,10,08,29.9,1,N
IDCJAC0010,66037,2020,10,09,24.9,1,N
IDCJAC0010,66037,2020,10,10,25.3,1,N
IDCJAC0010,66037,2020,10,11,28.3,1,N
IDCJAC0010,66037,2020,10,12,24.9,1,N
IDCJAC0010,66037,2020,10,13,30.3,1,N
IDCJAC0010,66037,2020,10,14,22.2,1,N
IDCJAC0010,66037,2020,10,15,26.6,1,N
IDCJAC0010,66037,2020,10,16,20.6,1,N
IDCJAC0010,66037,2020,10,17,25.8,1,N
IDCJAC0010,66037,2020,10,18,25.4,1,N
IDCJAC0010,66037,2020,10,19,20.5,1,N
IDCJAC0010,66037,2020,10,20,21.7,1,N
IDCJAC0010,66037,2020,10,21,24.1,1,N
IDCJAC0010,66037,2020,10,22,24.2,1,N
IDCJAC0010,66037,2020,10,23,28.0,1,N
IDCJAC0010,66037,2020,10,24,26.8,1,N
IDCJAC0010,66037,2020,10,25,16.6,1,N
IDCJAC0010,66037,2020,10,26,16.9,1,N
IDCJAC0010,66037,2020,10,27,18.8,1,N
IDCJAC0010,66037,2020,10,28,19.1,1,N
IDCJAC0010,66037,2020,10,29,20.3,1,N
IDCJAC0010,66037,2020,10,30,22.3,1,N
IDCJAC0010,66037,2020,10,31,21.2,1,N
IDCJAC0010,66037,2020,11,01,19.0,1,N
IDCJAC0010,66037,2020,11,02,21.0,1,N
IDCJAC0010,66037,2020,11,03,22.4,1,N
IDCJAC0010,66037,2020,11,04,25.6,1,N
IDCJAC0010,66037,2020,11,05,16.2,1,N
IDCJAC0010,66037,2020,11,06,20.2,1,N
IDCJAC0010,66037,2020,11,07,20.0,1,N
IDCJAC0010,66037,2020,11,08,20.5,1,N
IDCJAC0010,66037,2020,11,09,21.6,1,N
IDCJAC0010,66037,2020,11,10,23.9,1,N
IDCJAC0010,66037,2020,11,11,26.0,1,N
IDCJAC0010,66037,2020,11,12,32.8,1,N
IDCJAC0010,66037,2020,11,13,31.7,1,N
IDCJAC0010,66037,2020,11,14,25.7,1,N
IDCJAC0010,66037,2020,11,15,28.3,1,N
IDCJAC0010,66037,2020,11,16,39.7,1,N
IDCJAC0010,66037,2020,11,17,23.5,1,N
IDCJAC0010,66037,2020,11,18,24.9,1,N
IDCJAC0010,66037,2020,11,19,26.5,1,N
IDCJAC0010,66037,2020,11,20,31.3,1,N
IDCJAC0010,66037,2020,11,21,24.2,1,N
IDCJAC0010,66037,2020,11,22,27.8,1,N
IDCJAC0010,66037,2020,11,23,27.4,1,N
IDCJAC0010,66037,2020,11,24,23.5,1,N
IDCJAC0010,66037,2020,11,25,24.9,1,N
IDCJAC0010,66037,2020,11,26,33.6,1,N
IDCJAC0010,66037,2020,11,27,29.8,1,N
IDCJAC0010,66037,2020,11,28,43.0,1,N
IDCJAC0010,66037,2020,11,29,42.6,1,N
IDCJAC0010,66037,2020,11,30,24.1,1,N
IDCJAC0010,66037,2020,12,01,29.3,1,N
IDCJAC0010,66037,2020,12,02,24.1,1,N
IDCJAC0010,66037,2020,12,03,23.3,1,N
IDCJAC0010,66037,2020,12,04,30.0,1,N
IDCJAC0010,66037,2020,12,05,26.2,1,N
IDCJAC0010,66037,2020,12,06,31.8,1,N
IDCJAC0010,66037,2020,12,07,31.8,1,N
IDCJAC0010,66037,2020,12,08,21.8,1,N
IDCJAC0010,66037,2020,12,09,25.9,1,N
IDCJAC0010,66037,2020,12,10,26.5,1,N
IDCJAC0010,66037,2020,12,11,22.2,1,N
IDCJAC0010,66037,2020,12,12,25.1,1,N
IDCJAC0010,66037,2020,12,13,26.3,1,N
IDCJAC0010,66037,2020,12,14,25.0,1,N
IDCJAC0010,66037,2020,12,15,26.4,1,N
IDCJAC0010,66037,2020,12,16,28.5,1,N
IDCJAC0010,66037,2020,12,17,31.9,1,N
IDCJAC0010,66037,2020,12,18,34.0,1,N
IDCJAC0010,66037,2020,12,19,20.2,1,N
IDCJAC0010,66037,2020,12,20,24.2,1,N
IDCJAC0010,66037,2020,12,21,23.8,1,N
IDCJAC0010,66037,2020,12,22,29.2,1,N
IDCJAC0010,66037,2020,12,23,23.8,1,N
IDCJAC0010,66037,2020,12,24,28.1,1,N
IDCJAC0010,66037,2020,12,25,20.9,1,N
IDCJAC0010,66037,2020,12,26,26.0,1,N
IDCJAC0010,66037,2020,12,27,30.3,1,N
IDCJAC0010,66037,2020,12,28,25.2,1,N
IDCJAC0010,66037,2020,12,29,20.8,1,N
IDCJAC0010,66037,2020,12,30,24.9,1,N
IDCJAC0010,66037,2020,12,31,24.0,1,N
