REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,1/12/2024 0:30,6975.511667,104.92,TRADE
NSW1,1/12/2024 1:00,6752.481667,108.28,TRADE
NSW1,1/12/2024 1:30,6582.056667,110.02,TRADE
NSW1,1/12/2024 2:00,6443.026667,111.295,TRADE
NSW1,1/12/2024 2:30,6373.061667,99.3,TRADE
NSW1,1/12/2024 3:00,6312.446667,102.39,TRADE
NSW1,1/12/2024 3:30,6261.558333,102.6,TRADE
NSW1,1/12/2024 4:00,6213.301667,87.5,TRADE
NSW1,1/12/2024 4:30,6292.988333,110.02,TRADE
NSW1,1/12/2024 5:00,6252.07,80,TRADE
NSW1,1/12/2024 5:30,6197.525,80,TRADE
NSW1,1/12/2024 6:00,6252.573333,79.655,TRADE
NSW1,1/12/2024 6:30,6192.556667,74.045,TRADE
NSW1,1/12/2024 7:00,5962.286667,76.36,TRADE
NSW1,1/12/2024 7:30,5955.006667,72.845,TRADE
NSW1,1/12/2024 8:00,5937.278333,56.98,TRADE
NSW1,1/12/2024 8:30,5856.723333,76.36,TRADE
NSW1,1/12/2024 9:00,6081.411667,58.67,TRADE
NSW1,1/12/2024 9:30,6073.448333,56.98,TRADE
NSW1,1/12/2024 10:00,5727.043333,45.205,TRADE
NSW1,1/12/2024 10:30,5817.051667,52.365,TRADE
NSW1,1/12/2024 11:00,6200.845,66.78,TRADE
NSW1,1/12/2024 11:30,6170.236667,57.01,TRADE
NSW1,1/12/2024 12:00,6397.223333,77.025,TRADE
NSW1,1/12/2024 12:30,6677.985,66.865,TRADE
NSW1,1/12/2024 13:00,7335.981667,111.46,TRADE
NSW1,1/12/2024 13:30,7701.2,145.52,TRADE
NSW1,1/12/2024 14:00,7084.073333,1.365,TRADE
NSW1,1/12/2024 14:30,7403.558333,72.565,TRADE
NSW1,1/12/2024 15:00,8099.32,104.97,TRADE
NSW1,1/12/2024 15:30,8095.091667,57.965,TRADE
NSW1,1/12/2024 16:00,7999.601667,52.885,TRADE
NSW1,1/12/2024 16:30,7907.716667,40.02,TRADE
NSW1,1/12/2024 17:00,8259.903333,78.855,TRADE
NSW1,1/12/2024 17:30,8588.878333,90.615,TRADE
NSW1,1/12/2024 18:00,8689.841667,257.55,TRADE
NSW1,1/12/2024 18:30,8521.443333,303.295,TRADE
NSW1,1/12/2024 19:00,8485.416667,218.135,TRADE
NSW1,1/12/2024 19:30,8472.036667,213.565,TRADE
NSW1,1/12/2024 20:00,8455.63,211.045,TRADE
NSW1,1/12/2024 20:30,8211.071667,200.51,TRADE
NSW1,1/12/2024 21:00,8021.201667,212.77,TRADE
NSW1,1/12/2024 21:30,7842.613333,216.68,TRADE
NSW1,1/12/2024 22:00,7678.826667,216.875,TRADE
NSW1,1/12/2024 22:30,7487.788333,228.68,TRADE
NSW1,1/12/2024 23:00,7220.938333,174.785,TRADE
NSW1,1/12/2024 23:30,7110.031667,179.3,TRADE
NSW1,2/12/2024 0:00,6980.271667,150.01,TRADE
NSW1,2/12/2024 0:30,6801.88,147.45,TRADE
NSW1,2/12/2024 1:00,6588.833333,136.82,TRADE
NSW1,2/12/2024 1:30,6482.296667,123.715,TRADE
NSW1,2/12/2024 2:00,6351.171667,115.755,TRADE
NSW1,2/12/2024 2:30,6319.206667,110.18,TRADE
NSW1,2/12/2024 3:00,6299.466667,110.1,TRADE
NSW1,2/12/2024 3:30,6321.593333,110.02,TRADE
NSW1,2/12/2024 4:00,6380.985,110.02,TRADE
NSW1,2/12/2024 4:30,6531.46,117.485,TRADE
NSW1,2/12/2024 5:00,6672.176667,120.015,TRADE
NSW1,2/12/2024 5:30,6916.711667,118.83,TRADE
NSW1,2/12/2024 6:00,7063.888333,72.945,TRADE
NSW1,2/12/2024 6:30,7106.451667,56.81,TRADE
NSW1,2/12/2024 7:00,7041.931667,27.94,TRADE
NSW1,2/12/2024 7:30,6913.626667,35.88,TRADE
NSW1,2/12/2024 8:00,6611.268333,12.4,TRADE
NSW1,2/12/2024 8:30,6410.893333,35.435,TRADE
NSW1,2/12/2024 9:00,6184.43,56.83,TRADE
NSW1,2/12/2024 9:30,6186.231667,51.475,TRADE
NSW1,2/12/2024 10:00,6112.251667,59.625,TRADE
NSW1,2/12/2024 10:30,6141.186667,57.095,TRADE
NSW1,2/12/2024 11:00,6263.218333,62.05,TRADE
NSW1,2/12/2024 11:30,6543.911667,461.095,TRADE
NSW1,2/12/2024 12:00,6850.388333,524.38,TRADE
NSW1,2/12/2024 12:30,7178.188333,390.75,TRADE
NSW1,2/12/2024 13:00,7509.44,-28.515,TRADE
NSW1,2/12/2024 13:30,7694.301667,63.875,TRADE
NSW1,2/12/2024 14:00,8206.373333,135.5,TRADE
NSW1,2/12/2024 14:30,8559.261667,90.275,TRADE
NSW1,2/12/2024 15:00,9011.96,130.015,TRADE
NSW1,2/12/2024 15:30,9556.766667,122.62,TRADE
NSW1,2/12/2024 16:00,10124.46167,120.515,TRADE
NSW1,2/12/2024 16:30,10519.69833,124.09,TRADE
NSW1,2/12/2024 17:00,11144.295,248.57,TRADE
NSW1,2/12/2024 17:30,11340.65833,318.72,TRADE
NSW1,2/12/2024 18:00,11363.665,9970.525,TRADE
NSW1,2/12/2024 18:30,11210.44833,14028.89,TRADE
NSW1,2/12/2024 19:00,10912.07667,393.135,TRADE
NSW1,2/12/2024 19:30,10614.555,305.16,TRADE
NSW1,2/12/2024 20:00,10427.60667,291.03,TRADE
NSW1,2/12/2024 20:30,9991.05,221.38,TRADE
NSW1,2/12/2024 21:00,9550.026667,184.865,TRADE
NSW1,2/12/2024 21:30,9139.831667,137.285,TRADE
NSW1,2/12/2024 22:00,8799.1,132.135,TRADE
NSW1,2/12/2024 22:30,8444.57,181.775,TRADE
NSW1,2/12/2024 23:00,8110.255,165.58,TRADE
NSW1,2/12/2024 23:30,7928.33,157.885,TRADE
NSW1,3/12/2024 0:00,7708.136667,149.245,TRADE
NSW1,3/12/2024 0:30,7443.703333,151.29,TRADE
NSW1,3/12/2024 1:00,7227.655,138.66,TRADE
NSW1,3/12/2024 1:30,7044.156667,104.89,TRADE
NSW1,3/12/2024 2:00,6914.845,119.855,TRADE
NSW1,3/12/2024 2:30,6854.63,112.54,TRADE
NSW1,3/12/2024 3:00,6702.53,108.78,TRADE
NSW1,3/12/2024 3:30,6699.438333,111.05,TRADE
NSW1,3/12/2024 4:00,6696.436667,110.02,TRADE
NSW1,3/12/2024 4:30,6856.293333,114.375,TRADE
NSW1,3/12/2024 5:00,7005.521667,110.02,TRADE
NSW1,3/12/2024 5:30,7284.363333,142.83,TRADE
NSW1,3/12/2024 6:00,7433.81,147.84,TRADE
NSW1,3/12/2024 6:30,7486.381667,100.405,TRADE
NSW1,3/12/2024 7:00,7676.966667,125.045,TRADE
NSW1,3/12/2024 7:30,7637.955,116.36,TRADE
NSW1,3/12/2024 8:00,7737.1,153.625,TRADE
NSW1,3/12/2024 8:30,8077.595,233.12,TRADE
