REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2021/07/01 00:30:00,4952.64,90.51,TRADE
VIC1,2021/07/01 01:00:00,4819.62,73.91,TRADE
VIC1,2021/07/01 01:30:00,4650.25,33.79,TRADE
VIC1,2021/07/01 02:00:00,4507.9,43.57,TRADE
VIC1,2021/07/01 02:30:00,4368,45.90,TRADE
VIC1,2021/07/01 03:00:00,4279.87,36.28,TRADE
VIC1,2021/07/01 03:30:00,4217.83,39.20,TRADE
VIC1,2021/07/01 04:00:00,4189.06,39.88,TRADE
VIC1,2021/07/01 04:30:00,4264.58,51.36,TRADE
VIC1,2021/07/01 05:00:00,4300.97,54.36,TRADE
VIC1,2021/07/01 05:30:00,4418,58.89,TRADE
VIC1,2021/07/01 06:00:00,4706.09,81.24,TRADE
VIC1,2021/07/01 06:30:00,5172.5,87.43,TRADE
VIC1,2021/07/01 07:00:00,5603.33,94.51,TRADE
VIC1,2021/07/01 07:30:00,5956.36,94.56,TRADE
VIC1,2021/07/01 08:00:00,6295.38,116.17,TRADE
VIC1,2021/07/01 08:30:00,6458.37,125.92,TRADE
VIC1,2021/07/01 09:00:00,6412.26,102.24,TRADE
VIC1,2021/07/01 09:30:00,6218.19,94.76,TRADE
VIC1,2021/07/01 10:00:00,5858.39,89.85,TRADE
VIC1,2021/07/01 10:30:00,5512.19,127.68,TRADE
VIC1,2021/07/01 11:00:00,5160.94,145.89,TRADE
VIC1,2021/07/01 11:30:00,4981.62,117.22,TRADE
VIC1,2021/07/01 12:00:00,4862.86,99.08,TRADE
VIC1,2021/07/01 12:30:00,4744.15,74.72,TRADE
VIC1,2021/07/01 13:00:00,4738.29,52.10,TRADE
VIC1,2021/07/01 13:30:00,4750.92,43.68,TRADE
VIC1,2021/07/01 14:00:00,4741.81,41.38,TRADE
VIC1,2021/07/01 14:30:00,4809,46.48,TRADE
VIC1,2021/07/01 15:00:00,4968.56,83.31,TRADE
VIC1,2021/07/01 15:30:00,5109.13,57.89,TRADE
VIC1,2021/07/01 16:00:00,5302.32,76.53,TRADE
VIC1,2021/07/01 16:30:00,5596.48,126.37,TRADE
VIC1,2021/07/01 17:00:00,5935.33,110.37,TRADE
VIC1,2021/07/01 17:30:00,6350.75,212.26,TRADE
VIC1,2021/07/01 18:00:00,6714.07,175.50,TRADE
VIC1,2021/07/01 18:30:00,6752.13,193.48,TRADE
VIC1,2021/07/01 19:00:00,6623.38,132.25,TRADE
VIC1,2021/07/01 19:30:00,6477.31,78.96,TRADE
VIC1,2021/07/01 20:00:00,6325.27,98.84,TRADE
VIC1,2021/07/01 20:30:00,6161.04,86.88,TRADE
VIC1,2021/07/01 21:00:00,5967.94,89.03,TRADE
VIC1,2021/07/01 21:30:00,5801.91,106.47,TRADE
VIC1,2021/07/01 22:00:00,5570.2,80.32,TRADE
VIC1,2021/07/01 22:30:00,5377.87,105.67,TRADE
VIC1,2021/07/01 23:00:00,5193.04,59.12,TRADE
VIC1,2021/07/01 23:30:00,5224.87,63.58,TRADE
VIC1,2021/07/02 00:00:00,5130,59.75,TRADE
VIC1,2021/07/02 00:30:00,4958.09,55.92,TRADE
VIC1,2021/07/02 01:00:00,4827.84,57.46,TRADE
VIC1,2021/07/02 01:30:00,4697.32,43.75,TRADE
VIC1,2021/07/02 02:00:00,4484.57,37.21,TRADE
VIC1,2021/07/02 02:30:00,4356.01,21.85,TRADE
VIC1,2021/07/02 03:00:00,4259.62,30.97,TRADE
VIC1,2021/07/02 03:30:00,4144.29,21.79,TRADE
VIC1,2021/07/02 04:00:00,4132.61,20.96,TRADE
VIC1,2021/07/02 04:30:00,4138.79,17.03,TRADE
VIC1,2021/07/02 05:00:00,4177,23.78,TRADE
VIC1,2021/07/02 05:30:00,4382.6,23.30,TRADE
VIC1,2021/07/02 06:00:00,4654.69,48.24,TRADE
VIC1,2021/07/02 06:30:00,5024.21,56.98,TRADE
VIC1,2021/07/02 07:00:00,5457.63,66.18,TRADE
VIC1,2021/07/02 07:30:00,5723.64,73.40,TRADE
VIC1,2021/07/02 08:00:00,6025.05,84.55,TRADE
VIC1,2021/07/02 08:30:00,6287.95,141.68,TRADE
VIC1,2021/07/02 09:00:00,6382.28,118.02,TRADE
VIC1,2021/07/02 09:30:00,6338.72,202.68,TRADE
VIC1,2021/07/02 10:00:00,6265.12,163.17,TRADE
VIC1,2021/07/02 10:30:00,6122.44,115.67,TRADE
VIC1,2021/07/02 11:00:00,5899.04,79.38,TRADE
VIC1,2021/07/02 11:30:00,5650.05,51.51,TRADE
VIC1,2021/07/02 12:00:00,5659.42,38.01,TRADE
VIC1,2021/07/02 12:30:00,5595.28,11.34,TRADE
VIC1,2021/07/02 13:00:00,5467.92,1.50,TRADE
VIC1,2021/07/02 13:30:00,5529.27,10.94,TRADE
VIC1,2021/07/02 14:00:00,5602.99,15.07,TRADE
VIC1,2021/07/02 14:30:00,5643.03,30.57,TRADE
VIC1,2021/07/02 15:00:00,5623.41,46.48,TRADE
VIC1,2021/07/02 15:30:00,5656.87,52.70,TRADE
VIC1,2021/07/02 16:00:00,5862.26,72.42,TRADE
VIC1,2021/07/02 16:30:00,6004.64,161.92,TRADE
VIC1,2021/07/02 17:00:00,6304.88,57.98,TRADE
VIC1,2021/07/02 17:30:00,6600.13,136.04,TRADE
VIC1,2021/07/02 18:00:00,6851.32,236.26,TRADE
VIC1,2021/07/02 18:30:00,6820.04,253.36,TRADE
VIC1,2021/07/02 19:00:00,6732.87,115.07,TRADE
VIC1,2021/07/02 19:30:00,6650.19,84.43,TRADE
VIC1,2021/07/02 20:00:00,6519.94,73.71,TRADE
VIC1,2021/07/02 20:30:00,6393.17,125.06,TRADE
VIC1,2021/07/02 21:00:00,6197.14,99.25,TRADE
VIC1,2021/07/02 21:30:00,6076.78,111.98,TRADE
VIC1,2021/07/02 22:00:00,5890.31,68.71,TRADE
VIC1,2021/07/02 22:30:00,5668.81,78.76,TRADE
VIC1,2021/07/02 23:00:00,5503.4,87.16,TRADE
VIC1,2021/07/02 23:30:00,5608.38,87.77,TRADE
VIC1,2021/07/03 00:00:00,5517.16,88.79,TRADE
VIC1,2021/07/03 00:30:00,5335.46,70.50,TRADE
VIC1,2021/07/03 01:00:00,5134.03,75.46,TRADE
VIC1,2021/07/03 01:30:00,4912.87,97.13,TRADE
VIC1,2021/07/03 02:00:00,4727.56,77.83,TRADE
VIC1,2021/07/03 02:30:00,4631.28,66.97,TRADE
VIC1,2021/07/03 03:00:00,4488.84,57.41,TRADE
VIC1,2021/07/03 03:30:00,4445.24,51.34,TRADE
VIC1,2021/07/03 04:00:00,4428.39,43.35,TRADE
VIC1,2021/07/03 04:30:00,4432.96,39.98,TRADE
VIC1,2021/07/03 05:00:00,4424.31,46.09,TRADE
VIC1,2021/07/03 05:30:00,4563.32,52.87,TRADE
VIC1,2021/07/03 06:00:00,4643.83,47.20,TRADE
VIC1,2021/07/03 06:30:00,4811.53,59.39,TRADE
VIC1,2021/07/03 07:00:00,4974.25,64.68,TRADE
VIC1,2021/07/03 07:30:00,5154.62,64.47,TRADE
VIC1,2021/07/03 08:00:00,5413.32,105.69,TRADE
VIC1,2021/07/03 08:30:00,5623.33,90.83,TRADE
VIC1,2021/07/03 09:00:00,5739.08,86.57,TRADE
VIC1,2021/07/03 09:30:00,5763.82,49.55,TRADE
VIC1,2021/07/03 10:00:00,5716.29,51.87,TRADE
VIC1,2021/07/03 10:30:00,5626.51,51.93,TRADE
VIC1,2021/07/03 11:00:00,5505,51.31,TRADE
VIC1,2021/07/03 11:30:00,5391.28,46.93,TRADE
VIC1,2021/07/03 12:00:00,5365.45,44.79,TRADE
VIC1,2021/07/03 12:30:00,5255.47,21,TRADE
VIC1,2021/07/03 13:00:00,5169.69,35.22,TRADE
VIC1,2021/07/03 13:30:00,5148.62,43.24,TRADE
VIC1,2021/07/03 14:00:00,5245.1,57.38,TRADE
VIC1,2021/07/03 14:30:00,5329.84,48,TRADE
VIC1,2021/07/03 15:00:00,5483.72,48.11,TRADE
VIC1,2021/07/03 15:30:00,5654.43,49.84,TRADE
VIC1,2021/07/03 16:00:00,5811.54,53.25,TRADE
VIC1,2021/07/03 16:30:00,6061.56,63.76,TRADE
VIC1,2021/07/03 17:00:00,6336.01,78.70,TRADE
VIC1,2021/07/03 17:30:00,6689.84,104.10,TRADE
VIC1,2021/07/03 18:00:00,6972.85,108.56,TRADE
VIC1,2021/07/03 18:30:00,6969.82,113.86,TRADE
VIC1,2021/07/03 19:00:00,6818.01,94.48,TRADE
VIC1,2021/07/03 19:30:00,6674.24,82.42,TRADE
VIC1,2021/07/03 20:00:00,6554.62,86.22,TRADE
VIC1,2021/07/03 20:30:00,6357.79,83.06,TRADE
VIC1,2021/07/03 21:00:00,6266.91,76.65,TRADE
VIC1,2021/07/03 21:30:00,6133.91,77.47,TRADE
VIC1,2021/07/03 22:00:00,5942.52,62.19,TRADE
VIC1,2021/07/03 22:30:00,5766.47,67.59,TRADE
VIC1,2021/07/03 23:00:00,5614.6,56.26,TRADE
VIC1,2021/07/03 23:30:00,5728.69,70.50,TRADE
VIC1,2021/07/04 00:00:00,5589.47,61.73,TRADE
VIC1,2021/07/04 00:30:00,5420.15,55.88,TRADE
VIC1,2021/07/04 01:00:00,5194.49,46.09,TRADE
VIC1,2021/07/04 01:30:00,5050.06,47.28,TRADE
VIC1,2021/07/04 02:00:00,4815.02,41.91,TRADE
VIC1,2021/07/04 02:30:00,4634.86,31.95,TRADE
VIC1,2021/07/04 03:00:00,4470.08,26.67,TRADE
VIC1,2021/07/04 03:30:00,4399.17,28.96,TRADE
VIC1,2021/07/04 04:00:00,4340.97,25.67,TRADE
VIC1,2021/07/04 04:30:00,4308.78,31.96,TRADE
VIC1,2021/07/04 05:00:00,4286.01,28.96,TRADE
VIC1,2021/07/04 05:30:00,4288.24,29.96,TRADE
VIC1,2021/07/04 06:00:00,4417.33,35.60,TRADE
VIC1,2021/07/04 06:30:00,4566.4,34.94,TRADE
VIC1,2021/07/04 07:00:00,4722.64,30.21,TRADE
VIC1,2021/07/04 07:30:00,4784.42,41.86,TRADE
VIC1,2021/07/04 08:00:00,5008.43,48.47,TRADE
VIC1,2021/07/04 08:30:00,5229.11,50,TRADE
VIC1,2021/07/04 09:00:00,5371.38,47.20,TRADE
VIC1,2021/07/04 09:30:00,5455.03,40.74,TRADE
VIC1,2021/07/04 10:00:00,5460.87,33.81,TRADE
VIC1,2021/07/04 10:30:00,5400.99,27.59,TRADE
VIC1,2021/07/04 11:00:00,5334.04,13.37,TRADE
VIC1,2021/07/04 11:30:00,5291.77,12.67,TRADE
VIC1,2021/07/04 12:00:00,5352.45,12.12,TRADE
VIC1,2021/07/04 12:30:00,5314.31,11.14,TRADE
VIC1,2021/07/04 13:00:00,5296.62,22.89,TRADE
VIC1,2021/07/04 13:30:00,5309.76,23.77,TRADE
VIC1,2021/07/04 14:00:00,5419.17,33.83,TRADE
VIC1,2021/07/04 14:30:00,5550.44,35.20,TRADE
VIC1,2021/07/04 15:00:00,5636.65,35.24,TRADE
VIC1,2021/07/04 15:30:00,5718.91,36.93,TRADE
VIC1,2021/07/04 16:00:00,5833.92,50.23,TRADE
VIC1,2021/07/04 16:30:00,5968.61,55.58,TRADE
VIC1,2021/07/04 17:00:00,6270.3,98.50,TRADE
VIC1,2021/07/04 17:30:00,6567.89,116.36,TRADE
VIC1,2021/07/04 18:00:00,6816.03,77.54,TRADE
VIC1,2021/07/04 18:30:00,6849.08,195.18,TRADE
VIC1,2021/07/04 19:00:00,6762.34,115.89,TRADE
VIC1,2021/07/04 19:30:00,6592.69,99.20,TRADE
VIC1,2021/07/04 20:00:00,6509.46,110.44,TRADE
VIC1,2021/07/04 20:30:00,6321.93,101.14,TRADE
VIC1,2021/07/04 21:00:00,6142.41,133.21,TRADE
VIC1,2021/07/04 21:30:00,6046.76,85.90,TRADE
VIC1,2021/07/04 22:00:00,5848,79.08,TRADE
VIC1,2021/07/04 22:30:00,5637.88,85.23,TRADE
VIC1,2021/07/04 23:00:00,5469.8,66.77,TRADE
VIC1,2021/07/04 23:30:00,5536.04,79.51,TRADE
VIC1,2021/07/05 00:00:00,5419,78.49,TRADE
VIC1,2021/07/05 00:30:00,5284.45,81.86,TRADE
VIC1,2021/07/05 01:00:00,5126.64,62.26,TRADE
VIC1,2021/07/05 01:30:00,4955.76,46.23,TRADE
VIC1,2021/07/05 02:00:00,4819.25,56.30,TRADE
VIC1,2021/07/05 02:30:00,4657.08,81.76,TRADE
VIC1,2021/07/05 03:00:00,4561.78,57.02,TRADE
VIC1,2021/07/05 03:30:00,4507.3,55.68,TRADE
VIC1,2021/07/05 04:00:00,4512.33,69.70,TRADE
VIC1,2021/07/05 04:30:00,4561.05,69.23,TRADE
VIC1,2021/07/05 05:00:00,4625.66,76.97,TRADE
VIC1,2021/07/05 05:30:00,4797.6,70.75,TRADE
VIC1,2021/07/05 06:00:00,5062.07,65.88,TRADE
VIC1,2021/07/05 06:30:00,5500.88,154.19,TRADE
VIC1,2021/07/05 07:00:00,5983.23,113.30,TRADE
VIC1,2021/07/05 07:30:00,6269.11,122.03,TRADE
VIC1,2021/07/05 08:00:00,6690.62,196.26,TRADE
VIC1,2021/07/05 08:30:00,6974.77,209.19,TRADE
VIC1,2021/07/05 09:00:00,7151.48,103.13,TRADE
VIC1,2021/07/05 09:30:00,7068.01,120.76,TRADE
VIC1,2021/07/05 10:00:00,6874.38,95.32,TRADE
VIC1,2021/07/05 10:30:00,6754.42,87.45,TRADE
VIC1,2021/07/05 11:00:00,6632.92,91.94,TRADE
VIC1,2021/07/05 11:30:00,6472.93,80.93,TRADE
VIC1,2021/07/05 12:00:00,6495.13,89.12,TRADE
VIC1,2021/07/05 12:30:00,6476.93,89.54,TRADE
VIC1,2021/07/05 13:00:00,6420.6,99.05,TRADE
VIC1,2021/07/05 13:30:00,6401.73,196.71,TRADE
VIC1,2021/07/05 14:00:00,6395.81,137.31,TRADE
VIC1,2021/07/05 14:30:00,6341.93,198.13,TRADE
VIC1,2021/07/05 15:00:00,6327.42,98.16,TRADE
VIC1,2021/07/05 15:30:00,6425.06,182,TRADE
VIC1,2021/07/05 16:00:00,6531.58,176.30,TRADE
VIC1,2021/07/05 16:30:00,6687.8,249.71,TRADE
VIC1,2021/07/05 17:00:00,7077.3,221.08,TRADE
VIC1,2021/07/05 17:30:00,7286.34,89,TRADE
VIC1,2021/07/05 18:00:00,7544.14,200.43,TRADE
VIC1,2021/07/05 18:30:00,7546.26,263.80,TRADE
VIC1,2021/07/05 19:00:00,7553.61,174.05,TRADE
VIC1,2021/07/05 19:30:00,7629.77,202.88,TRADE
VIC1,2021/07/05 20:00:00,7616.24,268.27,TRADE
VIC1,2021/07/05 20:30:00,7504.78,191.45,TRADE
VIC1,2021/07/05 21:00:00,7526.35,225.87,TRADE
VIC1,2021/07/05 21:30:00,7345.47,119.98,TRADE
VIC1,2021/07/05 22:00:00,6965.77,113.54,TRADE
VIC1,2021/07/05 22:30:00,6265.44,243.64,TRADE
VIC1,2021/07/05 23:00:00,5702.92,188.99,TRADE
VIC1,2021/07/05 23:30:00,5777.85,182.94,TRADE
VIC1,2021/07/06 00:00:00,5665.86,211.56,TRADE
VIC1,2021/07/06 00:30:00,5426.97,253.28,TRADE
VIC1,2021/07/06 01:00:00,5250.67,173.69,TRADE
VIC1,2021/07/06 01:30:00,5102.52,223.32,TRADE
VIC1,2021/07/06 02:00:00,4894.33,157.12,TRADE
