REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2021/12/01 00:05:00,4478.34,86.09,TRADE
VIC1,2021/12/01 00:10:00,4446.96,79.68,TRADE
VIC1,2021/12/01 00:15:00,4422.63,78.99,TRADE
VIC1,2021/12/01 00:20:00,4345.64,70,TRADE
VIC1,2021/12/01 00:25:00,4374,70,TRADE
VIC1,2021/12/01 00:30:00,4355.34,70,TRADE
VIC1,2021/12/01 00:35:00,4306.21,70,TRADE
VIC1,2021/12/01 00:40:00,4315.57,100.08,TRADE
VIC1,2021/12/01 00:45:00,4279.92,85.68,TRADE
VIC1,2021/12/01 00:50:00,4214.8,72.50,TRADE
VIC1,2021/12/01 00:55:00,4225.21,71.73,TRADE
VIC1,2021/12/01 01:00:00,4176.8,70,TRADE
VIC1,2021/12/01 01:05:00,4115.27,70,TRADE
VIC1,2021/12/01 01:10:00,4202.77,67.33,TRADE
VIC1,2021/12/01 01:15:00,4149.22,60,TRADE
VIC1,2021/12/01 01:20:00,4111.02,60,TRADE
VIC1,2021/12/01 01:25:00,4133.62,60,TRADE
VIC1,2021/12/01 01:30:00,4005.57,56.89,TRADE
VIC1,2021/12/01 01:35:00,4077.2,65.13,TRADE
VIC1,2021/12/01 01:40:00,3983.14,62.74,TRADE
VIC1,2021/12/01 01:45:00,3969.82,62.76,TRADE
VIC1,2021/12/01 01:50:00,3963.18,59.84,TRADE
VIC1,2021/12/01 01:55:00,3935.99,58.40,TRADE
VIC1,2021/12/01 02:00:00,3886.9,56.19,TRADE
VIC1,2021/12/01 02:05:00,3958.68,60,TRADE
VIC1,2021/12/01 02:10:00,3955.23,56.04,TRADE
VIC1,2021/12/01 02:15:00,3863.43,55.90,TRADE
VIC1,2021/12/01 02:20:00,3918.65,59.42,TRADE
VIC1,2021/12/01 02:25:00,3927.19,55.19,TRADE
VIC1,2021/12/01 02:30:00,3929.72,55.76,TRADE
VIC1,2021/12/01 02:35:00,3824.97,54.48,TRADE
VIC1,2021/12/01 02:40:00,3847.45,55.19,TRADE
VIC1,2021/12/01 02:45:00,3859.72,53.17,TRADE
VIC1,2021/12/01 02:50:00,3873.39,50,TRADE
VIC1,2021/12/01 02:55:00,3891.86,49.39,TRADE
VIC1,2021/12/01 03:00:00,3820.82,50,TRADE
VIC1,2021/12/01 03:05:00,3912.6,54.48,TRADE
VIC1,2021/12/01 03:10:00,3903.86,53.10,TRADE
VIC1,2021/12/01 03:15:00,3910.6,54.48,TRADE
VIC1,2021/12/01 03:20:00,3835.6,52.21,TRADE
VIC1,2021/12/01 03:25:00,3835.48,53.31,TRADE
VIC1,2021/12/01 03:30:00,3852.29,51.52,TRADE
VIC1,2021/12/01 03:35:00,3881.62,50.84,TRADE
VIC1,2021/12/01 03:40:00,3878.28,51.23,TRADE
VIC1,2021/12/01 03:45:00,3833.4,48.01,TRADE
VIC1,2021/12/01 03:50:00,3891.24,53.32,TRADE
VIC1,2021/12/01 03:55:00,3967.88,54.77,TRADE
VIC1,2021/12/01 04:00:00,3940.22,54.77,TRADE
VIC1,2021/12/01 04:05:00,3888.54,37.02,TRADE
VIC1,2021/12/01 04:10:00,4005.16,50,TRADE
VIC1,2021/12/01 04:15:00,3964.99,50,TRADE
VIC1,2021/12/01 04:20:00,3983,50,TRADE
VIC1,2021/12/01 04:25:00,4010.35,50,TRADE
VIC1,2021/12/01 04:30:00,4020.02,51.55,TRADE
VIC1,2021/12/01 04:35:00,4069.74,53.45,TRADE
VIC1,2021/12/01 04:40:00,4095.4,51.02,TRADE
VIC1,2021/12/01 04:45:00,4076.89,49.71,TRADE
VIC1,2021/12/01 04:50:00,4089.37,49.29,TRADE
VIC1,2021/12/01 04:55:00,4139.86,50.71,TRADE
VIC1,2021/12/01 05:00:00,4155.66,54.46,TRADE
VIC1,2021/12/01 05:05:00,4238.08,56.10,TRADE
VIC1,2021/12/01 05:10:00,4331.48,57.16,TRADE
VIC1,2021/12/01 05:15:00,4330,55.57,TRADE
VIC1,2021/12/01 05:20:00,4297.95,54.23,TRADE
VIC1,2021/12/01 05:25:00,4356.8,55.12,TRADE
VIC1,2021/12/01 05:30:00,4432.48,56.38,TRADE
VIC1,2021/12/01 05:35:00,4469.83,56.77,TRADE
VIC1,2021/12/01 05:40:00,4512.66,56.62,TRADE
VIC1,2021/12/01 05:45:00,4553.65,57.69,TRADE
VIC1,2021/12/01 05:50:00,4568.97,56.43,TRADE
VIC1,2021/12/01 05:55:00,4591.04,57.74,TRADE
VIC1,2021/12/01 06:00:00,4660.17,58.22,TRADE
VIC1,2021/12/01 06:05:00,4702.03,60,TRADE
