Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,066194,2023,01,01,26.7,1,Y
IDCJAC0010,066194,2023,01,02,27.7,1,Y
IDCJAC0010,066194,2023,01,03,28.9,1,Y
IDCJAC0010,066194,2023,01,04,24.7,1,Y
IDCJAC0010,066194,2023,01,05,22.4,1,Y
IDCJAC0010,066194,2023,01,06,19.1,1,Y
IDCJAC0010,066194,2023,01,07,22.8,1,Y
IDCJAC0010,066194,2023,01,08,24.0,1,Y
IDCJAC0010,066194,2023,01,09,27.0,1,Y
IDCJAC0010,066194,2023,01,10,25.2,1,Y
IDCJAC0010,066194,2023,01,11,26.4,1,Y
IDCJAC0010,066194,2023,01,12,26.5,1,Y
IDCJAC0010,066194,2023,01,13,27.2,1,Y
IDCJAC0010,066194,2023,01,14,25.8,1,Y
IDCJAC0010,066194,2023,01,15,28.5,1,Y
IDCJAC0010,066194,2023,01,16,27.6,1,Y
IDCJAC0010,066194,2023,01,17,27.5,1,Y
IDCJAC0010,066194,2023,01,18,30.3,1,Y
IDCJAC0010,066194,2023,01,19,20.1,1,Y
IDCJAC0010,066194,2023,01,20,22.4,1,Y
IDCJAC0010,066194,2023,01,21,24.4,1,Y
IDCJAC0010,066194,2023,01,22,20.7,1,Y
IDCJAC0010,066194,2023,01,23,25.1,1,Y
IDCJAC0010,066194,2023,01,24,27.6,1,Y
IDCJAC0010,066194,2023,01,25,28.0,1,Y
IDCJAC0010,066194,2023,01,26,33.4,1,Y
IDCJAC0010,066194,2023,01,27,26.4,1,Y
IDCJAC0010,066194,2023,01,28,30.4,1,Y
IDCJAC0010,066194,2023,01,29,31.1,1,Y
IDCJAC0010,066194,2023,01,30,28.6,1,Y
IDCJAC0010,066194,2023,01,31,27.1,1,Y
IDCJAC0010,066194,2023,02,01,26.4,1,Y
IDCJAC0010,066194,2023,02,02,29.3,1,Y
IDCJAC0010,066194,2023,02,03,28.9,1,Y
IDCJAC0010,066194,2023,02,04,27.6,1,Y
IDCJAC0010,066194,2023,02,05,27.0,1,Y
IDCJAC0010,066194,2023,02,06,27.5,1,Y
IDCJAC0010,066194,2023,02,07,27.3,1,Y
IDCJAC0010,066194,2023,02,08,25.8,1,Y
IDCJAC0010,066194,2023,02,09,24.5,1,Y
IDCJAC0010,066194,2023,02,10,29.8,1,Y
IDCJAC0010,066194,2023,02,11,32.6,1,Y
IDCJAC0010,066194,2023,02,12,26.4,1,Y
IDCJAC0010,066194,2023,02,13,24.1,1,Y
