Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2023,01,01,28.6,1,N
IDCJAC0010,66037,2023,01,02,28.8,1,N
IDCJAC0010,66037,2023,01,03,29.0,1,N
IDCJAC0010,66037,2023,01,04,25.7,1,N
IDCJAC0010,66037,2023,01,05,21.1,1,N
IDCJAC0010,66037,2023,01,06,20.0,1,N
IDCJAC0010,66037,2023,01,07,21.2,1,N
IDCJAC0010,66037,2023,01,08,24.2,1,N
IDCJAC0010,66037,2023,01,09,27.5,1,N
IDCJAC0010,66037,2023,01,10,25.3,1,N
IDCJAC0010,66037,2023,01,11,25.8,1,N
IDCJAC0010,66037,2023,01,12,26.8,1,N
IDCJAC0010,66037,2023,01,13,27.8,1,N
IDCJAC0010,66037,2023,01,14,27.3,1,N
IDCJAC0010,66037,2023,01,15,29.6,1,N
IDCJAC0010,66037,2023,01,16,28.2,1,N
IDCJAC0010,66037,2023,01,17,28.5,1,N
IDCJAC0010,66037,2023,01,18,30.8,1,N
IDCJAC0010,66037,2023,01,19,21.4,1,N
IDCJAC0010,66037,2023,01,20,22.2,1,N
IDCJAC0010,66037,2023,01,21,24.7,1,N
IDCJAC0010,66037,2023,01,22,20.9,1,N
IDCJAC0010,66037,2023,01,23,24.1,1,N
IDCJAC0010,66037,2023,01,24,28.4,1,N
IDCJAC0010,66037,2023,01,25,28.2,1,N
IDCJAC0010,66037,2023,01,26,33.3,1,N
IDCJAC0010,66037,2023,01,27,25.9,1,N
IDCJAC0010,66037,2023,01,28,31.0,1,N
IDCJAC0010,66037,2023,01,29,30.6,1,N
IDCJAC0010,66037,2023,01,30,30.7,1,N
IDCJAC0010,66037,2023,01,31,25.5,1,N
IDCJAC0010,66037,2023,02,01,27.4,1,N
IDCJAC0010,66037,2023,02,02,30.1,1,N
IDCJAC0010,66037,2023,02,03,30.4,1,N
IDCJAC0010,66037,2023,02,04,28.9,1,N
IDCJAC0010,66037,2023,02,05,27.5,1,N
IDCJAC0010,66037,2023,02,06,28.7,1,N
IDCJAC0010,66037,2023,02,07,28.0,1,N
IDCJAC0010,66037,2023,02,08,26.3,1,N
IDCJAC0010,66037,2023,02,09,24.1,1,N
IDCJAC0010,66037,2023,02,10,29.8,1,N
IDCJAC0010,66037,2023,02,11,32.5,1,N
IDCJAC0010,66037,2023,02,12,24.9,1,N
IDCJAC0010,66037,2023,02,13,23.0,1,N
IDCJAC0010,66037,2023,02,14,23.6,1,N
IDCJAC0010,66037,2023,02,15,27.4,1,N
IDCJAC0010,66037,2023,02,16,29.7,1,N
IDCJAC0010,66037,2023,02,17,29.9,1,N
IDCJAC0010,66037,2023,02,18,32.4,1,N
IDCJAC0010,66037,2023,02,19,27.6,1,N
IDCJAC0010,66037,2023,02,20,30.4,1,N
IDCJAC0010,66037,2023,02,21,29.8,1,N
IDCJAC0010,66037,2023,02,22,22.7,1,N
IDCJAC0010,66037,2023,02,23,24.2,1,N
IDCJAC0010,66037,2023,02,24,26.8,1,N
IDCJAC0010,66037,2023,02,25,27.6,1,N
IDCJAC0010,66037,2023,02,26,32.1,1,N
IDCJAC0010,66037,2023,02,27,25.7,1,N
IDCJAC0010,66037,2023,02,28,27.7,1,N
IDCJAC0010,66037,2023,03,01,25.9,1,N
IDCJAC0010,66037,2023,03,02,27.2,1,N
IDCJAC0010,66037,2023,03,03,24.4,1,N
IDCJAC0010,66037,2023,03,04,27.2,1,N
IDCJAC0010,66037,2023,03,05,29.3,1,N
IDCJAC0010,66037,2023,03,06,40.6,1,N
IDCJAC0010,66037,2023,03,07,36.5,1,N
IDCJAC0010,66037,2023,03,08,31.0,1,N
IDCJAC0010,66037,2023,03,09,28.8,1,N
IDCJAC0010,66037,2023,03,10,28.0,1,N
IDCJAC0010,66037,2023,03,11,33.0,1,N
IDCJAC0010,66037,2023,03,12,27.2,1,N
IDCJAC0010,66037,2023,03,13,25.8,1,N
IDCJAC0010,66037,2023,03,14,23.7,1,N
IDCJAC0010,66037,2023,03,15,28.4,1,N
IDCJAC0010,66037,2023,03,16,37.9,1,N
IDCJAC0010,66037,2023,03,17,30.5,1,N
IDCJAC0010,66037,2023,03,18,30.6,1,N
IDCJAC0010,66037,2023,03,19,34.5,1,N
IDCJAC0010,66037,2023,03,20,24.1,1,N
IDCJAC0010,66037,2023,03,21,23.0,1,N
IDCJAC0010,66037,2023,03,22,25.5,1,N
IDCJAC0010,66037,2023,03,23,26.8,1,N
IDCJAC0010,66037,2023,03,24,25.8,1,N
IDCJAC0010,66037,2023,03,25,25.8,1,N
IDCJAC0010,66037,2023,03,26,25.8,1,N
IDCJAC0010,66037,2023,03,27,26.9,1,N
IDCJAC0010,66037,2023,03,28,27.1,1,N
IDCJAC0010,66037,2023,03,29,28.8,1,N
IDCJAC0010,66037,2023,03,30,24.8,1,N
IDCJAC0010,66037,2023,03,31,24.4,1,N
IDCJAC0010,66037,2023,04,01,19.9,1,N
IDCJAC0010,66037,2023,04,02,22.1,1,N
IDCJAC0010,66037,2023,04,03,23.9,1,N
IDCJAC0010,66037,2023,04,04,24.8,1,N
IDCJAC0010,66037,2023,04,05,23.2,1,N
IDCJAC0010,66037,2023,04,06,23.1,1,N
IDCJAC0010,66037,2023,04,07,25.9,1,N
IDCJAC0010,66037,2023,04,08,24.5,1,N
IDCJAC0010,66037,2023,04,09,21.6,1,N
IDCJAC0010,66037,2023,04,10,20.4,1,N
IDCJAC0010,66037,2023,04,11,20.6,1,N
IDCJAC0010,66037,2023,04,12,23.5,1,N
IDCJAC0010,66037,2023,04,13,21.2,1,N
IDCJAC0010,66037,2023,04,14,20.7,1,N
IDCJAC0010,66037,2023,04,15,25.5,1,N
IDCJAC0010,66037,2023,04,16,26.2,1,N
IDCJAC0010,66037,2023,04,17,21.6,1,N
IDCJAC0010,66037,2023,04,18,23.4,1,N
IDCJAC0010,66037,2023,04,19,25.7,1,N
IDCJAC0010,66037,2023,04,20,20.1,1,N
IDCJAC0010,66037,2023,04,21,20.4,1,N
IDCJAC0010,66037,2023,04,22,21.0,1,N
IDCJAC0010,66037,2023,04,23,22.2,1,N
IDCJAC0010,66037,2023,04,24,23.1,1,N
IDCJAC0010,66037,2023,04,25,24.7,1,N
IDCJAC0010,66037,2023,04,26,23.7,1,N
IDCJAC0010,66037,2023,04,27,25.2,1,N
IDCJAC0010,66037,2023,04,28,28.0,1,N
IDCJAC0010,66037,2023,04,29,19.6,1,N
IDCJAC0010,66037,2023,04,30,20.5,1,N
IDCJAC0010,66037,2023,05,01,21.5,1,N
IDCJAC0010,66037,2023,05,02,22.6,1,N
IDCJAC0010,66037,2023,05,03,25.2,1,N
IDCJAC0010,66037,2023,05,04,19.1,1,N
IDCJAC0010,66037,2023,05,05,22.3,1,N
IDCJAC0010,66037,2023,05,06,22.5,1,N
IDCJAC0010,66037,2023,05,07,16.5,1,N
IDCJAC0010,66037,2023,05,08,16.4,1,N
IDCJAC0010,66037,2023,05,09,18.1,1,N
IDCJAC0010,66037,2023,05,10,18.5,1,N
IDCJAC0010,66037,2023,05,11,20.2,1,N
IDCJAC0010,66037,2023,05,12,24.0,1,N
IDCJAC0010,66037,2023,05,13,20.5,1,N
IDCJAC0010,66037,2023,05,14,18.9,1,N
IDCJAC0010,66037,2023,05,15,20.1,1,N
IDCJAC0010,66037,2023,05,16,21.4,1,N
