REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024-05-01 00:30:00,7371.18,88.89,TRADE
NSW1,2024-05-01 01:00:00,7188.963333333333,85.91499999999999,TRADE
NSW1,2024-05-01 01:30:00,7018.656666666667,60.91,TRADE
NSW1,2024-05-01 02:00:00,6825.3516666666665,78.14,TRADE
NSW1,2024-05-01 02:30:00,6610.884999999999,82.63,TRADE
NSW1,2024-05-01 03:00:00,6441.531666666667,66.37,TRADE
NSW1,2024-05-01 03:30:00,6381.538333333333,76.72,TRADE
NSW1,2024-05-01 04:00:00,6381.0233333333335,87.095,TRADE
NSW1,2024-05-01 04:30:00,6547.138333333333,87.57,TRADE
NSW1,2024-05-01 05:00:00,6582.761666666666,79.65,TRADE
NSW1,2024-05-01 05:30:00,6799.201666666667,92.61,TRADE
NSW1,2024-05-01 06:00:00,7049.375,100.095,TRADE
NSW1,2024-05-01 06:30:00,7546.400000000001,119.475,TRADE
NSW1,2024-05-01 07:00:00,8041.613333333334,160.72500000000002,TRADE
NSW1,2024-05-01 07:30:00,8271.15,145.98,TRADE
NSW1,2024-05-01 08:00:00,8273.946666666667,87.89,TRADE
NSW1,2024-05-01 08:30:00,8059.526666666668,66.33,TRADE
NSW1,2024-05-01 09:00:00,7737.911666666667,79.035,TRADE
NSW1,2024-05-01 09:30:00,7501.918333333334,87.985,TRADE
NSW1,2024-05-01 10:00:00,7265.145,17.37,TRADE
NSW1,2024-05-01 10:30:00,6909.0233333333335,16.275,TRADE
NSW1,2024-05-01 11:00:00,6899.161666666667,39.455,TRADE
NSW1,2024-05-01 11:30:00,6947.041666666667,79.795,TRADE
NSW1,2024-05-01 12:00:00,6985.461666666667,38.745000000000005,TRADE
NSW1,2024-05-01 12:30:00,6958.03,57.495000000000005,TRADE
NSW1,2024-05-01 13:00:00,6900.43,39.75,TRADE
NSW1,2024-05-01 13:30:00,6868.463333333333,28.25,TRADE
NSW1,2024-05-01 14:00:00,6905.759999999999,57.495000000000005,TRADE
NSW1,2024-05-01 14:30:00,6944.356666666667,47.46,TRADE
NSW1,2024-05-01 15:00:00,6959.25,40.1,TRADE
NSW1,2024-05-01 15:30:00,7281.031666666667,48.305,TRADE
NSW1,2024-05-01 16:00:00,7737.065,54.42,TRADE
NSW1,2024-05-01 16:30:00,8184.606666666667,82.69999999999999,TRADE
NSW1,2024-05-01 17:00:00,8698.348333333333,146.12,TRADE
NSW1,2024-05-01 17:30:00,9212.388333333334,280.795,TRADE
NSW1,2024-05-01 18:00:00,9602.663333333332,244.135,TRADE
NSW1,2024-05-01 18:30:00,9620.025,136.63,TRADE
NSW1,2024-05-01 19:00:00,9493.833333333334,136.01,TRADE
NSW1,2024-05-01 19:30:00,9178.218333333332,118.59,TRADE
NSW1,2024-05-01 20:00:00,8974.369999999999,114.545,TRADE
NSW1,2024-05-01 20:30:00,8803.648333333333,145.96,TRADE
NSW1,2024-05-01 21:00:00,8608.77,145.765,TRADE
NSW1,2024-05-01 21:30:00,8436.526666666667,117.66499999999999,TRADE
NSW1,2024-05-01 22:00:00,8145.761666666666,109.575,TRADE
NSW1,2024-05-01 22:30:00,8040.418333333334,111.32,TRADE
NSW1,2024-05-01 23:00:00,7926.328333333334,134.99,TRADE
NSW1,2024-05-01 23:30:00,7750.743333333333,106.17500000000001,TRADE
NSW1,2024-05-02 00:00:00,7615.083333333333,89.045,TRADE
NSW1,2024-05-02 00:30:00,7490.411666666667,107.005,TRADE
NSW1,2024-05-02 01:00:00,7329.25,88.89,TRADE
NSW1,2024-05-02 01:30:00,7121.233333333334,61.275,TRADE
