Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2021,01,01,22.6,1,Y
IDCJAC0010,66037,2021,01,02,21.3,1,Y
IDCJAC0010,66037,2021,01,03,26.0,1,Y
IDCJAC0010,66037,2021,01,04,29.3,1,Y
IDCJAC0010,66037,2021,01,05,28.3,1,Y
IDCJAC0010,66037,2021,01,06,24.0,1,Y
IDCJAC0010,66037,2021,01,07,23.2,1,Y
IDCJAC0010,66037,2021,01,08,23.7,1,Y
IDCJAC0010,66037,2021,01,09,25.3,1,Y
IDCJAC0010,66037,2021,01,10,28.5,1,Y
IDCJAC0010,66037,2021,01,11,28.7,1,Y
IDCJAC0010,66037,2021,01,12,30.0,1,Y
IDCJAC0010,66037,2021,01,13,30.3,1,Y
IDCJAC0010,66037,2021,01,14,32.8,1,Y
IDCJAC0010,66037,2021,01,15,28.9,1,Y
IDCJAC0010,66037,2021,01,16,25.7,1,Y
IDCJAC0010,66037,2021,01,17,25.6,1,Y
IDCJAC0010,66037,2021,01,18,30.4,1,Y
IDCJAC0010,66037,2021,01,19,23.9,1,Y
IDCJAC0010,66037,2021,01,20,22.9,1,Y
IDCJAC0010,66037,2021,01,21,27.5,1,Y
IDCJAC0010,66037,2021,01,22,33.8,1,Y
IDCJAC0010,66037,2021,01,23,30.6,1,Y
IDCJAC0010,66037,2021,01,24,35.0,1,Y
IDCJAC0010,66037,2021,01,25,32.4,1,Y
IDCJAC0010,66037,2021,01,26,41.6,1,Y
IDCJAC0010,66037,2021,01,27,22.9,1,Y
IDCJAC0010,66037,2021,01,28,23.8,1,Y
IDCJAC0010,66037,2021,01,29,24.1,1,Y
IDCJAC0010,66037,2021,01,30,30.2,1,Y
IDCJAC0010,66037,2021,01,31,23.8,1,Y
IDCJAC0010,66037,2021,02,01,27.7,1,N
IDCJAC0010,66037,2021,02,02,24.4,1,N
IDCJAC0010,66037,2021,02,03,25.0,1,N
IDCJAC0010,66037,2021,02,04,29.1,1,N
IDCJAC0010,66037,2021,02,05,29.2,1,N
IDCJAC0010,66037,2021,02,06,26.2,1,N
IDCJAC0010,66037,2021,02,07,27.0,1,N
IDCJAC0010,66037,2021,02,08,23.1,1,N
IDCJAC0010,66037,2021,02,09,23.8,1,N
IDCJAC0010,66037,2021,02,10,24.9,1,N
IDCJAC0010,66037,2021,02,11,28.4,1,N
IDCJAC0010,66037,2021,02,12,35.2,1,N
IDCJAC0010,66037,2021,02,13,21.2,1,N
IDCJAC0010,66037,2021,02,14,23.3,1,N
IDCJAC0010,66037,2021,02,15,23.7,1,N
IDCJAC0010,66037,2021,02,16,27.0,1,N
IDCJAC0010,66037,2021,02,17,25.9,1,N
IDCJAC0010,66037,2021,02,18,25.7,1,N
IDCJAC0010,66037,2021,02,19,28.0,1,N
IDCJAC0010,66037,2021,02,20,29.3,1,N
IDCJAC0010,66037,2021,02,21,28.0,1,N
IDCJAC0010,66037,2021,02,22,26.4,1,N
IDCJAC0010,66037,2021,02,23,21.2,1,N
IDCJAC0010,66037,2021,02,24,21.3,1,N
IDCJAC0010,66037,2021,02,25,23.5,1,N
IDCJAC0010,66037,2021,02,26,26.3,1,N
IDCJAC0010,66037,2021,02,27,24.6,1,N
IDCJAC0010,66037,2021,02,28,26.5,1,N
IDCJAC0010,66037,2021,03,01,30.6,1,N
IDCJAC0010,66037,2021,03,02,22.2,1,N
IDCJAC0010,66037,2021,03,03,21.6,1,N
IDCJAC0010,66037,2021,03,04,28.8,1,N
IDCJAC0010,66037,2021,03,05,22.9,1,N
IDCJAC0010,66037,2021,03,06,22.5,1,N
IDCJAC0010,66037,2021,03,07,26.5,1,N
IDCJAC0010,66037,2021,03,08,33.1,1,N
IDCJAC0010,66037,2021,03,09,26.4,1,N
IDCJAC0010,66037,2021,03,10,25.8,1,N
IDCJAC0010,66037,2021,03,11,27.6,1,N
IDCJAC0010,66037,2021,03,12,27.4,1,N
IDCJAC0010,66037,2021,03,13,31.0,1,N
IDCJAC0010,66037,2021,03,14,20.0,1,N
IDCJAC0010,66037,2021,03,15,21.4,1,N
IDCJAC0010,66037,2021,03,16,21.8,1,N
