Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,066194,2021,07,19,15.7,1,Y
IDCJAC0010,066194,2021,07,20,15.6,1,Y
IDCJAC0010,066194,2021,07,21,14.8,1,Y
IDCJAC0010,066194,2021,07,22,17.3,1,Y
IDCJAC0010,066194,2021,07,23,16.8,1,Y
IDCJAC0010,066194,2021,07,24,18.2,1,Y
IDCJAC0010,066194,2021,07,25,15.0,1,Y
IDCJAC0010,066194,2021,07,26,19.9,1,Y
IDCJAC0010,066194,2021,07,27,20.1,1,Y
IDCJAC0010,066194,2021,07,28,25.0,1,Y
IDCJAC0010,066194,2021,07,29,17.8,1,Y
IDCJAC0010,066194,2021,07,30,18.5,1,Y
IDCJAC0010,066194,2021,07,31,22.0,1,Y
IDCJAC0010,066194,2021,08,01,25.3,1,N
IDCJAC0010,066194,2021,08,02,18.8,1,N
IDCJAC0010,066194,2021,08,03,19.8,1,N
IDCJAC0010,066194,2021,08,04,15.6,1,N
IDCJAC0010,066194,2021,08,05,19.1,1,N
IDCJAC0010,066194,2021,08,06,20.6,1,N
IDCJAC0010,066194,2021,08,07,19.3,1,N
IDCJAC0010,066194,2021,08,08,16.2,1,N
IDCJAC0010,066194,2021,08,09,18.8,1,N
IDCJAC0010,066194,2021,08,10,21.8,1,Y
IDCJAC0010,066194,2021,08,11,,,
IDCJAC0010,066194,2021,08,12,20.6,1,Y
IDCJAC0010,066194,2021,08,13,19.9,1,N
IDCJAC0010,066194,2021,08,14,20.0,1,N
IDCJAC0010,066194,2021,08,15,20.6,1,N
IDCJAC0010,066194,2021,08,16,22.7,1,N
IDCJAC0010,066194,2021,08,17,18.3,1,N
IDCJAC0010,066194,2021,08,18,19.2,1,N
IDCJAC0010,066194,2021,08,19,21.4,1,N
IDCJAC0010,066194,2021,08,20,23.1,1,N
IDCJAC0010,066194,2021,08,21,23.9,1,N
IDCJAC0010,066194,2021,08,22,26.4,1,N
IDCJAC0010,066194,2021,08,23,24.5,1,N
IDCJAC0010,066194,2021,08,24,12.3,1,N
IDCJAC0010,066194,2021,08,25,16.6,1,N
IDCJAC0010,066194,2021,08,26,17.7,1,N
IDCJAC0010,066194,2021,08,27,20.0,1,N
IDCJAC0010,066194,2021,08,28,17.8,1,N
IDCJAC0010,066194,2021,08,29,17.9,1,N
IDCJAC0010,066194,2021,08,30,19.7,1,N
IDCJAC0010,066194,2021,08,31,22.2,1,N
IDCJAC0010,066194,2021,09,01,24.5,1,Y
IDCJAC0010,066194,2021,09,02,22.1,1,Y
IDCJAC0010,066194,2021,09,03,24.2,1,Y
IDCJAC0010,066194,2021,09,04,22.6,1,Y
IDCJAC0010,066194,2021,09,05,18.3,1,Y
IDCJAC0010,066194,2021,09,06,18.5,1,Y
IDCJAC0010,066194,2021,09,07,23.3,1,Y
IDCJAC0010,066194,2021,09,08,22.3,1,Y
IDCJAC0010,066194,2021,09,09,27.1,1,Y
IDCJAC0010,066194,2021,09,10,24.4,1,Y
IDCJAC0010,066194,2021,09,11,28.8,1,Y
IDCJAC0010,066194,2021,09,12,29.7,1,Y
IDCJAC0010,066194,2021,09,13,17.1,1,Y
IDCJAC0010,066194,2021,09,14,15.3,1,Y
IDCJAC0010,066194,2021,09,15,17.6,1,Y
IDCJAC0010,066194,2021,09,16,16.7,1,Y
IDCJAC0010,066194,2021,09,17,21.0,1,Y
IDCJAC0010,066194,2021,09,18,23.9,1,Y
IDCJAC0010,066194,2021,09,19,23.4,1,Y
IDCJAC0010,066194,2021,09,20,25.9,1,Y
IDCJAC0010,066194,2021,09,21,16.2,1,Y
IDCJAC0010,066194,2021,09,22,18.4,1,Y
IDCJAC0010,066194,2021,09,23,27.2,1,Y
IDCJAC0010,066194,2021,09,24,26.8,1,Y
IDCJAC0010,066194,2021,09,25,20.7,1,Y
IDCJAC0010,066194,2021,09,26,15.7,1,Y
IDCJAC0010,066194,2021,09,27,18.5,1,Y
IDCJAC0010,066194,2021,09,28,22.1,1,Y
IDCJAC0010,066194,2021,09,29,21.0,1,Y
IDCJAC0010,066194,2021,09,30,23.1,1,Y
IDCJAC0010,066194,2021,10,01,25.0,1,Y
IDCJAC0010,066194,2021,10,02,23.0,1,Y
IDCJAC0010,066194,2021,10,03,24.8,1,Y
IDCJAC0010,066194,2021,10,04,26.6,1,Y
IDCJAC0010,066194,2021,10,05,21.5,1,Y
IDCJAC0010,066194,2021,10,06,24.1,1,Y
IDCJAC0010,066194,2021,10,07,29.9,1,Y
IDCJAC0010,066194,2021,10,08,20.8,1,Y
IDCJAC0010,066194,2021,10,09,27.0,1,Y
IDCJAC0010,066194,2021,10,10,26.8,1,Y
IDCJAC0010,066194,2021,10,11,15.4,1,Y
IDCJAC0010,066194,2021,10,12,17.4,1,Y
IDCJAC0010,066194,2021,10,13,18.3,1,Y
IDCJAC0010,066194,2021,10,14,24.0,1,Y
IDCJAC0010,066194,2021,10,15,22.1,1,Y
IDCJAC0010,066194,2021,10,16,22.5,1,Y
IDCJAC0010,066194,2021,10,17,21.0,1,Y
IDCJAC0010,066194,2021,10,18,26.1,1,Y
IDCJAC0010,066194,2021,10,19,23.5,1,Y
IDCJAC0010,066194,2021,10,20,21.1,1,Y
IDCJAC0010,066194,2021,10,21,22.8,1,Y
IDCJAC0010,066194,2021,10,22,23.4,1,Y
IDCJAC0010,066194,2021,10,23,28.1,1,Y
IDCJAC0010,066194,2021,10,24,20.7,1,Y
IDCJAC0010,066194,2021,10,25,21.8,1,Y
IDCJAC0010,066194,2021,10,26,20.7,1,Y
IDCJAC0010,066194,2021,10,27,24.5,1,Y
IDCJAC0010,066194,2021,10,28,31.1,1,Y
IDCJAC0010,066194,2021,10,29,32.3,1,Y
IDCJAC0010,066194,2021,10,30,18.5,1,Y
IDCJAC0010,066194,2021,10,31,21.2,1,Y
IDCJAC0010,066194,2021,11,01,23.1,1,N
IDCJAC0010,066194,2021,11,02,24.3,1,N
IDCJAC0010,066194,2021,11,03,23.9,1,N
IDCJAC0010,066194,2021,11,04,20.2,1,N
IDCJAC0010,066194,2021,11,05,23.7,1,N
IDCJAC0010,066194,2021,11,06,24.9,1,N
IDCJAC0010,066194,2021,11,07,23.7,1,N
IDCJAC0010,066194,2021,11,08,22.9,1,N
IDCJAC0010,066194,2021,11,09,24.6,1,N
IDCJAC0010,066194,2021,11,10,21.2,1,N
IDCJAC0010,066194,2021,11,11,18.9,1,N
IDCJAC0010,066194,2021,11,12,20.5,1,N
IDCJAC0010,066194,2021,11,13,21.0,1,N
IDCJAC0010,066194,2021,11,14,22.3,1,N
IDCJAC0010,066194,2021,11,15,22.0,1,N
IDCJAC0010,066194,2021,11,16,19.7,1,N
IDCJAC0010,066194,2021,11,17,20.6,1,N
IDCJAC0010,066194,2021,11,18,25.1,1,N
IDCJAC0010,066194,2021,11,19,29.2,1,N
IDCJAC0010,066194,2021,11,20,20.5,1,N
IDCJAC0010,066194,2021,11,21,18.6,1,N
IDCJAC0010,066194,2021,11,22,20.7,1,N
IDCJAC0010,066194,2021,11,23,,,
IDCJAC0010,066194,2021,11,24,26.1,1,N
IDCJAC0010,066194,2021,11,25,25.2,1,N
IDCJAC0010,066194,2021,11,26,18.9,1,N
IDCJAC0010,066194,2021,11,27,18.5,1,N
IDCJAC0010,066194,2021,11,28,20.1,1,N
IDCJAC0010,066194,2021,11,29,21.8,1,N
IDCJAC0010,066194,2021,11,30,22.3,1,N
IDCJAC0010,066194,2021,12,01,26.0,1,Y
IDCJAC0010,066194,2021,12,02,26.7,1,Y
IDCJAC0010,066194,2021,12,03,29.0,1,Y
IDCJAC0010,066194,2021,12,04,21.8,1,Y
IDCJAC0010,066194,2021,12,05,19.4,1,Y
IDCJAC0010,066194,2021,12,06,22.2,1,Y
IDCJAC0010,066194,2021,12,07,28.3,1,Y
IDCJAC0010,066194,2021,12,08,20.6,1,Y
IDCJAC0010,066194,2021,12,09,23.0,1,Y
IDCJAC0010,066194,2021,12,10,22.2,1,Y
IDCJAC0010,066194,2021,12,11,21.6,1,Y
IDCJAC0010,066194,2021,12,12,21.7,1,Y
IDCJAC0010,066194,2021,12,13,22.2,1,Y
IDCJAC0010,066194,2021,12,14,24.3,1,Y
IDCJAC0010,066194,2021,12,15,29.2,1,Y
IDCJAC0010,066194,2021,12,16,24.2,1,Y
IDCJAC0010,066194,2021,12,17,25.2,1,Y
IDCJAC0010,066194,2021,12,18,33.9,1,Y
IDCJAC0010,066194,2021,12,19,34.5,1,Y
IDCJAC0010,066194,2021,12,20,28.5,1,Y
IDCJAC0010,066194,2021,12,21,28.3,1,Y
IDCJAC0010,066194,2021,12,22,25.4,1,Y
IDCJAC0010,066194,2021,12,23,27.3,1,Y
IDCJAC0010,066194,2021,12,24,26.1,1,Y
IDCJAC0010,066194,2021,12,25,29.6,1,Y
IDCJAC0010,066194,2021,12,26,26.1,1,Y
IDCJAC0010,066194,2021,12,27,22.4,1,Y
IDCJAC0010,066194,2021,12,28,21.6,1,Y
IDCJAC0010,066194,2021,12,29,23.5,1,Y
IDCJAC0010,066194,2021,12,30,26.0,1,Y
IDCJAC0010,066194,2021,12,31,27.3,1,Y
