REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2023-03-01 00:30:00,6037.613333333334,82.805,TRADE
QLD1,2023-03-01 01:00:00,5922.893333333333,80.255,TRADE
QLD1,2023-03-01 01:30:00,5811.888333333333,72.275,TRADE
QLD1,2023-03-01 02:00:00,5732.831666666666,63.635,TRADE
QLD1,2023-03-01 02:30:00,5658.958333333333,63.73,TRADE
QLD1,2023-03-01 03:00:00,5612.828333333334,63.73,TRADE
QLD1,2023-03-01 03:30:00,5585.31,63.73,TRADE
QLD1,2023-03-01 04:00:00,5605.316666666667,66.1,TRADE
QLD1,2023-03-01 04:30:00,5638.331666666666,82.535,TRADE
QLD1,2023-03-01 05:00:00,5724.095,93.0,TRADE
QLD1,2023-03-01 05:30:00,5899.516666666666,127.58500000000001,TRADE
QLD1,2023-03-01 06:00:00,6059.77,116.365,TRADE
QLD1,2023-03-01 06:30:00,6251.349999999999,115.25,TRADE
QLD1,2023-03-01 07:00:00,6343.058333333333,83.035,TRADE
QLD1,2023-03-01 07:30:00,6348.111666666667,64.675,TRADE
QLD1,2023-03-01 08:00:00,6136.613333333334,48.695,TRADE
QLD1,2023-03-01 08:30:00,5895.704999999999,41.08,TRADE
QLD1,2023-03-01 09:00:00,5674.195,142.54,TRADE
QLD1,2023-03-01 09:30:00,5543.0216666666665,-24.125,TRADE
QLD1,2023-03-01 10:00:00,5339.988333333334,-28.299999999999997,TRADE
QLD1,2023-03-01 10:30:00,5240.7300000000005,95.765,TRADE
QLD1,2023-03-01 11:00:00,5289.306666666666,118.635,TRADE
QLD1,2023-03-01 11:30:00,5313.056666666666,-0.58,TRADE
QLD1,2023-03-01 12:00:00,5362.62,54.045,TRADE
QLD1,2023-03-01 12:30:00,5571.666666666667,54.449999999999996,TRADE
QLD1,2023-03-01 13:00:00,5720.325,43.085,TRADE
QLD1,2023-03-01 13:30:00,5942.858333333334,76.005,TRADE
QLD1,2023-03-01 14:00:00,6160.099999999999,48.940000000000005,TRADE
QLD1,2023-03-01 14:30:00,6436.326666666667,43.415,TRADE
QLD1,2023-03-01 15:00:00,6757.618333333333,107.57499999999999,TRADE
QLD1,2023-03-01 15:30:00,7125.25,122.805,TRADE
QLD1,2023-03-01 16:00:00,7591.764999999999,120.785,TRADE
QLD1,2023-03-01 16:30:00,8028.245,110.77,TRADE
QLD1,2023-03-01 17:00:00,8399.538333333332,295.01,TRADE
QLD1,2023-03-01 17:30:00,8653.348333333333,243.75,TRADE
QLD1,2023-03-01 18:00:00,8691.613333333333,349.01,TRADE
QLD1,2023-03-01 18:30:00,8600.61,370.175,TRADE
QLD1,2023-03-01 19:00:00,8614.691666666668,192.495,TRADE
QLD1,2023-03-01 19:30:00,8486.241666666667,134.87,TRADE
QLD1,2023-03-01 20:00:00,8312.748333333333,137.57,TRADE
QLD1,2023-03-01 20:30:00,8131.366666666666,130.76,TRADE
QLD1,2023-03-01 21:00:00,7900.055,109.86500000000001,TRADE
QLD1,2023-03-01 21:30:00,7612.503333333334,102.64,TRADE
QLD1,2023-03-01 22:00:00,7368.098333333334,95.765,TRADE
QLD1,2023-03-01 22:30:00,7122.238333333334,111.16499999999999,TRADE
QLD1,2023-03-01 23:00:00,6785.891666666666,105.66,TRADE
QLD1,2023-03-01 23:30:00,6582.153333333333,101.695,TRADE
QLD1,2023-03-02 00:00:00,6390.008333333334,87.49,TRADE
QLD1,2023-03-02 00:30:00,6172.403333333333,98.36,TRADE
QLD1,2023-03-02 01:00:00,6056.073333333334,87.49,TRADE
QLD1,2023-03-02 01:30:00,5995.763333333333,85.945,TRADE
QLD1,2023-03-02 02:00:00,5924.606666666667,87.62,TRADE
QLD1,2023-03-02 02:30:00,5852.691666666667,87.49,TRADE
QLD1,2023-03-02 03:00:00,5836.588333333333,87.49,TRADE
QLD1,2023-03-02 03:30:00,5804.798333333333,87.75,TRADE
QLD1,2023-03-02 04:00:00,5803.233333333334,94.12,TRADE
QLD1,2023-03-02 04:30:00,5847.503333333334,87.75,TRADE
QLD1,2023-03-02 05:00:00,5895.131666666667,108.94,TRADE
QLD1,2023-03-02 05:30:00,6101.873333333333,134.73000000000002,TRADE
QLD1,2023-03-02 06:00:00,6263.735000000001,117.525,TRADE
QLD1,2023-03-02 06:30:00,6558.2733333333335,180.115,TRADE
QLD1,2023-03-02 07:00:00,6722.313333333333,140.035,TRADE
QLD1,2023-03-02 07:30:00,6846.655,101.35499999999999,TRADE
QLD1,2023-03-02 08:00:00,6926.043333333334,79.515,TRADE
QLD1,2023-03-02 08:30:00,6805.7716666666665,92.44,TRADE
QLD1,2023-03-02 09:00:00,6640.803333333333,122.19999999999999,TRADE
QLD1,2023-03-02 09:30:00,6540.848333333332,117.185,TRADE
QLD1,2023-03-02 10:00:00,6596.483333333334,168.06,TRADE
QLD1,2023-03-02 10:30:00,6817.38,111.29,TRADE
QLD1,2023-03-02 11:00:00,6773.38,142.215,TRADE
QLD1,2023-03-02 11:30:00,6684.493333333333,53.105000000000004,TRADE
QLD1,2023-03-02 12:00:00,6429.145,41.504999999999995,TRADE
QLD1,2023-03-02 12:30:00,6335.2716666666665,4.035,TRADE
QLD1,2023-03-02 13:00:00,6232.993333333333,123.505,TRADE
