REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2022/03/01 00:05:00,6157.58,90.73,TRADE
QLD1,2022/03/01 00:10:00,6152.07,90.73,TRADE
QLD1,2022/03/01 00:15:00,6086.84,90.73,TRADE
QLD1,2022/03/01 00:20:00,6085.18,90.73,TRADE
QLD1,2022/03/01 00:25:00,6044.23,90.73,TRADE
QLD1,2022/03/01 00:30:00,6051.67,89.13,TRADE
QLD1,2022/03/01 00:35:00,5980.34,81.97,TRADE
QLD1,2022/03/01 00:40:00,5961.88,81.89,TRADE
QLD1,2022/03/01 00:45:00,5967.9,80.84,TRADE
QLD1,2022/03/01 00:50:00,6030.31,80.29,TRADE
QLD1,2022/03/01 00:55:00,5957.77,74.32,TRADE
QLD1,2022/03/01 01:00:00,5902.95,72.83,TRADE
QLD1,2022/03/01 01:05:00,5942.65,83.09,TRADE
QLD1,2022/03/01 01:10:00,5938.41,79.87,TRADE
QLD1,2022/03/01 01:15:00,5912.09,79.95,TRADE
QLD1,2022/03/01 01:20:00,5826.77,77.32,TRADE
QLD1,2022/03/01 01:25:00,5861.42,78.62,TRADE
QLD1,2022/03/01 01:30:00,5895.87,83.20,TRADE
QLD1,2022/03/01 01:35:00,5857.05,86.17,TRADE
QLD1,2022/03/01 01:40:00,5847.08,84.92,TRADE
QLD1,2022/03/01 01:45:00,5882.49,90.73,TRADE
QLD1,2022/03/01 01:50:00,5794.43,88.28,TRADE
QLD1,2022/03/01 01:55:00,5762.19,87.72,TRADE
QLD1,2022/03/01 02:00:00,5836.63,89,TRADE
QLD1,2022/03/01 02:05:00,5862.48,89.68,TRADE
QLD1,2022/03/01 02:10:00,5808.83,84.25,TRADE
QLD1,2022/03/01 02:15:00,5824.42,84.34,TRADE
QLD1,2022/03/01 02:20:00,5847.1,83.09,TRADE
QLD1,2022/03/01 02:25:00,5788.72,83.75,TRADE
QLD1,2022/03/01 02:30:00,5784.52,83.20,TRADE
QLD1,2022/03/01 02:35:00,5826.01,84.35,TRADE
QLD1,2022/03/01 02:40:00,5741.63,71.34,TRADE
QLD1,2022/03/01 02:45:00,5776.93,71.99,TRADE
QLD1,2022/03/01 02:50:00,5734.23,70.88,TRADE
QLD1,2022/03/01 02:55:00,5734.77,69.71,TRADE
QLD1,2022/03/01 03:00:00,5730.59,69.54,TRADE
QLD1,2022/03/01 03:05:00,5759.3,83.09,TRADE
QLD1,2022/03/01 03:10:00,5724.22,83.09,TRADE
QLD1,2022/03/01 03:15:00,5712.34,83.09,TRADE
QLD1,2022/03/01 03:20:00,5778.51,83.20,TRADE
QLD1,2022/03/01 03:25:00,5636.21,68.10,TRADE
QLD1,2022/03/01 03:30:00,5722.92,83.12,TRADE
QLD1,2022/03/01 03:35:00,5741.54,68.21,TRADE
QLD1,2022/03/01 03:40:00,5696.22,69.96,TRADE
QLD1,2022/03/01 03:45:00,5771.99,72.54,TRADE
QLD1,2022/03/01 03:50:00,5711.85,70.81,TRADE
QLD1,2022/03/01 03:55:00,5687.22,70.41,TRADE
QLD1,2022/03/01 04:00:00,5706.78,70.66,TRADE
QLD1,2022/03/01 04:05:00,5721.27,68.44,TRADE
QLD1,2022/03/01 04:10:00,5734.59,70.35,TRADE
QLD1,2022/03/01 04:15:00,5698.6,83.09,TRADE
QLD1,2022/03/01 04:20:00,5768.63,83.71,TRADE
QLD1,2022/03/01 04:25:00,5707.17,83.10,TRADE
QLD1,2022/03/01 04:30:00,5738.1,83.09,TRADE
QLD1,2022/03/01 04:35:00,5789.97,87.81,TRADE
QLD1,2022/03/01 04:40:00,5727.63,83.20,TRADE
QLD1,2022/03/01 04:45:00,5776.36,83.73,TRADE
QLD1,2022/03/01 04:50:00,5787.91,85.49,TRADE
QLD1,2022/03/01 04:55:00,5804.4,84.38,TRADE
QLD1,2022/03/01 05:00:00,5829.79,85.73,TRADE
QLD1,2022/03/01 05:05:00,5872.33,88.01,TRADE
QLD1,2022/03/01 05:10:00,5880.8,90.73,TRADE
QLD1,2022/03/01 05:15:00,5965.08,90.73,TRADE
QLD1,2022/03/01 05:20:00,5895.07,90.73,TRADE
QLD1,2022/03/01 05:25:00,5943.98,90.88,TRADE
QLD1,2022/03/01 05:30:00,5961.52,93.10,TRADE
QLD1,2022/03/01 05:35:00,6010.7,90.88,TRADE
QLD1,2022/03/01 05:40:00,6066.45,95.05,TRADE
QLD1,2022/03/01 05:45:00,6093.19,90.88,TRADE
QLD1,2022/03/01 05:50:00,6130.17,95.14,TRADE
QLD1,2022/03/01 05:55:00,6069.27,90.88,TRADE
QLD1,2022/03/01 06:00:00,6185.93,90.88,TRADE
QLD1,2022/03/01 06:05:00,6168.28,92.12,TRADE
QLD1,2022/03/01 06:10:00,6285.42,109.73,TRADE
QLD1,2022/03/01 06:15:00,6283.19,115.12,TRADE
QLD1,2022/03/01 06:20:00,6282.82,112.62,TRADE
QLD1,2022/03/01 06:25:00,6288.58,109.73,TRADE
QLD1,2022/03/01 06:30:00,6280.92,109.73,TRADE
QLD1,2022/03/01 06:35:00,6340.12,109.73,TRADE
QLD1,2022/03/01 06:40:00,6374.52,109.73,TRADE
QLD1,2022/03/01 06:45:00,6320.33,108.97,TRADE
QLD1,2022/03/01 06:50:00,6293.9,102,TRADE
QLD1,2022/03/01 06:55:00,6303.12,91.04,TRADE
QLD1,2022/03/01 07:00:00,6348.64,90.73,TRADE
QLD1,2022/03/01 07:05:00,6377.33,68.10,TRADE
