Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2019,11,22,22.0,1,N
IDCJAC0010,66037,2019,11,23,22.3,1,N
IDCJAC0010,66037,2019,11,24,23.4,1,N
IDCJAC0010,66037,2019,11,25,32.1,1,N
IDCJAC0010,66037,2019,11,26,37.2,1,N
IDCJAC0010,66037,2019,11,27,23.0,1,N
IDCJAC0010,66037,2019,11,28,27.8,1,N
IDCJAC0010,66037,2019,11,29,29.5,1,N
IDCJAC0010,66037,2019,11,30,22.7,1,N
IDCJAC0010,66037,2019,12,01,24.1,1,N
IDCJAC0010,66037,2019,12,02,23.6,1,N
IDCJAC0010,66037,2019,12,03,28.0,1,N
IDCJAC0010,66037,2019,12,04,31.0,1,N
IDCJAC0010,66037,2019,12,05,33.9,1,N
IDCJAC0010,66037,2019,12,06,28.4,1,N
IDCJAC0010,66037,2019,12,07,26.5,1,N
IDCJAC0010,66037,2019,12,08,26.2,1,N
IDCJAC0010,66037,2019,12,09,27.4,1,N
IDCJAC0010,66037,2019,12,10,35.0,1,N
IDCJAC0010,66037,2019,12,11,22.5,1,N
IDCJAC0010,66037,2019,12,12,23.4,1,N
IDCJAC0010,66037,2019,12,13,23.5,1,N
IDCJAC0010,66037,2019,12,14,27.6,1,N
IDCJAC0010,66037,2019,12,15,29.1,1,N
IDCJAC0010,66037,2019,12,16,22.9,1,N
IDCJAC0010,66037,2019,12,17,24.8,1,N
IDCJAC0010,66037,2019,12,18,28.5,1,N
IDCJAC0010,66037,2019,12,19,42.4,1,N
IDCJAC0010,66037,2019,12,20,26.6,1,N
IDCJAC0010,66037,2019,12,21,32.5,1,N
IDCJAC0010,66037,2019,12,22,21.7,1,N
IDCJAC0010,66037,2019,12,23,26.5,1,N
IDCJAC0010,66037,2019,12,24,28.0,1,N
IDCJAC0010,66037,2019,12,25,27.9,1,N
IDCJAC0010,66037,2019,12,26,30.2,1,N
IDCJAC0010,66037,2019,12,27,29.9,1,N
IDCJAC0010,66037,2019,12,28,30.7,1,N
IDCJAC0010,66037,2019,12,29,29.5,1,N
IDCJAC0010,66037,2019,12,30,31.0,1,N
IDCJAC0010,66037,2019,12,31,40.3,1,N
