Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66037,2018,01,01,28.3,1,N
IDCJAC0010,66037,2018,01,02,28.7,1,N
IDCJAC0010,66037,2018,01,03,23.8,1,N
IDCJAC0010,66037,2018,01,04,24.5,1,N
IDCJAC0010,66037,2018,01,05,27.9,1,N
IDCJAC0010,66037,2018,01,06,30.8,1,N
IDCJAC0010,66037,2018,01,07,43.7,1,N
IDCJAC0010,66037,2018,01,08,36.3,1,N
IDCJAC0010,66037,2018,01,09,32.8,1,N
IDCJAC0010,66037,2018,01,10,23.8,1,N
IDCJAC0010,66037,2018,01,11,25.3,1,N
IDCJAC0010,66037,2018,01,12,29.9,1,N
IDCJAC0010,66037,2018,01,13,35.7,1,N
IDCJAC0010,66037,2018,01,14,22.4,1,N
IDCJAC0010,66037,2018,01,15,23.4,1,N
IDCJAC0010,66037,2018,01,16,21.5,1,N
IDCJAC0010,66037,2018,01,17,22.9,1,N
IDCJAC0010,66037,2018,01,18,28.4,1,N
IDCJAC0010,66037,2018,01,19,32.0,1,N
IDCJAC0010,66037,2018,01,20,34.6,1,N
IDCJAC0010,66037,2018,01,21,30.6,1,N
IDCJAC0010,66037,2018,01,22,34.5,1,N
IDCJAC0010,66037,2018,01,23,29.2,1,N
IDCJAC0010,66037,2018,01,24,31.3,1,N
IDCJAC0010,66037,2018,01,25,28.9,1,N
IDCJAC0010,66037,2018,01,26,28.7,1,N
IDCJAC0010,66037,2018,01,27,30.4,1,N
IDCJAC0010,66037,2018,01,28,29.2,1,N
IDCJAC0010,66037,2018,01,29,30.8,1,N
IDCJAC0010,66037,2018,01,30,32.0,1,N
IDCJAC0010,66037,2018,01,31,21.8,1,N
IDCJAC0010,66037,2018,02,01,22.1,1,N
IDCJAC0010,66037,2018,02,02,22.8,1,N
IDCJAC0010,66037,2018,02,03,24.5,1,N
IDCJAC0010,66037,2018,02,04,25.8,1,N
IDCJAC0010,66037,2018,02,05,26.7,1,N
IDCJAC0010,66037,2018,02,06,27.9,1,N
IDCJAC0010,66037,2018,02,07,29.1,1,N
IDCJAC0010,66037,2018,02,08,30.5,1,N
IDCJAC0010,66037,2018,02,09,28.1,1,N
IDCJAC0010,66037,2018,02,10,29.6,1,N
IDCJAC0010,66037,2018,02,11,28.1,1,N
IDCJAC0010,66037,2018,02,12,29.0,1,N
IDCJAC0010,66037,2018,02,13,28.8,1,N
IDCJAC0010,66037,2018,02,14,40.0,1,N
IDCJAC0010,66037,2018,02,15,29.7,1,N
IDCJAC0010,66037,2018,02,16,28.7,1,N
IDCJAC0010,66037,2018,02,17,29.2,1,N
IDCJAC0010,66037,2018,02,18,30.1,1,N
IDCJAC0010,66037,2018,02,19,28.8,1,N
IDCJAC0010,66037,2018,02,20,23.1,1,N
IDCJAC0010,66037,2018,02,21,25.6,1,N
IDCJAC0010,66037,2018,02,22,27.9,1,N
IDCJAC0010,66037,2018,02,23,29.8,1,N
IDCJAC0010,66037,2018,02,24,33.3,1,N
IDCJAC0010,66037,2018,02,25,21.8,1,N
IDCJAC0010,66037,2018,02,26,22.2,1,N
IDCJAC0010,66037,2018,02,27,24.8,1,N
IDCJAC0010,66037,2018,02,28,30.5,1,N
IDCJAC0010,66037,2018,03,01,25.3,1,N
IDCJAC0010,66037,2018,03,02,25.0,1,N
IDCJAC0010,66037,2018,03,03,29.5,1,N
IDCJAC0010,66037,2018,03,04,23.9,1,N
IDCJAC0010,66037,2018,03,05,23.5,1,N
IDCJAC0010,66037,2018,03,06,23.5,1,N
IDCJAC0010,66037,2018,03,07,25.6,1,N
IDCJAC0010,66037,2018,03,08,25.4,1,N
IDCJAC0010,66037,2018,03,09,25.7,1,N
IDCJAC0010,66037,2018,03,10,26.1,1,N
IDCJAC0010,66037,2018,03,11,28.9,1,N
IDCJAC0010,66037,2018,03,12,27.3,1,N
IDCJAC0010,66037,2018,03,13,22.6,1,N
IDCJAC0010,66037,2018,03,14,28.2,1,N
IDCJAC0010,66037,2018,03,15,34.8,1,N
IDCJAC0010,66037,2018,03,16,26.1,1,N
IDCJAC0010,66037,2018,03,17,32.1,1,N
IDCJAC0010,66037,2018,03,18,40.5,1,N
IDCJAC0010,66037,2018,03,19,31.4,1,N
IDCJAC0010,66037,2018,03,20,26.3,1,N
IDCJAC0010,66037,2018,03,21,21.9,1,N
IDCJAC0010,66037,2018,03,22,23.6,1,N
IDCJAC0010,66037,2018,03,23,24.8,1,N
IDCJAC0010,66037,2018,03,24,27.3,1,N
IDCJAC0010,66037,2018,03,25,33.8,1,N
IDCJAC0010,66037,2018,03,26,27.8,1,N
IDCJAC0010,66037,2018,03,27,24.1,1,N
IDCJAC0010,66037,2018,03,28,28.4,1,N
IDCJAC0010,66037,2018,03,29,29.5,1,N
IDCJAC0010,66037,2018,03,30,29.6,1,N
IDCJAC0010,66037,2018,03,31,25.3,1,N
IDCJAC0010,66037,2018,04,01,30.6,1,N
IDCJAC0010,66037,2018,04,02,32.6,1,N
IDCJAC0010,66037,2018,04,03,24.4,1,N
IDCJAC0010,66037,2018,04,04,25.4,1,N
IDCJAC0010,66037,2018,04,05,28.8,1,N
IDCJAC0010,66037,2018,04,06,25.2,1,N
IDCJAC0010,66037,2018,04,07,29.2,1,N
IDCJAC0010,66037,2018,04,08,26.9,1,N
IDCJAC0010,66037,2018,04,09,36.8,1,N
IDCJAC0010,66037,2018,04,10,24.5,1,N
IDCJAC0010,66037,2018,04,11,28.9,1,N
IDCJAC0010,66037,2018,04,12,35.5,1,N
IDCJAC0010,66037,2018,04,13,34.9,1,N
IDCJAC0010,66037,2018,04,14,31.9,1,N
IDCJAC0010,66037,2018,04,15,25.4,1,N
IDCJAC0010,66037,2018,04,16,30.8,1,N
IDCJAC0010,66037,2018,04,17,21.4,1,N
IDCJAC0010,66037,2018,04,18,22.9,1,N
IDCJAC0010,66037,2018,04,19,26.9,1,N
IDCJAC0010,66037,2018,04,20,23.2,1,N
IDCJAC0010,66037,2018,04,21,22.8,1,N
IDCJAC0010,66037,2018,04,22,23.1,1,N
IDCJAC0010,66037,2018,04,23,24.7,1,N
IDCJAC0010,66037,2018,04,24,23.3,1,N
IDCJAC0010,66037,2018,04,25,23.2,1,N
IDCJAC0010,66037,2018,04,26,22.8,1,N
IDCJAC0010,66037,2018,04,27,20.1,1,N
IDCJAC0010,66037,2018,04,28,19.3,1,N
IDCJAC0010,66037,2018,04,29,20.2,1,N
IDCJAC0010,66037,2018,04,30,19.8,1,N
